# Papua, Indonesia 50 Year Ice Core Isotope and Chemistry Data
#----------------------------------------------------------------------- 
#                World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------------------------- 
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/24351
#       Description: NOAA Landing Page
# Online_Resource: https://www1.ncdc.noaa.gov/pub/data/paleo/icecore/trop/papua/papua2019d1.txt
#       Description: NOAA location of the template
#
# Original_Source_URL:  
#       Description:
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Core
#
# Dataset DOI: 
#
# Parameter_Keywords: oxygen isotopes, hydrogen isotopes, chemistry
#--------------------
# Contribution_Date
#	Date: 2019-12-09
#--------------------
# File_Last_Modified_Date
#	Date: 2019-12-09
#--------------------
# Title
#	Study_Name: Papua, Indonesia 50 Year Ice Core Isotope and Chemistry Data
#--------------------
# Investigators
#	Investigators: Permana, D.S.; Thompson, L.G.; Mosley-Thompson, E.; Davis, M.E.; Lin, P.-N.; Nicolas, J.P.; Bolzan, J.F.; Bird, B.W.; Mikhalenko, V.N.; Gabrielli, P.; Zagorodnov, V.; Mountain, K.R.; Schotterer, U.; Hanggoro, W.; Habibie, M.N.; Kaize, Y.; Gunawan, D.; Setyadi, G.; Susanto, R.D.; Fernández, A.; Mark, B.G.
#--------------------
# Description_Notes_and_Keywords
#	Description: Papua, Indonesia ice core isotope (d18O, dD, tritium) and chemistry (chloride, potassium) data for the past 50 years, plus calculated Nino3 SST. 
#	Data from 3 ice cores drilled in 2010 by the Ohio State University's Byrd Polar and Climate Reseach Center's Ice Core Paleoclimate Research Group.
#
#--------------------
# Publication 
#	Authors: Donaldi S. Permana, Lonnie G. Thompson, Ellen Mosley-Thompson, Mary E. Davis, Ping-Nan Lin, Julien P. Nicolas, John F. Bolzan, Broxton W. Bird, Vladimir N. Mikhalenko, Paolo Gabrielli, Victor Zagorodnov, Keith R. Mountain, Ulrich Schotterer, Wido Hanggoro, Muhammad N. Habibie, Yohanes Kaize, Dodo Gunawan, Gesang Setyadi, Raden D. Susanto, Alfonso Fernández, Bryan G. Mark
#	Published_Date_or_Year: 2019-12-09     
#	Published_Title: Disappearance of the last tropical glaciers in the Western Pacific Warm Pool (Papua, Indonesia) appears imminent
#	Journal_Name: Proceedings of the National Academy of Sciences
#	Volume: 
#	Edition: 
#	Issue: 
#	Pages:
#	Report_Number: 
#	DOI: 0.1073/pnas.1822037116 
#	Online_Resource: https://www.pnas.org/content/early/2019/12/03/1822037116
#	Full_Citation: 
#	Abstract: The glaciers near Puncak Jaya in Papua, Indonesia, the highest peak between the Himalayas and the Andes, are the last remaining tropical glaciers in the West Pacific Warm Pool (WPWP). Here, we report the recent, rapid retreat of the glaciers near Puncak Jaya by quantifying the loss of ice coverage and reduction of ice thickness over the last 8 y. Photographs and measurements of a 30-m accumulation stake anchored to bedrock on the summit of one of these glaciers document a rapid pace in the loss of ice cover and a ~5.4-fold increase in the thinning rate, which was augmented by the strong 2015-2016 El Nino. At the current rate of ice loss, these glaciers will likely disappear within the next decade. To further understand the mechanisms driving the observed retreat of these glaciers, 2 ~32-m-long ice cores to bedrock recovered in mid-2010 are used to reconstruct the tropical Pacific climate variability over approximately the past half-century on a quasi-interannual timescale. The ice core oxygen isotopic ratios show a significant positive linear trend since 1964 CE (0.018 ± 0.008 permil per year; P < 0.03) and also suggest that the glaciers' retreat is augmented by El Nino-Southern Oscillation processes, such as convection and warming of the atmosphere and sea surface. These Papua glaciers provide the only tropical records of ice core-derived climate variability for the WPWP.
#------------------
# Funding_Agency 
#	Funding_Agency_Name: US National Science Foundation
#	Grant: ATM-0823586
#------------------
# Site_Information 
#	Site_Name: Puncak Jaya
#	Location: Ocean>Indian Ocean>Indonesia
#	Country: Indonesia
#	Northernmost_Latitude: -4.083 
# 	Southernmost_Latitude: -4.083 
# 	Easternmost_Longitude: 137.167
# 	Westernmost_Longitude: 137.167
# 	Elevation: 4884
#------------------
# Data_Collection   
#	Collection_Name: Papua2019D1
#	Earliest_Year: 1964
#	Most_Recent_Year: 2010
#	Time_Unit: Year CE
#	Core_Length: 31.87
#	Notes: 
#------------------
# Chronology_Information
#	Chronology: 
# 	
#----------------
# Variables 
#
# Data variables follow are preceded by "##" in columns one and two.
# Data line variables format:  one per line, shortname-tab-variable components (what, material, error, units, seasonality, data type,detail, method, C or N for Character or Numeric data, free text) 
#
## depth_m	depth, , , meter, , ice core, , ,N,
## d18O	delta 18O, bulk ice, , permil, ,ice core,,,N, A blank cell means no sample available
## dD	delta 2H, bulk ice, , permil, ,ice core,,,N, A blank cell means no sample available
## dust	dust, bulk ice, , particles per milliliter, ,ice core,,,N, particles >63 um diameter
## Cl-	chloride, bulk ice, , parts per billion, ,ice core,,,N, A blank cell means no sample was available and 0.0 means below the detection limit
## K	potassium, bulk ice, , parts per billion, ,ice core,,,N, A blank cell means no sample was available and 0.0 means below the detection limit
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values:  
#
depth_m	d18O	dD	dust	Cl-	K
3.448	-15.22	-110.56	30940	4.86	5.78
3.477	-15.19	-109.02	30562	7.79	7.38
3.506	-15.18	-109.96	58332	10.91	4.56
3.535	-15.13	-109.37	47039	5.34	1.41
3.564	-15.08	-109.87	53597	12.07	2.07
3.593	-15.10	-110.47	32921	10.65	2.72
3.622	-15.14	-111.72	35081	0	2.17
3.651	-15.43	-111.98	33519	0	4.98
3.683	-15.43	-111.91	27819	0	0
3.716	-15.41	-112.52	14060	0	0
3.745	-15.40	-110.44	28381	0	0
3.774	-15.38	-112.06	78041	0	4.4
3.803	-15.32	-111.08	25339	0	0
3.836	-15.48	-113.16	48941	0	1.77
3.870	-16.03	-113.69	28921	0	0
3.906	-16.40	-117.81	10019	0	0
3.939	-16.41	-116.01	15180	0	0
3.972	-16.27	-114.51	29720	0	0
4.005	-16.05	-114.61	48720	0	0
4.038	-16.06	-113.10	27241	0	0
4.073	-16.02	-112.21	35520	0	1.44
4.109	-15.95	-114.32	32400	0	0
4.142	-15.88	-113.65	49241	0	0
4.175	-15.99	-113.00	20940	0	0
4.208	-16.03	-112.64	32578	0	0
4.241	-15.93	-113.49	29320	0	0
4.274	-16.01	-113.82	22601	0	0
4.307	-15.97	-113.34	28780	0	0
4.340	-15.79	-113.76	50622	0	0
4.373	-15.75	-113.11	19041	0	0
4.406	-15.86	-113.15	13218	0	0
4.439	-15.99	-112.95	17760	0	0
4.472	-15.79	-113.91	21820	0	0
4.505	-15.74	-112.44	7959	0	0
4.538	-15.84	-112.69	5580	0	0
4.571	-15.76	-112.91	9800	0	4.61
4.607	-15.73	-113.56	12041	0	1.53
4.640	-15.65	-111.20	14039	0	4.22
4.673	-15.61	-111.83	23561	0	5.69
4.706	-15.55	-112.93	23781	0	5.45
4.739	-15.47	-112.45	31882	0	3.11
4.772	-15.42	-111.98	31657	0	0
4.805	-15.41	-112.93	38160	0	0
4.840	-15.46	-111.30	42859	0	1.46
4.880	-15.65	-114.86	40020	58.19	10.13
4.912	-15.48	-112.44	51881	0	1.98
4.944	-15.41	-111.04	52958	0	2.16
4.976	-15.26	-110.91	56099	0	1.83
5.008	-15.27	-109.66	44080	0	1.53
5.040	-15.37	-111.23	34021	20.59	7.85
5.072	-15.37	-109.45	28640	6.1	2.59
5.104	-15.39	-111.89	23519	0	1.26
5.136	-15.42	-110.79	23760	9.05	3.38
5.168	-15.35	-111.50	17421	7.61	6.83
5.198	-15.63	-112.02	11160	0	8.64
5.228	-15.61	-111.66	23219	0	1.26
5.258	-15.65	-112.63	16878	7.18	4.06
5.288	-15.87	-112.61	18179	0	0
5.320	-15.88	-115.63	9940	0	0
5.352	-15.96	-114.26	5740	0	0
5.384	-15.98	-114.51	4300	0	0
5.416	-16.03	-114.65	4560	0	0
5.448	-16.17	-115.29	10741	0	0
5.480	-16.14	-115.27	4580	0	0
5.512	-16.18	-116.06	5959	0	0
5.544	-16.07	-115.65	3980	7.7	2.79
5.576	-16.18	-115.33	4120	0	0
5.608	-16.04	-114.43	5380	0	0
5.640	-16.03	-113.66	9460	0	0
5.672	-15.92	-112.38	5459	0	0
5.704	-15.79	-113.56	6239	0	0
5.736	-15.78	-112.68	8199	0	0
5.768	-15.77	-111.25	7640	0	0
5.800	-15.67	-111.78	10460	0	0
5.830	-15.70	-111.87	11739	0	0
5.860	-15.80	-113.29	4779	0	0
5.890	-15.74	-113.50	4300	0	2.22
5.920	-15.69	-112.82	7880	19.38	11.48
5.950	-15.67	-112.03	11699	5.17	4.62
5.980	-15.75	-111.90	6559	0	0
6.010	-15.82	-112.25	4700	0	0
6.040	-15.72	-113.27	5940	0	0
6.070	-15.83	-113.22	3500	0	0
6.100	-16.01	-114.79	2460	0	0
6.130	-16.14	-115.39	2360	0	0
6.160	-16.12	-115.79	8499	22.66	6.86
6.190	-16.11	-116.27	7339	9.09	4.27
6.220	-16.06	-115.55	2740	0	0
6.250	-16.09	-115.11	3680	0	0
6.280	-16.07	-113.76	3260	0	0
6.310	-16.11	-116.20	2960	0	0
6.340	-16.06	-114.78	3360	0	0
6.370	-15.94	-115.50	5260	0	1.3
6.400	-15.98	-113.79	3840	0	0
6.430	-15.85	-114.27	5400	0	1.44
6.460	-15.80	-114.97	5120	4.8	3
6.490	-15.82	-114.89	5140	0	0
6.520	-15.74	-114.19	6020	0	0
6.550	-15.78	-115.38	4420	0	0
6.580	-15.96	-114.69	4020	0	2.82
6.610	-15.90	-115.20	4420	0	0
6.640	-15.91	-115.27	2620	0	0.95
6.670	-15.93	-114.37	4680	0	1.23
6.700	-15.79	-116.49	4140	0	0
6.730	-15.99	-117.10	2400	0	0
6.760	-16.01	-115.66	3760	0	0
6.795	-15.92	-116.44	5020	0	0
6.826	-16.07	-116.61	4140	0	1.44
6.857	-16.28	-118.39	5380	0	0
6.888	-16.42	-118.24	3080	0	0
6.919	-16.48	-120.07	6981	0	0
6.950	-16.58	-120.48	4180	0	0
6.981	-16.53	-120.43	3500	8.22	0
7.012	-16.73	-120.38	4860	0	0
7.043	-16.76	-122.14	2480	0	0
7.074	-16.82	-122.49	6780	22.46	6.78
7.105	-16.93	-122.31	6980	22.21	4.32
7.136	-16.94	-124.02	3840	0	1.24
7.167	-16.86	-121.69	2660	0	0
7.198	-16.79	-121.06	3260	8.24	3.22
7.229	-16.63	-119.71	4340	0	0
7.260	-16.55	-120.08	7140	0	1.88
7.290	-16.31	-117.17	3680	9.33	1.83
7.320	-16.13	-113.95	4800	0	1.66
7.350	-15.88	-113.55	6920	5.93	2.76
7.380	-15.70	-111.24	13061	9.57	4.09
7.410	-15.63	-111.19	3980	6.47	3.37
7.440	-15.67	-110.32	6581	5.91	2.12
7.470	-15.57	-109.40	8580	7.16	4.56
7.500	-15.54	-108.45	6581	0	0
7.530	-15.59	-110.06	10280	0	1.93
7.560	-15.64	-113.21	4720	4.94	2.66
7.590	-15.93	-114.37	7880	9.89	4.15
7.625	-16.29	-115.30	7900	8.83	2.99
7.660	-16.30	-116.98	7760	0	0
7.692	-16.59	-118.86	5480	11.33	4.4
7.723	-16.54	-120.03	5679	14	5.55
7.754	-16.53	-121.21	5619	0	0.7
7.785	-16.46	-121.44	6699	0	0
7.816	-16.34	-120.43	7279	5.73	2.43
7.847	-16.24	-119.33	5661	0	0
7.878	-15.95	-117.16	6459	0	0
7.909	-16.25	-117.70	4080	0	0
7.940	-15.82	-115.08	3640	0	0
7.971	-15.88	-114.37	5340	0	0
8.002	-15.81	-115.19	6060	0	0
8.033	-16.15	-118.14	3840	0	0
8.064	-16.45	-121.53	3020	0	0
8.095	-16.76	-124.50	3480	0	0
8.126	-17.53	-129.12	3140	0	0
8.157	-17.96	-131.89	3220	21.09	7.38
8.188	-18.34	-136.75	6341	0	0
8.219	-18.95	-141.43	3500	5.12	13.41
8.254	-19.68	-146.65	7460	0	0
8.289	-18.97	-139.80	4859	0	0
8.320	-17.99	-131.41	6699	0	0
8.351	-17.07	-124.73	13061	0	0
8.382	-15.87	-116.44	8301	0	0
8.413	-15.69	-114.81	18840	0	0
8.444	-15.57	-112.51	12999	0	0
8.475	-13.74	-100.83	18262	0	0
8.506	-14.73	-107.44	45222	0	0
8.537	-14.89	-106.76	14782	0	0
8.568	-14.63	-105.48	11180	0	0
