% Supporting datasets from Abatzoglou and Williams, Impact of anthropogenic climate change on wildfire across western US forests, PNAS201607171
% data from ERA-Interm reanalysis
% Z and Z_NOACC refer to standardized fuel aridity indices calculated across forested regions only using the primary gridded datasets of Abatzoglou (2013) and PRISM
% ZH and ZH_NOACC refer to the percent of forested land with fuel aridity exceeding 1 sigma
% FWSL and FWSL_NOACC refer to the fire weather season length expressed as a percent of normal from 1981-2010 NOACC baseline, data averaged over forested region
% HFD and HFD_NOACC refer to the number of days per year with fire danger indices exceedin the 1981-2010 95th percentile as derived from the 1981-2010 NOACC baseline, data averaged over forested region
% NOACC refers to metrics calculated after excluding the anthropogenic climate signal
% NaN refers to no data for the given metric and year

year, Z PDSI, Z FWI, Z ERC, Z FFDI, Z ETo, Z CWD, Z KBDI, Z VPD, Z MEAN, ZH PDSI, ZH FWI, ZH ERC, ZH FFDI, ZH ETo, ZH CWD, ZH KBDI, ZH VPD, ZH MEAN, FWSL KBDI, FWSL FFDI, FWSL FWI, FWSL ERC, FWSL MEAN, HFD KBDI, HFD FFDI, HFD FWI, HFD ERC, HFD MEAN, Z_NOACC PDSI, Z_NOACC FWI, Z_NOACC ERC, Z_NOACC FFDI, Z_NOACC ETo, Z_NOACC CWD, Z_NOACC KBDI, Z_NOACC VPD, Z_NOACC MEAN, ZH_NOACC PDSI, ZH_NOACC FWI, ZH_NOACC ERC, ZH_NOACC FFDI, ZH_NOACC ETo, ZH_NOACC CWD, ZH_NOACC KBDI, ZH_NOACC VPD, ZH_NOACC MEAN, FWSL_NOACC KBDI, FWSL_NOACC FFDI, FWSL_NOACC FWI, FWSL_NOACC ERC, FWSL_NOACC MEAN, HFD_NOACC KBDI, HFD_NOACC FFDI, HFD_NOACC FWI, HFD_NOACC ERC, HFD_NOACC MEAN,
2002, 1.19, 1.46, 1.43, 1.62, 1.54, 1.57, 1.55, 1.58, 1.49, 59.9, 77.5, 78.2, 81.0, 78.2, 78.9, 77.5, 76.8, 76.0, 176.6, 137.8, 148.0, 136.0, 149.6, 53.7, 33.8, 31.9, 45.0, 41.1, 0.99, 1.11, 1.24, 1.01, 0.81, 1.25, 0.87, 0.88, 1.02, 54.2, 55.6, 66.2, 51.4, 43.0, 62.0, 46.5, 47.2, 53.3, 148.7, 121.0, 135.4, 132.4, 134.4, 39.8, 25.8, 27.3, 37.8, 32.6 
2003, 1.16, 1.47, 1.31, 1.99, 1.54, 1.80, 1.99, 1.92, 1.65, 76.1, 69.0, 74.6, 91.5, 78.2, 88.7, 78.2, 96.5, 81.6, 211.9, 158.1, 158.6, 137.2, 166.4, 47.7, 36.6, 33.2, 45.0, 40.6, 0.95, 1.11, 1.12, 1.34, 0.79, 1.46, 1.22, 1.13, 1.14, 65.5, 59.2, 69.7, 75.4, 40.8, 82.4, 59.9, 60.6, 64.2, 170.2, 138.3, 147.0, 134.8, 147.6, 35.0, 28.6, 28.7, 39.2, 32.9
2004, 0.88, 0.12, 0.01, 0.18, 1.26, -0.01, 0.24, 0.74, 0.43, 51.4, 25.4, 13.4, 18.3, 64.1, 16.9, 21.8, 50.7, 32.7, 97.6, 106.8, 101.1, 89.2, 98.7, 22.0, 22.0, 19.9, 16.6, 20.1, 0.63, -0.21, -0.17, -0.36, 0.43, -0.33, -0.34, -0.01, -0.04, 31.0, 14.8, 10.6,  9.2, 33.8,  2.1, 11.3,  4.2, 14.6, 67.6, 91.3, 92.1, 85.5, 84.1, 11.5, 15.1, 16.9, 12.9, 14.1 
2005, -0.04, 0.49, 0.17, 0.65, 0.92, 0.09, 0.90, 0.91, 0.51, 16.2, 19.7, 11.3, 25.4, 47.9,  8.5, 44.4, 50.7, 28.0, 140.7, 118.6, 121.0, 104.2, 121.1, 38.1, 29.1, 25.6, 30.7, 30.9, -0.25, 0.14, -0.02, 0.05, 0.08, -0.22, 0.21, 0.15, 0.02,  5.6,  8.5,  2.8,  7.7,  2.1,  1.4, 17.6,  2.8,  6.1, 112.5, 101.9, 110.2, 100.7, 106.3, 25.4, 21.9, 21.7, 25.9, 23.7 
2006, 0.68, 1.11, 1.12, 1.78, 1.61, 1.13, 1.62, 1.89, 1.37, 33.8, 64.1, 71.1, 80.3, 80.3, 72.5, 77.5, 88.7, 71.0, 182.5, 148.8, 133.9, 128.4, 148.4, 48.9, 38.1, 29.8, 49.0, 41.5, 0.47, 0.74, 0.92, 1.07, 0.79, 0.79, 0.84, 1.04, 0.83, 16.2, 35.2, 59.9, 61.3, 48.6, 40.8, 41.5, 62.0, 45.7, 149.8, 131.5, 123.4, 124.6, 132.3, 34.0, 28.7, 25.8, 43.6, 33.1
2007, 1.05, 1.21, 1.27, 1.59, 1.92, 1.34, 1.40, 1.88, 1.46, 59.2, 62.0, 64.8, 69.0, 88.0, 69.0, 54.2, 83.1, 68.7, 170.5, 137.3, 139.4, 128.5, 143.9, 36.3, 34.4, 29.3, 35.1, 33.8, 0.82, 0.78, 1.06, 0.89, 1.05, 0.94, 0.60, 1.01, 0.89, 45.8, 45.8, 57.7, 44.4, 58.5, 44.4, 36.6, 52.8, 48.2, 132.5, 119.9, 125.5, 124.8, 125.7, 25.4, 26.2, 24.5, 29.3, 26.3 
2008, 0.82, 1.23, 1.16, 1.61, 1.13, 1.15, 1.10, 1.35, 1.19, 30.3, 62.7, 55.6, 81.0, 53.5, 53.5, 59.9, 62.7, 57.4, 149.2, 144.5, 136.9, 131.4, 140.5, 36.7, 35.9, 31.2, 45.3, 37.3, 0.61, 0.79, 0.94, 0.86, 0.22, 0.74, 0.30, 0.54, 0.63, 14.8, 31.7, 36.6, 32.4, 17.6, 26.1, 19.7, 25.4, 25.5, 110.5, 123.2, 121.4, 127.6, 120.7, 20.6, 25.7, 25.9, 38.7, 27.7 
2009, 0.87, 0.79, 0.74, 1.33, 1.38, 0.72, 0.78, 1.59, 1.02, 42.3, 35.9, 26.1, 70.4, 83.8, 26.1, 35.2, 81.0, 50.1, 140.3, 136.6, 128.2, 126.6, 132.9, 27.3, 31.9, 25.4, 27.4, 28.0, 0.57, 0.38, 0.52, 0.60, 0.46, 0.35, -0.04, 0.70, 0.44, 16.2, 14.8, 11.3, 21.8, 10.6, 10.6,  7.0, 25.4, 14.7, 91.7, 116.2, 112.3, 122.0, 110.5, 13.6, 22.4, 20.3, 20.0, 19.1 
2010, -0.35, 0.23, -0.26, 0.17, 0.01, -0.36, 0.46, 0.11, 0.00,  5.6, 16.2,  9.2, 16.2, 18.3,  9.9, 16.9, 14.1, 13.3, 135.4, 107.1, 114.6, 98.4, 113.9, 29.4, 23.7, 23.6, 21.1, 24.5, -0.52, -0.19, -0.47, -0.48, -0.95, -0.68, -0.32, -0.69, -0.54,  0.7,  7.7,  6.3,  6.3,  4.2,  5.6,  3.5,  4.2,  4.8, 91.6, 90.6, 101.8, 93.8, 94.5, 13.1, 15.7, 19.1, 14.9, 15.7 
2011, -0.43, 0.70, 0.29, 0.82, 0.20, 0.46, 1.10, 0.59, 0.47, 14.1, 40.1, 14.8, 44.4, 17.6, 21.8, 49.3, 28.2, 28.8, 168.2, 126.9, 135.2, 109.4, 134.9, 39.3, 28.8, 27.6, 33.2, 32.2, -0.69, 0.26, 0.06, 0.09, -0.77, 0.11, 0.16, -0.26, -0.13, 11.3, 25.4, 13.4, 14.8, 12.0, 13.4, 21.8, 12.7, 15.6, 121.5, 107.8, 119.5, 105.3, 113.5, 21.9, 19.4, 22.5, 27.4, 22.8
2012, 0.28, 1.35, 1.18, 1.88, 1.56, 1.24, 1.92, 1.96, 1.42, 35.2, 62.0, 57.7, 88.7, 62.7, 52.1, 80.3, 85.2, 65.5, 223.3, 163.1, 161.2, 139.8, 171.8, 60.4, 39.0, 34.0, 55.9, 47.3, 0.01, 0.83, 0.93, 1.05, 0.57, 0.82, 0.88, 0.97, 0.76, 29.6, 40.8, 50.7, 52.1, 35.2, 40.8, 43.7, 50.0, 42.9, 178.6, 139.4, 143.4, 136.7, 149.5, 41.0, 27.3, 28.0, 47.6, 36.0 
2013, 0.90, 0.66, 0.49, 0.94, 1.30, 0.69, 1.24, 1.31, 0.94, 52.8, 31.7, 28.9, 46.5, 71.8, 38.7, 58.5, 75.4, 50.5, 166.6, 133.1, 129.3, 112.3, 135.3, 38.2, 31.3, 27.5, 28.0, 31.3, 0.61, 0.20, 0.25, 0.19, 0.29, 0.29, 0.29, 0.31, 0.30, 40.1,  5.6, 19.7,  7.7,  9.2, 14.1, 19.0, 15.5, 16.4, 126.2, 112.1, 115.0, 108.3, 115.4, 23.3, 21.0, 22.4, 22.3, 22.2 
2014, 0.83, 1.05, 1.00, 1.36, 1.68, 1.07, 1.01, 1.80, 1.23, 48.6, 52.1, 45.1, 62.7, 85.9, 50.7, 46.5, 83.1, 59.3, 134.1, 136.8, 128.6, 123.7, 130.8, 32.4, 31.9, 27.7, 33.5, 31.4, 0.56, 0.57, 0.75, 0.52, 0.62, 0.61, 0.10, 0.76, 0.56, 26.1, 28.2, 28.9, 22.5, 35.2, 24.6, 14.1, 35.2, 26.8, 89.8, 112.5, 111.9, 118.2, 108.1, 15.5, 20.7, 22.3, 24.8, 20.8 
2015, 1.40, 1.39, 1.34, 1.70, 2.03, 1.69, 1.49, 2.31, 1.67, 73.9, 57.0, 59.9, 59.9, 71.1, 73.2, 66.9, 70.4, 66.5, 175.9, 146.0, 138.5, 130.6, 147.7, 41.5, 32.8, 31.5, 40.4, 36.6, 1.13, 0.91, 1.08, 0.83, 0.96, 1.22, 0.50, 1.22, 0.98, 67.6, 52.8, 54.9, 47.9, 55.6, 63.4, 33.1, 56.3, 54.0, 122.1, 122.4, 123.3, 125.9, 123.4, 23.0, 22.1, 26.2, 34.9, 26.6 
