# Guliya Ice Cap Ice Thickness Data
#----------------------------------------------------------------------- 
#                World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------------------------- 
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/25130 
#       Description: NOAA Landing Page
# Online_Resource: https://www1.ncdc.noaa.gov/pub/data/paleo/icecore/trop/guliya/guliya2018plateau-thickness.txt
#       Description: NOAA location of the template
#
# Original_Source_URL:  
#       Description:
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Core
#
# Dataset DOI: 
#
# Parameter_Keywords: physical properties
#--------------------
# Contribution_Date
#	Date: 2018-11-15
#--------------------
# File_Last_Modified_Date
#	Date: 2018-11-15
#--------------------
# Title
#	Study_Name: Guliya Ice Cap Ice Thickness Data
#--------------------
# Investigators
#	Investigators: Kutuzov, S.; Thompson, L.G.; Lavrentiev, I.; Tian, L. 
#--------------------
# Description_Notes_and_Keywords
#	Description: Ground-penetrating radar (GPR) ice thickness measurements for two areas (Plateau and Summit) of the Guliya Ice Cap, Tibetan Plateau, China
#--------------------
# Publication 
#	Authors: Stanislav Kutuzov, Lonnie G. Thompson, Ivan Lavrentiev, and Lide Tian 
#	Published_Date_or_Year: 2018-11-22    
#	Published_Title: Ice thickness measurements of Guliya ice cap, western Kunlun Mountains (Tibetan Plateau), China
#	Journal_Name: Journal of Glaciology
#	Volume: 
#	Edition: 
#	Issue: 
#	Pages:
#	Report_Number: 
#	DOI: 10.1017/jog.2018.91 
#	Online_Resource: https://www.cambridge.org/core/journals/journal-of-glaciology/article/ice-thickness-measurements-of-guliya-ice-cap-western-kunlun-mountains-tibetan-plateau-china/F3E348AF818A9D2FEA83BDBDB6603751 
#	Full_Citation: 
#	Abstract: Despite their high value and importance for various glaciological applications, detailed ice thickness measurements of alpine glaciers are still very limited. Knowledge of bedrock topography is essential for paleoglaciological studies. The Guliya ice cap located on the Tibetan Plateau is one of the highest and largest ice caps in mid-low latitude regions. A detailed ground-penetrating radar (GPR) survey was conducted on the Guliya ice cap in 2015 using 20 and 40 MHz frequency antennas. An empirical Bayesian kriging method was used for ice thickness interpolation and uncertainty assessment. GPR measurements revealed complex basal topography of the Guliya glacier with a maximum thickness of 371.12 ± 13 m. The internal reflections caused by changes in the dielectric properties were registered on the 40 MHz radargrams at the summit and were attributed to density variations. As a result of this fieldwork, one of the largest ice thickness datasets in High Mountain Asia was obtained. Guliya glacier elevation changes were assessed by differencing digital elevation models. The glacier gained mass from 2000 to 2015 with an average rate of 0.270 ± 0.11 m w.e. a-1 at the summit and 0.279 ± 0.11 m w.e. a-1 at the lower elevations.
#------------------
# Funding_Agency 
#	Funding_Agency_Name: US National Science Foundation
#	Grant: 1502919 
#------------------
# Funding_Agency 
#	Funding_Agency_Name: Chinese Academy of Sciences
#	Grant: 
#------------------
# Site_Information 
#	Site_Name: Guliya Plateau
#	Location: Asia>Eastern Asia>China
#	Country: China
#	Northernmost_Latitude: 35.233
# 	Southernmost_Latitude: 35.233
# 	Easternmost_Longitude: 81.4683
# 	Westernmost_Longitude: 81.4683
# 	Elevation: 6050 m
#------------------
# Data_Collection   
#	Collection_Name: GP2018thick
#	Earliest_Year: 2015
#	Most_Recent_Year: 2015
#	Time_Unit: AD
#	Core_Length: 
#	Notes: 
#------------------
# Chronology_Information
#	Chronology: 
# 	
#----------------	
# Variables 
#
# Data variables follow are preceded by "##" in columns one and two.
# Data line variables format:  one per line, shortname-tab-variable components (what, material, error, units, seasonality, data type,detail, method, C or N for Character or Numeric data, free text) 
#
## FID	ID,,,,,,,,N,	
## lat	latitude, , , decimal degrees, , , , ,N,
## long	longitude, , , decimal degrees, , , , ,N,
## elev	elevation, , , m asl, , , , ,N, Elevation_HMA8 m filled by DEM_SRTM_X 
## depth_m	depth, , , m, , , , ,N,
## depth_err	depth error, , , m, , , , ,N, error estimation (Kutuzov et al. 2018) egpr(m)
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values:  
#
FID	lat	long	elev	depth_m	depth_err
1342	35.231	81.459	6038	258.8	11.9
1343	35.231	81.459	6038	260.8	11.9
1344	35.231	81.459	6038	258.8	11.9
1345	35.231	81.459	6038	260.8	11.9
1346	35.231	81.459	6038	260.8	11.9
1347	35.231	81.459	6038	260.8	11.9
1348	35.231	81.459	6038	256.9	11.9
1349	35.231	81.459	6043	264.8	11.9
1350	35.231	81.459	6043	264.8	11.9
1351	35.231	81.459	6043	258.8	11.9
1352	35.231	81.459	6043	264.8	11.9
1353	35.231	81.459	6041	258.8	11.9
1354	35.231	81.459	6041	258.8	11.9
1355	35.231	81.459	6041	264.8	11.9
1356	35.231	81.459	6040	260.8	11.9
1357	35.231	81.459	6040	251.0	11.8
1358	35.231	81.460	6039	249.0	11.8
1359	35.231	81.460	6039	241.1	11.7
1360	35.230	81.460	6038	237.2	11.7
1361	35.230	81.460	6038	233.2	11.7
1362	35.230	81.460	6038	229.3	11.6
1363	35.230	81.460	6035	221.4	11.6
1364	35.230	81.460	6035	219.4	11.6
1365	35.230	81.460	6035	223.4	11.6
1366	35.230	81.460	6034	219.4	11.6
1367	35.230	81.461	6034	213.5	11.5
1368	35.230	81.461	6036	213.5	11.5
1369	35.230	81.461	6036	213.5	11.5
1370	35.230	81.461	6036	213.5	11.5
1371	35.230	81.461	6036	219.4	11.6
1372	35.230	81.461	6037	209.6	11.5
1373	35.230	81.461	6038	209.6	11.5
1374	35.230	81.461	6038	213.5	11.5
1375	35.230	81.461	6037	211.6	11.5
1376	35.230	81.462	6037	213.5	11.5
1377	35.230	81.461	6037	205.7	11.5
1378	35.230	81.462	6036	209.6	11.5
1379	35.230	81.462	6037	205.7	11.5
1380	35.229	81.462	6037	207.6	11.5
1381	35.229	81.462	6037	211.6	11.5
1382	35.229	81.462	6037	213.5	11.5
1383	35.229	81.462	6037	211.6	11.5
1384	35.229	81.462	6033	203.7	11.4
1385	35.229	81.462	6033	199.7	11.4
1386	35.229	81.463	6038	191.9	11.4
1387	35.229	81.463	6038	187.9	11.3
1388	35.229	81.463	6038	189.9	11.4
1389	35.229	81.463	6037	187.9	11.3
1390	35.229	81.463	6036	193.8	11.4
1391	35.229	81.463	6036	191.9	11.4
1392	35.229	81.463	6037	184.0	11.3
1393	35.229	81.463	6037	182.0	11.3
1394	35.229	81.464	6037	180.0	11.3
1395	35.229	81.464	6037	174.1	11.3
1396	35.229	81.464	6036	168.2	11.2
1397	35.229	81.464	6036	168.2	11.2
1398	35.229	81.464	6036	172.2	11.2
1399	35.229	81.464	6036	170.2	11.2
1400	35.229	81.464	6035	168.2	11.2
1401	35.229	81.464	6036	164.3	11.2
1402	35.229	81.464	6036	160.3	11.2
1403	35.229	81.465	6036	160.3	11.2
1404	35.229	81.465	6034	158.4	11.2
1405	35.229	81.465	6034	160.3	11.2
1406	35.229	81.465	6034	154.4	11.1
1407	35.229	81.465	6032	158.4	11.2
1408	35.229	81.465	6032	150.5	11.1
1409	35.229	81.465	6032	146.6	11.1
1410	35.229	81.465	6034	148.5	11.1
1411	35.229	81.465	6034	148.5	11.1
1412	35.229	81.465	6034	144.6	11.1
1413	35.229	81.466	6032	136.7	11.0
1414	35.228	81.466	6036	136.7	11.0
1415	35.228	81.466	6036	138.7	11.1
1416	35.228	81.466	6037	130.8	11.0
1417	35.228	81.466	6037	130.8	11.0
1418	35.228	81.466	6037	126.9	11.0
1419	35.228	81.466	6037	128.8	11.0
1420	35.228	81.466	6035	124.9	11.0
1421	35.228	81.466	6035	124.9	11.0
1422	35.228	81.466	6035	126.9	11.0
1423	35.228	81.467	6030	121.0	11.0
1424	35.228	81.467	6030	124.9	11.0
1425	35.228	81.467	6029	126.9	11.0
1426	35.228	81.467	6026	122.9	11.0
1427	35.228	81.467	6026	119.0	11.0
1428	35.228	81.467	6028	121.0	11.0
1429	35.228	81.467	6028	119.0	11.0
1430	35.228	81.467	6028	119.0	11.0
1431	35.228	81.467	6028	122.9	11.0
1432	35.228	81.468	6027	122.9	11.0
1433	35.228	81.468	6027	121.0	11.0
1434	35.228	81.468	6024	132.8	11.0
1435	35.228	81.468	6024	126.9	11.0
1436	35.228	81.468	6024	124.9	11.0
1437	35.228	81.468	6019	126.9	11.0
1438	35.228	81.468	6019	126.9	11.0
1439	35.228	81.468	6019	126.9	11.0
1440	35.228	81.468	6019	128.8	11.0
1441	35.228	81.468	6019	126.9	11.0
1442	35.228	81.469	6019	132.8	11.0
1443	35.228	81.469	6018	136.7	11.0
1444	35.228	81.469	6018	134.7	11.0
1445	35.228	81.469	6018	134.7	11.0
1446	35.228	81.469	6015	136.7	11.0
1447	35.228	81.469	6015	138.7	11.1
1448	35.228	81.469	6013	140.6	11.1
1449	35.228	81.469	6015	140.6	11.1
1450	35.228	81.469	6015	142.6	11.1
1451	35.228	81.469	6015	144.6	11.1
1452	35.228	81.469	6015	142.6	11.1
1453	35.228	81.470	6012	148.5	11.1
1454	35.228	81.470	6012	146.6	11.1
1455	35.228	81.470	6012	150.5	11.1
1456	35.228	81.470	6012	148.5	11.1
1457	35.228	81.470	6012	150.5	11.1
1458	35.228	81.470	6012	152.5	11.1
1459	35.227	81.470	6010	154.4	11.1
1460	35.227	81.470	6009	158.4	11.2
1461	35.227	81.470	6009	166.3	11.2
1462	35.227	81.471	6006	166.3	11.2
1463	35.227	81.470	6009	160.3	11.2
1464	35.227	81.471	6006	170.2	11.2
1465	35.227	81.471	6006	176.1	11.3
1466	35.227	81.471	6006	180.0	11.3
1467	35.227	81.471	6006	184.0	11.3
1468	35.227	81.471	6005	186.0	11.3
1469	35.227	81.471	6005	195.8	11.4
1470	35.227	81.471	6004	193.8	11.4
1471	35.227	81.472	6004	195.8	11.4
1472	35.227	81.472	6006	203.7	11.4
1473	35.227	81.472	6006	211.6	11.5
1474	35.227	81.472	6005	215.5	11.5
1475	35.227	81.472	6005	219.4	11.6
1476	35.227	81.472	6005	227.3	11.6
1477	35.227	81.472	6005	219.4	11.6
1478	35.227	81.472	6005	219.4	11.6
1479	35.227	81.473	6005	223.4	11.6
1480	35.227	81.473	6004	227.3	11.6
1481	35.227	81.473	6004	221.4	11.6
1482	35.227	81.473	6004	233.2	11.7
1483	35.227	81.473	6005	237.2	11.7
1484	35.227	81.473	6005	237.2	11.7
1485	35.227	81.473	6005	237.2	11.7
1486	35.232	81.470	6033	288.4	12.2
1487	35.232	81.470	6033	280.5	12.1
1488	35.232	81.470	6033	284.5	12.1
1489	35.232	81.470	6033	278.5	12.1
1490	35.232	81.470	6033	280.5	12.1
1491	35.232	81.470	6033	276.6	12.0
1492	35.232	81.470	6033	270.7	12.0
1493	35.232	81.470	6033	268.7	12.0
1494	35.232	81.470	6033	270.7	12.0
1495	35.232	81.470	6033	262.8	11.9
1496	35.232	81.470	6033	262.8	11.9
1497	35.232	81.470	6033	266.7	12.0
1498	35.232	81.470	6033	258.8	11.9
1499	35.232	81.470	6033	260.8	11.9
1500	35.232	81.470	6033	262.8	11.9
1501	35.232	81.470	6033	262.8	11.9
1502	35.232	81.470	6033	260.8	11.9
1503	35.232	81.470	6033	252.9	11.8
1504	35.232	81.470	6033	260.8	11.9
1505	35.232	81.470	6033	254.9	11.9
1506	35.232	81.470	6033	260.8	11.9
1507	35.232	81.470	6033	249.0	11.8
1508	35.232	81.470	6033	258.8	11.9
1509	35.232	81.470	6033	249.0	11.8
1510	35.232	81.470	6033	252.9	11.8
1511	35.232	81.470	6033	258.8	11.9
1512	35.232	81.470	6033	254.9	11.9
1513	35.232	81.470	6033	258.8	11.9
1514	35.232	81.470	6033	262.8	11.9
1515	35.232	81.470	6033	264.8	11.9
1516	35.232	81.470	6033	266.7	12.0
1517	35.232	81.470	6033	268.7	12.0
1518	35.232	81.470	6033	272.6	12.0
1519	35.232	81.470	6033	268.7	12.0
1520	35.232	81.470	6033	268.7	12.0
1521	35.232	81.470	6033	268.7	12.0
1522	35.232	81.470	6033	268.7	12.0
1523	35.232	81.470	6033	272.6	12.0
1524	35.232	81.470	6033	270.7	12.0
1525	35.232	81.470	6033	270.7	12.0
1526	35.232	81.470	6033	270.7	12.0
1527	35.232	81.470	6033	266.7	12.0
1528	35.232	81.470	6033	266.7	12.0
1529	35.232	81.470	6033	274.6	12.0
1530	35.232	81.470	6033	274.6	12.0
1531	35.232	81.470	6033	278.5	12.1
1532	35.232	81.470	6033	276.6	12.0
1533	35.232	81.470	6033	272.6	12.0
1534	35.232	81.470	6033	270.7	12.0
1535	35.232	81.470	6033	266.7	12.0
1536	35.232	81.470	6033	266.7	12.0
1537	35.232	81.470	6033	270.7	12.0
1538	35.232	81.470	6033	258.8	11.9
1539	35.232	81.470	6033	264.8	11.9
1540	35.232	81.470	6033	264.8	11.9
1541	35.232	81.470	6033	262.8	11.9
1542	35.232	81.470	6033	262.8	11.9
1543	35.232	81.470	6033	262.8	11.9
1544	35.232	81.470	6033	260.8	11.9
1545	35.232	81.470	6033	256.9	11.9
1546	35.232	81.470	6033	252.9	11.8
1547	35.232	81.470	6033	256.9	11.9
1548	35.232	81.470	6033	258.8	11.9
1549	35.232	81.470	6033	256.9	11.9
1550	35.232	81.470	6033	251.0	11.8
1551	35.232	81.470	6033	251.0	11.8
1552	35.232	81.470	6033	252.9	11.8
1553	35.232	81.470	6033	254.9	11.9
1554	35.232	81.470	6033	252.9	11.8
1555	35.232	81.470	6033	256.9	11.9
1556	35.232	81.470	6033	260.8	11.9
1557	35.232	81.470	6033	262.8	11.9
1558	35.232	81.470	6033	266.7	12.0
1559	35.232	81.470	6032	274.6	12.0
1560	35.232	81.470	6033	276.6	12.0
1561	35.232	81.470	6032	276.6	12.0
1562	35.231	81.470	6031	268.7	12.0
1563	35.231	81.471	6030	264.8	11.9
1564	35.231	81.471	6030	262.8	11.9
1565	35.231	81.471	6030	258.8	11.9
1566	35.231	81.471	6030	256.9	11.9
1567	35.231	81.471	6030	256.9	11.9
1568	35.231	81.471	6030	258.8	11.9
1569	35.231	81.471	6024	254.9	11.9
1570	35.230	81.471	6024	254.9	11.9
1571	35.230	81.471	6024	254.9	11.9
1572	35.230	81.471	6024	243.1	11.8
1573	35.230	81.471	6023	243.1	11.8
1574	35.230	81.471	6024	247.0	11.8
1575	35.230	81.470	6026	245.1	11.8
1576	35.230	81.470	6026	239.1	11.7
1577	35.230	81.470	6026	237.2	11.7
1578	35.230	81.470	6026	235.2	11.7
1579	35.230	81.470	6027	229.3	11.6
1580	35.230	81.470	6027	227.3	11.6
1581	35.230	81.469	6028	227.3	11.6
1582	35.230	81.469	6028	219.4	11.6
1583	35.230	81.469	6030	215.5	11.5
1584	35.230	81.469	6030	211.6	11.5
1585	35.230	81.469	6030	209.6	11.5
1586	35.230	81.469	6030	209.6	11.5
1587	35.230	81.469	6034	205.7	11.5
1588	35.231	81.469	6034	199.7	11.4
1589	35.231	81.469	6034	199.7	11.4
1590	35.231	81.468	6034	197.8	11.4
1591	35.231	81.468	6034	195.8	11.4
1592	35.231	81.468	6035	191.9	11.4
1593	35.231	81.468	6035	187.9	11.3
1594	35.231	81.468	6034	191.9	11.4
1595	35.231	81.468	6037	191.9	11.4
1596	35.231	81.468	6035	189.9	11.4
1597	35.231	81.468	6034	191.9	11.4
1598	35.231	81.468	6034	191.9	11.4
1599	35.231	81.468	6035	191.9	11.4
1600	35.231	81.468	6037	191.9	11.4
1601	35.231	81.467	6036	191.9	11.4
1602	35.231	81.467	6036	191.9	11.4
1603	35.232	81.470	6033	258.8	11.9
1604	35.232	81.470	6033	258.8	11.9
1605	35.232	81.470	6033	256.9	11.9
1606	35.232	81.470	6033	252.9	11.8
1607	35.232	81.470	6033	252.9	11.8
1608	35.232	81.470	6033	256.9	11.9
1609	35.232	81.470	6033	256.9	11.9
1610	35.231	81.454	6029	186.0	11.3
1611	35.231	81.454	6029	186.0	11.3
1612	35.231	81.454	6029	186.0	11.3
1613	35.231	81.454	6029	186.0	11.3
1614	35.231	81.454	6029	186.0	11.3
1615	35.231	81.454	6029	186.0	11.3
1616	35.231	81.454	6029	186.0	11.3
1617	35.231	81.454	6029	186.0	11.3
1618	35.231	81.454	6029	186.0	11.3
1619	35.231	81.454	6029	186.0	11.3
1620	35.231	81.454	6029	186.0	11.3
1621	35.231	81.454	6029	186.0	11.3
1622	35.231	81.454	6029	186.0	11.3
1623	35.231	81.454	6029	178.1	11.3
1624	35.231	81.454	6029	176.1	11.3
1625	35.231	81.454	6029	178.1	11.3
1626	35.231	81.454	6029	180.0	11.3
1627	35.231	81.454	6028	182.0	11.3
1628	35.231	81.454	6028	184.0	11.3
1629	35.231	81.454	6028	184.0	11.3
1630	35.231	81.454	6026	182.0	11.3
1631	35.231	81.454	6026	184.0	11.3
1632	35.231	81.454	6026	184.0	11.3
1633	35.231	81.454	6026	184.0	11.3
1634	35.231	81.454	6028	184.0	11.3
1635	35.231	81.453	6028	180.0	11.3
1636	35.231	81.453	6028	182.0	11.3
1637	35.231	81.453	6028	178.1	11.3
1638	35.231	81.453	6026	182.0	11.3
1639	35.231	81.453	6024	174.1	11.3
1640	35.231	81.453	6024	170.2	11.2
1641	35.231	81.453	6024	170.2	11.2
1642	35.231	81.453	6026	170.2	11.2
1643	35.231	81.453	6024	172.2	11.2
1644	35.231	81.453	6022	174.1	11.3
1645	35.231	81.453	6022	168.2	11.2
1646	35.230	81.453	6022	170.2	11.2
1647	35.230	81.453	6022	170.2	11.2
1648	35.230	81.453	6022	170.2	11.2
1649	35.230	81.453	6020	170.2	11.2
1650	35.230	81.453	6020	168.2	11.2
1651	35.230	81.453	6020	168.2	11.2
1652	35.230	81.453	6020	170.2	11.2
1653	35.230	81.453	6018	166.3	11.2
1654	35.230	81.453	6018	168.2	11.2
1655	35.230	81.453	6018	172.2	11.2
1656	35.230	81.453	6018	176.1	11.3
1657	35.230	81.453	6012	178.1	11.3
1658	35.230	81.452	6012	178.1	11.3
1659	35.230	81.452	6012	182.0	11.3
1660	35.230	81.452	6012	178.1	11.3
1661	35.230	81.453	6012	174.1	11.3
1662	35.230	81.452	6012	180.0	11.3
1663	35.230	81.452	6009	182.0	11.3
1664	35.229	81.452	6013	187.9	11.3
1665	35.229	81.452	6013	184.0	11.3
1666	35.229	81.452	6010	187.9	11.3
1667	35.229	81.452	6010	189.9	11.4
1668	35.229	81.452	6010	189.9	11.4
1669	35.229	81.452	6010	191.9	11.4
1670	35.229	81.452	6007	191.9	11.4
1671	35.229	81.452	6007	195.8	11.4
1672	35.229	81.452	6007	199.7	11.4
1673	35.229	81.452	6007	201.7	11.4
1674	35.229	81.452	6005	199.7	11.4
1675	35.229	81.452	6005	201.7	11.4
1676	35.229	81.452	6003	201.7	11.4
1677	35.229	81.452	6003	201.7	11.4
1678	35.228	81.452	6003	199.7	11.4
1679	35.228	81.452	6003	199.7	11.4
1680	35.228	81.452	6001	203.7	11.4
1681	35.228	81.451	6001	205.7	11.5
1682	35.228	81.451	6001	205.7	11.5
1683	35.228	81.451	6001	205.7	11.5
1684	35.228	81.451	6001	207.6	11.5
1685	35.228	81.451	6001	205.7	11.5
1686	35.228	81.451	6001	205.7	11.5
1687	35.228	81.451	6001	205.7	11.5
1688	35.228	81.451	6001	205.7	11.5
1689	35.228	81.451	6001	205.7	11.5
1690	35.228	81.451	6001	205.7	11.5
1691	35.228	81.451	6001	205.7	11.5
1692	35.228	81.451	6001	209.6	11.5
1693	35.228	81.451	6001	209.6	11.5
1694	35.228	81.451	6001	207.6	11.5
1695	35.228	81.451	6001	207.6	11.5
1696	35.228	81.451	6001	211.6	11.5
1697	35.228	81.451	6001	209.6	11.5
1698	35.228	81.451	6001	209.6	11.5
1699	35.228	81.451	6001	211.6	11.5
1700	35.228	81.451	6001	209.6	11.5
1701	35.228	81.451	6001	209.6	11.5
1702	35.228	81.451	6001	211.6	11.5
1703	35.228	81.451	6001	205.7	11.5
1704	35.228	81.451	6000	207.6	11.5
1705	35.228	81.452	6000	211.6	11.5
1706	35.228	81.452	6000	205.7	11.5
1707	35.228	81.452	6000	209.6	11.5
1708	35.228	81.452	6000	209.6	11.5
1709	35.228	81.452	6000	211.6	11.5
1710	35.228	81.452	6000	205.7	11.5
1711	35.228	81.452	6000	207.6	11.5
1712	35.228	81.452	5999	201.7	11.4
1713	35.227	81.452	5999	203.7	11.4
1714	35.227	81.452	5998	201.7	11.4
1715	35.227	81.452	5998	203.7	11.4
1716	35.227	81.452	5998	203.7	11.4
1717	35.227	81.452	5997	199.7	11.4
1718	35.227	81.452	5999	199.7	11.4
1719	35.227	81.452	5999	201.7	11.4
1720	35.227	81.452	5999	199.7	11.4
1721	35.227	81.452	5997	199.7	11.4
1722	35.227	81.452	5997	195.8	11.4
1723	35.226	81.452	5996	191.9	11.4
1724	35.226	81.452	5996	195.8	11.4
1725	35.226	81.452	5995	189.9	11.4
1726	35.226	81.452	5995	191.9	11.4
1727	35.226	81.452	5994	189.9	11.4
1728	35.226	81.452	5994	187.9	11.3
1729	35.226	81.452	5995	187.9	11.3
1730	35.226	81.453	5995	186.0	11.3
1731	35.226	81.453	5995	182.0	11.3
1732	35.226	81.453	5995	184.0	11.3
1733	35.226	81.453	5995	186.0	11.3
1734	35.226	81.453	5994	180.0	11.3
1735	35.226	81.453	5994	182.0	11.3
1736	35.226	81.453	5994	178.1	11.3
1737	35.226	81.453	5995	186.0	11.3
1738	35.226	81.454	5996	186.0	11.3
1739	35.226	81.454	5996	186.0	11.3
1740	35.226	81.454	5995	186.0	11.3
1741	35.226	81.454	5996	186.0	11.3
1742	35.226	81.454	5996	186.0	11.3
1743	35.226	81.454	5998	182.0	11.3
1744	35.226	81.454	5998	184.0	11.3
1745	35.226	81.454	5998	186.0	11.3
1746	35.226	81.454	5998	184.0	11.3
1747	35.226	81.454	5995	182.0	11.3
1748	35.226	81.454	5995	180.0	11.3
1749	35.226	81.454	5995	180.0	11.3
1750	35.226	81.454	5995	180.0	11.3
1751	35.226	81.454	5995	180.0	11.3
1752	35.226	81.454	5995	180.0	11.3
1753	35.226	81.454	5995	182.0	11.3
1754	35.226	81.454	5995	184.0	11.3
1755	35.226	81.454	5995	178.1	11.3
1756	35.226	81.454	5995	178.1	11.3
1757	35.226	81.454	5995	176.1	11.3
1758	35.226	81.454	5995	176.1	11.3
1759	35.226	81.454	5995	180.0	11.3
1760	35.226	81.454	5995	180.0	11.3
1761	35.226	81.454	5995	180.0	11.3
1762	35.226	81.454	5995	174.1	11.3
1763	35.226	81.454	5995	180.0	11.3
1764	35.226	81.454	5995	176.1	11.3
1765	35.226	81.454	5995	178.1	11.3
1766	35.226	81.454	5995	182.0	11.3
1767	35.226	81.454	5995	178.1	11.3
1768	35.226	81.454	5995	176.1	11.3
1769	35.226	81.454	5995	176.1	11.3
1770	35.226	81.454	5995	176.1	11.3
1771	35.226	81.454	5995	176.1	11.3
1772	35.226	81.454	5998	176.1	11.3
1773	35.226	81.455	5998	182.0	11.3
1774	35.226	81.455	5994	180.0	11.3
1775	35.226	81.455	5994	180.0	11.3
1776	35.226	81.455	5994	184.0	11.3
1777	35.226	81.455	5997	180.0	11.3
1778	35.226	81.455	5997	178.1	11.3
1779	35.226	81.455	5997	186.0	11.3
1780	35.226	81.455	5997	182.0	11.3
1781	35.226	81.455	5997	186.0	11.3
1782	35.226	81.455	5997	184.0	11.3
1783	35.226	81.455	6000	184.0	11.3
1784	35.226	81.455	6000	182.0	11.3
1785	35.226	81.455	6000	189.9	11.4
1786	35.226	81.456	5999	201.7	11.4
1787	35.226	81.456	5999	199.7	11.4
1788	35.226	81.456	6002	211.6	11.5
1789	35.226	81.456	6002	215.5	11.5
1790	35.227	81.456	6005	217.5	11.5
1791	35.227	81.456	6008	217.5	11.5
1792	35.227	81.456	6008	219.4	11.6
1793	35.227	81.456	6008	223.4	11.6
1794	35.227	81.456	6008	217.5	11.5
1795	35.227	81.456	6010	227.3	11.6
1796	35.227	81.456	6010	225.4	11.6
1797	35.227	81.456	6008	235.2	11.7
1798	35.228	81.456	6008	229.3	11.6
1799	35.228	81.456	6015	229.3	11.6
1800	35.228	81.456	6015	239.1	11.7
1801	35.228	81.456	6016	245.1	11.8
1802	35.228	81.457	6016	245.1	11.8
1803	35.228	81.457	6017	239.1	11.7
1804	35.228	81.457	6019	239.1	11.7
1805	35.228	81.457	6022	239.1	11.7
1806	35.228	81.457	6022	237.2	11.7
1807	35.229	81.457	6022	235.2	11.7
1808	35.231	81.458	6036	254.9	11.9
1809	35.231	81.458	6036	254.9	11.9
1810	35.231	81.458	6036	251.0	11.8
1811	35.231	81.458	6036	254.9	11.9
1812	35.231	81.458	6036	252.9	11.8
1813	35.231	81.458	6036	249.0	11.8
1814	35.231	81.458	6037	249.0	11.8
1815	35.231	81.458	6036	252.9	11.8
1816	35.231	81.458	6037	249.0	11.8
1817	35.231	81.458	6037	251.0	11.8
1818	35.232	81.459	6037	252.9	11.8
1819	35.232	81.459	6039	249.0	11.8
1820	35.232	81.458	6039	249.0	11.8
1821	35.232	81.458	6039	249.0	11.8
1822	35.232	81.458	6042	251.0	11.8
1823	35.232	81.458	6041	251.0	11.8
1824	35.232	81.458	6041	251.0	11.8
1825	35.232	81.458	6043	251.0	11.8
1826	35.232	81.458	6043	251.0	11.8
1827	35.232	81.458	6043	251.0	11.8
1828	35.233	81.458	6043	247.0	11.8
1829	35.233	81.458	6043	249.0	11.8
1830	35.233	81.458	6043	245.1	11.8
1831	35.233	81.458	6043	247.0	11.8
1832	35.233	81.458	6044	247.0	11.8
1833	35.233	81.458	6044	245.1	11.8
1834	35.233	81.458	6044	243.1	11.8
1835	35.233	81.458	6046	239.1	11.7
1836	35.233	81.458	6046	247.0	11.8
1837	35.233	81.458	6046	243.1	11.8
1838	35.233	81.458	6046	249.0	11.8
1839	35.233	81.458	6048	247.0	11.8
1840	35.233	81.458	6048	245.1	11.8
1841	35.234	81.458	6048	249.0	11.8
1842	35.234	81.458	6051	252.9	11.8
1843	35.234	81.458	6051	256.9	11.9
1844	35.234	81.458	6051	254.9	11.9
1845	35.234	81.458	6051	262.8	11.9
1846	35.234	81.458	6053	266.7	12.0
1847	35.234	81.458	6053	264.8	11.9
1848	35.234	81.458	6050	264.8	11.9
1849	35.234	81.458	6050	270.7	12.0
1850	35.234	81.458	6050	266.7	12.0
1851	35.234	81.458	6050	266.7	12.0
1852	35.234	81.458	6050	272.6	12.0
1853	35.235	81.458	6050	264.8	11.9
1854	35.235	81.458	6052	264.8	11.9
1855	35.234	81.458	6050	274.6	12.0
1856	35.235	81.458	6052	262.8	11.9
1857	35.235	81.458	6052	258.8	11.9
1858	35.235	81.458	6055	260.8	11.9
1859	35.235	81.458	6055	256.9	11.9
1860	35.235	81.458	6058	256.9	11.9
1861	35.235	81.458	6058	256.9	11.9
1862	35.235	81.458	6058	252.9	11.8
1863	35.236	81.458	6058	256.9	11.9
1864	35.236	81.458	6058	258.8	11.9
1865	35.236	81.458	6058	264.8	11.9
1866	35.236	81.458	6058	268.7	12.0
1867	35.236	81.458	6058	278.5	12.1
1868	35.236	81.458	6058	280.5	12.1
1869	35.236	81.458	6060	284.5	12.1
1870	35.236	81.458	6060	286.4	12.1
1871	35.236	81.458	6061	286.4	12.1
1872	35.236	81.458	6061	284.5	12.1
1873	35.236	81.458	6061	296.3	12.2
1874	35.237	81.458	6061	300.2	12.3
1875	35.237	81.458	6061	298.2	12.2
1876	35.237	81.458	6061	296.3	12.2
1877	35.237	81.458	6061	298.2	12.2
1878	35.233	81.468	6039	304.2	12.3
