# West Belukha Plateau 12,800 Year Ice Core Isotope and Major Ions Data
#----------------------------------------------------------------------- 
#               World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite original reference when using these data, 
# plus the Online Resource and date accessed.
#
#
# Online_Resource: http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:13605
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/icecore/trop/belukha/belukha2004.txt 
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
#--------------------
# Contribution_Date
#	Date: 2012-12-06
#--------------------
# Title
#	Study_Name: West Belukha Plateau 12,800 Year Ice Core Isotope and Major Ions Data
#--------------------
# Investigators
#	Investigators: Aizen, V.B.; Aizen, E.; Takeuchi, N.; Joswiak, D.; Fujita, K.; Nikitin, S.A.; Grigholm, B.; Mayewski, P.; Nakawo, M.
#--------------------
# Description_and_Notes
# 
# High resolution  d18O, D2H, Na, K, Mg, Ca, Cl, NO3 and SO4 data from the 2003 
# W.Belukha Snow-Firn Plateau surface to bedrock ice core. 
#
#--------------------
# Publication
#	Authors:  Aizen, E.M., V.B. Aizen, N. Takeuchi,  D.R. Joswiak,  K. Fujita, S.A. Nikitin, B. Grigholm, A. Zapf, P.A. Mayewski,  M. Schwikowski, M.Nakawo.
#       Published_Date_or_YEAR: Submitted
#	Published_Title: Abrupt and moderate climate changes at mid-latitudes of Asia during the Holocene.
#	Journal_Name: Journal of Glaciology
#	Volume: 
#	Issue:   
#	Pages: 
#	DOI: 
#	Abstract: A multiple parameter dating technique was used to establish a depth-age scale for a 171.3 m surface to bedrock ice core recovered from the cold recrystallization accumulation zone of the Western Belukha Plateau (4115 m a.s.l.) in the Siberian Altai Mountains. The ice core record presented visible layering of annual and seasonal accumulation, a clear tritium reference horizon, multiple statistically significant sulfate peaks coincident with volcanic eruptions, d18O/ dD and major ion distribution. The 14C radiocarbon measurements of course particles contained in ice core samples from four depths dated the bottom and middle part of Belukha ice core. Analysis 12,800 years of the ice core records reveals that Altai glaciers did not exist in the warm Bølling-Allerød period, but were formed later during the Younger Dryas (YD). Altai glaciers survived the Pre-Boreal Interglacial Period (PBI), the Holocene Climate Optimum (HCO), and the Medieval Warm Period (MWP). Two-step transfer functions were developed for reconstruction of Holocene air temperature changes at the northern periphery of central Asia, mid- latitudes. Air temperature reconstructions suggest the YD was 6.1 ± 0.3C lower than recent mean temperature. Since the 1990s,  Altai nearly reached the highest Holocene temperatures observed during HCO and MWP. Elevated d-excess values beginning prior to the MWP suggest enhanced continental water recycling, likely from transfer of evaporated land surface moisture to the Altai glaciers. 
#
#
#--------------------
# Publication
#	Authors: Koji FUJITA, Nozomu TAKEUCHI, Vladimir AIZEN and Stanislav NIKITIN
#       Published_Date_or_YEAR: 2004-01-01
#	Published_Title: Glaciological observations on the plateau of Belukha Glacier in the Altai Mountains, Russia from 2001 to 2003 
#	Journal_Name: Bulletin of Glaciological Research
#	Volume: 21
#	Issue:   
#	Pages: 57 - 64
#	DOI: 
#	Abstract: In order to reconstruct past climate and environment changes from ice cores, the US-Russia-Japan joint research was carried out on the west plateau of Belukha Glacier in the Altai Mountains from 2001 to 2003. After two years reconnaissance researches, an ice core to the bottom (171 m) was successfully extracted in August 2003. We report in this paper the observational results during 3 years (2001-2003) with respect to mass balance, changes in surface level, surface flow velocities, meteorological and climatological data, and pits. 
#
#--------------------
# Publication
#	Authors: Takeuchi, N., A. Takahashi, J. Uetake, T. Yamazaki, V. Aizen, D. Joswiak, A. Surazakov, S. Nikitin
#       Published_Date_or_YEAR: 2004-11-01
#	Published_Title: A report on ice core drilling on the western plateau of Mt. Belukha in the Russian Altai Mountains in 2003
#	Journal_Name: Polar meteorology and glaciology
#	Volume: 18
#	Issue:   
#	Pages: 121-133
#	DOI: 
#	Abstract: A 171m deep ice core from the surface to the bottom has been successfully drilled on the West Belukha snow-firn Plateau in the Russian Altai Mountains in the summer of 2003. The drill system used in this project was an electro-mechanical drill with a barrel 135cm long and 9.5cm in inner diameter manufactured by Geo Tecs Co., Japan. The maximum core length for a drilling run is 55cm. It took 87.5 hours in actual working time of 7 working days to drill the core down to the bottom of the glacier. The total number of drilling runs was 325. The mean length of the drilled core was 48.6cm. Most of the cores were not brittle and had a good cylindrical shape. High air temperature above the melting point in the drilling shelter caused some trouble in drilling. One of the major troubles was slip of cutters due to adhesion of cutting tips to the cutters and shoes.
#
#---------------------
# Funding_Agency 
#	Funding_Agency_Name: US National Science Foundation  
#	Grant: ATM-0754479 and ATM- 0754644
#---------------------
#	Funding_Agency_Name: US Department of Energy 
#	Grant: contract A107 
#-------------------- 
# Site_Information 
#       Site_Name: West Belukha Plateau
#	Location: Europe>Eastern Europe>Russia
#	Country: Russia
#	Northernmost_Latitude: 49.8067
# 	Southernmost_Latitude: 49.8067
# 	Easternmost_Longitude: 86.5675
# 	Westernmost_Longitude: 86.5675
# 	Elevation: 4115 m 
#------------------   
# Data_Collection  
#	Core_Name: BelukhaCore1 
#	First_Year: -10800 
#	Last_Year: 2007 
#	Time_Unit: AD
#	Core_Length: 171 m  
#	Notes: 
#------------------
# Chronology 
#
# 
# 
#------------------
# Variables
# 
# End Description/Documentation (lines begin with #)
# Data lines follow (have no #)
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: material, error, units, anomaly, period, archive, detail, method, C or N for Character or Numeric data) 
# Data line format: tab-delimited text, variable short name as header
# 
# Missing values -999.0
#

depth_m	Depth(m), , , m, , , , N
d18OiceVSMOW	delta18O ice, , , per mil VSMOW, , , , N
d2HiceVSMOW	delta2H ice, , , per mil VSMOW, , , , N
na_ppb	Na - concentration, , , ppb, , , , N
k_ppb	K - concentration, , , ppb, , , , N
mg_ppb	Mg - concentration, , , ppb, , , , N
ca_ppb	Ca 2+ concentration, , , ppb, , , , N
cl_ppb	Cl - concentration, , , ppb, , , , N
no3_ppb	NO3 - concentration, , , ppb, , , , N
so4_ppb	SO4 - concentration, , , ppb, , , , N

depth_m	d18OiceVSMOW	d2HiceVSMOW	na_ppb	k_ppb	mg_ppb	ca_ppb cl_ppb	no3_ppb	so4_ppb
30.38	-16.1	-999.0	0.5	0.5	0.5	3.8	0.4	2.5	5.6
30.4	-18.09	-999.0	0.4	0.3	0.3	2.9	0.2	1.2	4.3
30.42	-18.11	-999.0	0.2	0.2	0.2	1.6	0.1	0.8	1.9
30.44	-18.27	-999.0	0.2	0.2	0.2	1.4	0.2	1	1.5
30.46	-18.1	-999.0	0.3	0.3	0.3	2.3	0.4	2.6	5.2
30.48	-17.57	-999.0	0.4	0.5	0.4	6	0.3	3.1	15.2
30.5	-17.04	-999.0	0.5	0.4	0.4	5.8	0.6	3.8	9.1
30.52	-15.42	-999.0	0.4	0.3	0.4	5	0.2	1.8	6
30.54	-14.77	-999.0	0.1	0.2	0.3	1.9	0.1	0.8	2.2
30.56	-14.71	-101.85	0.4	0.3	0.5	6.5	0.4	2	7.7
30.58	-14.35	-100.55	1.3	0.4	0.4	7.4	1.3	3.5	6
30.6	-13.59	-94.56	1.6	0.5	0.7	7.8	1	2.7	7.6
30.62	-14.12	-97.74	1.8	0.6	0.9	8.1	0.4	3	12
30.64	-14.09	-98.22	1.2	0.4	0.6	6.9	0.5	3.1	7.7
30.66	-13.82	-98.92	0.3	0.2	0.3	2.3	0.1	1.2	2.3
30.68	-13.59	-95.85	0.1	0.2	0.2	1.1	0.1	1	1
30.7	-13.85	-97.36	0.4	0.3	0.4	5.5	0.3	2.4	6.5
30.72	-13.62	-95.43	0.3	0.3	0.3	3.3	0.2	2.8	5.7
30.74	-13.39	-96.34	0.1	0.2	0.2	1.1	0.1	1.4	1.6
30.76	-13.33	-94.31	0.1	0.2	0.2	1.1	0.1	2.1	3
30.78	-12.88	-90.3	0.3	0.2	0.2	2.8	0.2	1.4	1.8
30.81	-13.36	-92.7	1	0.2	0.4	8.5	1.3	3.8	7.2
30.83	-13.34	-91.85	0.3	0.2	0.4	2.9	0.3	2	3.1
30.86	-13.29	-94.91	0.5	0.3	0.3	2.6	0.2	2.8	2.5
30.88	-13.39	-94.29	1.1	0.3	0.6	6.5	0.7	6.9	8.2
30.91	-13.5	-94.08	0.7	0.2	0.6	5.2	0.4	4.7	4.5
30.93	-13.49	-93.3	0.3	0.2	0.3	2	0.2	2.2	1.8
30.96	-13.61	-95.69	0.3	0.2	0.3	3.1	0.3	3	3.6
30.98	-13.71	-94.79	0.3	0.2	0.3	3.8	0.3	2	3
31.01	-13.88	-95.68	0.5	0.2	0.3	3.8	0.5	2.2	1.8
31.03	-14.04	-97.36	0.7	0.2	0.5	5.9	0.5	3.7	3.8
31.06	-14.37	-97.85	0.6	0.2	0.4	5.3	0.3	2.9	3.9
31.08	-14.57	-101.06	0.3	0.2	0.4	3.5	0.3	3.4	6.1
31.1	-14.84	-102.84	0.3	0.2	0.3	1.9	0.2	2	2.4
31.13	-15.11	-103.49	0.1	0.2	0.2	1.2	0.1	2.3	2.9
31.15	-15.4	-104.43	0.2	0.2	0.2	1.5	0.1	2.4	3.8
31.18	-15.54	-105.15	0.2	0.2	0.2	1.1	0.1	1	2.6
31.2	-15.57	-105.55	0.7	0.3	0.6	2.9	0.4	2.1	5.8
31.23	-15.37	-103.63	3.1	0.3	1.2	10	1	2	13.2
31.25	-15.28	-103.46	2.6	0.3	0.8	7.9	0.7	1.9	9.7
31.28	-14.98	-101.12	1.6	1.1	1.1	8.3	1.2	7	14
31.3	-14.78	-100.02	2.3	1.7	1.1	9	1	7.6	17.4
31.33	-14.7	-97.49	1.9	1.1	1.3	11.3	1.3	10.1	19.2
31.35	-14.41	-95.95	0.9	0.3	0.3	2.2	0.2	1.6	2.2
31.38	-13.32	-87.21	1.2	0.3	0.3	1.8	0.8	1.2	2.7
31.4	-11.75	-77.68	1.9	0.3	0.5	3.9	1.8	2	5.3
31.43	-11.81	-77.96	3.9	0.5	0.7	7.6	3.5	3.3	9.1
31.45	-11.98	-78.84	1	0.5	0.6	6.6	1.4	5.4	8.9
31.48	-12.11	-79.74	0.6	0.3	0.5	3.9	0.5	3.9	5.1
31.5	-12.18	-78.57	0.6	0.4	0.7	3.3	0.4	5.7	6.9
31.53	-12.06	-80	1.3	0.4	0.6	10.2	0.9	7	8.9
31.56	-12.24	-80.98	1.1	0.7	1.6	19.1	1.4	9.4	17.6
31.58	-12.53	-82.84	1	0.4	0.9	7.5	0.5	2.4	5.3
31.61	-12.62	-83.35	2.2	0.3	0.8	11.2	0.7	2.7	7.3
31.63	-12.82	-84.18	4.3	0.5	1.8	27.6	1.3	3	12.2
31.66	-13.47	-89	0.9	0.4	1.1	10.5	0.6	3.7	10.3
31.69	-13.68	-92.61	0.5	0.4	0.8	6.7	0.6	3.5	6.9
31.71	-13.8	-92.67	0.3	0.6	0.5	3.7	0.4	3.5	6.3
31.74	-14.09	-94.23	0.2	0.6	0.4	2.8	0.4	4.8	6.6
31.76	-14.16	-96	0.4	0.3	0.3	1.6	0.4	3.9	3.2
31.79	-14.39	-98.13	0.2	0.3	0.3	1.5	0.5	3.7	4.6
31.81	-14.64	-100.55	0.2	0.4	0.3	2.4	0.5	3.8	4.6
31.84	-14.97	-102.5	0.2	0.3	0.2	1.4	0.1	2.3	2.1
31.86	-15.3	-104.78	0.6	0.7	0.2	1.8	0.3	4.9	5.4
31.89	-16.49	-111.2	0.7	0.6	0.3	4	0.3	3.6	7.3
31.91	-16.59	-110.46	1	1.6	1.3	8.3	0.6	4.9	16.2
31.94	-18.97	-129.27	0.5	0.3	0.6	4	0.1	1.1	3.7
31.96	-20.54	-140.08	0.5	0.2	0.6	5	0.1	0.9	2
31.98	-20.77	-141.07	1	0.2	0.8	6.8	0.2	1.1	2.4
32.01	-20.51	-138.12	2.6	0.5	2	14.4	0.6	2.7	7.7
32.03	-18.54	-126.46	0.6	0.4	1.1	6.2	0.4	2.3	4.8
32.06	-18.2	-124.84	1	0.3	0.8	9.4	1.4	1.6	3.6
32.08	-19.03	-129.97	0.7	0.4	0.9	6	0.4	1.5	3.3
32.11	-18.62	-131.01	0.6	0.3	0.5	5.7	0.4	1.2	4
32.13	-17.81	-126.61	0.3	0.2	0.4	2.4	0.3	1.8	1.9
32.15	-17.69	-122.25	0.2	0.2	0.2	1.6	0.1	1.3	2
32.18	-17.76	-122.28	0.1	0.2	0.1	0.9	0.1	0.8	0.8
32.2	-17.73	-120.82	0.1	0.2	0.1	0.6	0	0.9	1
32.23	-17.62	-119.87	0.2	0.2	0.1	0.5	0	0.7	0.9
32.25	-17.62	-119.89	0.8	0.4	0.6	3.5	0.4	3.2	7.5
32.27	-17.14	-116.03	1.1	0.5	0.8	7.5	0.8	5	10.6
32.3	-16.42	-110.36	0.9	0.3	0.8	6.8	0.8	3.5	8.1
32.32	-16.39	-110.21	0.6	0.2	0.5	4.5	0.5	1.4	2.1
32.35	-16.15	-108.6	0.8	0.2	0.5	6.2	0.6	1.6	3.1
32.37	-16.22	-110.45	0.4	0.4	0.5	3.1	0.2	2.7	6.4
32.39	-15.63	-107.27	5.2	0.4	0.3	4.9	4.4	1.5	5.1
32.42	-15.28	-105.54	7.5	0.3	0.4	7.4	6.5	1.6	5.4
32.44	-15	-102.17	8.6	0.4	0.8	14.7	7.2	3.1	13.1
32.46	-14.47	-97.57	1.1	0.3	0.5	7.5	0.7	2.7	5.9
32.49	-14.03	-94.32	0.7	0.5	0.8	6	0.5	3.3	8.5
32.51	-13.67	-89.98	2.2	0.9	1.4	10.7	1.5	7.7	23.3
32.54	-13.26	-86.13	0.8	0.3	0.7	5.6	0.7	4.8	7.8
32.56	-12.93	-83.86	0.6	0.3	0.5	3.8	0.4	2.4	5
32.58	-12.84	-83.89	0.5	0.2	0.5	3.9	0.4	1.9	4.1
32.61	-12.52	-79.55	0.3	0.2	0.4	3.3	0.2	1.1	2
32.63	-12.33	-77.63	1.5	0.3	0.5	7.3	0.8	2.8	5.9
32.65	-12.05	-79.02	1.8	0.4	0.7	10	1	4	8.6
32.68	-12.09	-78.49	0.3	0.3	0.5	2.4	0.4	2.8	2.6
32.7	-12.02	-79.27	0.1	0.3	0.2	1.8	0.2	2	1.7
32.72	-12.06	-77.62	0.1	0.3	0.2	1.5	0.2	1.4	1.5
32.75	-11.98	-77.69	0.1	0.2	0.1	1.3	0.1	1	1.1
32.77	-12.23	-79	0.1	0.2	0.1	1.4	0.2	1.7	2
32.8	-12.05	-76.31	0.2	0.3	0.2	1.9	0.3	2.4	3.1
32.82	-12.01	-76.2	0.2	0.3	0.3	2.1	0.4	2	2.7
32.84	-12.03	-75.03	0.3	0.4	0.3	3.1	0.4	2.5	4.3
32.87	-12.13	-76.76	0.3	0.5	0.4	3.1	0.5	3.8	4.7
32.89	-12.34	-79.35	0.8	0.6	0.6	4.4	0.8	4.5	6.1
32.91	-11.87	-79.47	0.8	0.7	0.8	6.7	1.2	8.1	9.7
32.93	-12.69	-80.35	0.5	0.5	0.5	5	0.5	4.1	6.4
32.96	-12.77	-84.61	0.2	0.3	0.2	1.9	0.1	2	2.4
32.98	-13.03	-84.62	0.3	0.3	0.2	1.9	0.2	3.1	3.5
33	-13.03	-84.02	0.4	0.2	0.3	3	0.3	3.5	4.7
33.02	-13.01	-85.45	0.5	0.2	0.4	3.6	0.4	2.5	4.5
33.04	-13.46	-87.05	0.6	0.3	0.7	6.9	0.7	3.2	8.4
33.07	-13.55	-90.43	0.3	0.2	0.3	3.1	0.2	1.3	1.5
33.09	-13.7	-89.97	0.3	0.4	0.3	3.1	0.3	3.1	3
33.11	-13.98	-91.84	0.4	0.7	1.1	9.8	1.1	8.3	13.5
33.13	-14.15	-91.8	0.5	0.9	0.5	3.6	0.8	6.5	9.3
33.16	-14.25	-91.99	0.2	0.4	0.2	1.2	0.2	2.8	4.1
33.18	-14.29	-94.85	0.1	0.3	0.1	0.7	0.1	1.7	3
33.2	-14.4	-98.21	0.3	0.5	0.3	1.8	0.4	3.9	7
33.22	-14.49	-99.28	0.2	0.4	0.3	1.8	0.4	3.8	5.7
33.24	-14.54	-100.05	0.2	0.2	0.2	1.2	0.2	2.5	2.6
33.27	-14.51	-101.16	0.2	0.2	0.2	1.1	0.1	1.4	2.7
33.29	-14.61	-100.45	0.1	0.2	0.1	0.7	0	0.9	2.4
33.31	-14.68	-100.77	0.3	0.2	0.1	0.8	0.1	0.9	2.4
33.33	-14.64	-100.85	0.3	0.2	0.2	0.7	0.1	0.9	1.6
33.35	-14.61	-101.46	0.2	0.2	0.4	1.6	0.2	1.1	1.9
33.38	-14.57	-100.14	0.6	0.2	0.3	2.3	0.2	1	1.8
33.4	-14.57	-98.87	4.4	0.3	1.1	14.9	1.8	4.7	12
33.42	-14.29	-95.07	3.3	0.8	1.1	7	1.7	8.6	10.4
33.44	-13.68	-92.83	3.6	0.3	0.6	5.9	2.5	5.5	6
33.46	-13.61	-90.86	0.5	0.2	0.2	2.7	0.2	2.4	1.7
33.49	-13.65	-91.42	0.2	0.2	0.1	1.7	0.1	1.3	0.7
33.51	-13.63	-90.99	0.1	0.2	0.1	1.4	0.1	1.3	0.6
33.53	-13.39	-90.14	0.1	0.2	0.2	1.3	0.3	1.6	1
33.55	-13.39	-91.48	0.1	0.2	0.2	0.9	0.1	0.8	0.7
33.57	-13.42	-91.68	0.1	0.2	0.2	0.8	0.2	0.8	0.8
33.6	-13.62	-93.64	0.2	0.2	0.3	1.1	0.4	1.3	1
33.62	-13.79	-93.68	1.2	0.3	0.3	1.1	1.3	1.2	0.8
33.64	-13.73	-93.12	0.1	0.2	0.2	0.9	0.1	0.8	0.8
33.66	-13.93	-92.86	0.2	0.2	0.2	1.1	0.2	0.7	1
33.69	-14.09	-94.96	0.8	0.2	0.5	2.9	0.5	1.5	1.3
33.71	-14.47	-97.84	1.3	0.2	0.9	7.6	0.5	1.8	2.3
33.73	-14.62	-98.72	1.6	0.4	1.2	12.6	0.7	2	4.5
33.75	-15.42	-105.79	0.8	0.3	0.7	7.8	0.5	1.5	4
33.77	-16.01	-111.93	0.2	0.2	0.3	2.1	0.1	0.7	2.5
33.8	-16.09	-113.02	0.3	0.2	0.3	2.2	0.2	1.2	4.6
33.82	-16.25	-112.58	0.3	0.2	0.2	1.2	0.1	0.6	2.3
33.84	-16.12	-112.2	0.3	0.2	0.2	1.1	0.1	0.9	3.4
33.86	-16.08	-110.82	0.4	0.2	0.2	1	0.1	0.9	3
33.88	-16.13	-110.89	0.4	0.2	0.2	0.9	0.1	1	1.9
33.91	-16.11	-109.79	0.8	0.2	0.3	1.4	0.2	1.4	2.9
33.93	-16.13	-110.66	3.7	0.3	0.7	3	0.5	2	8.8
33.95	-16.07	-110.21	0.3	0.2	0.2	0.5	0.1	0.3	0.6
33.98	-15.66	-106.93	2.7	0.3	0.5	3.1	0.3	1.5	6.4
34	-16.06	-109.57	0.1	0.2	0.2	1	0.1	0.4	0.3
34.03	-16.11	-111.11	0.1	0.2	0.2	1.1	0.1	0.5	1.2
34.05	-16.23	-109.59	0.5	0.2	0.2	1.1	0.1	0.9	1.5
34.08	-16.12	-110.18	0.9	0.5	0.4	2.6	0.3	2.4	4.6
34.1	-15.88	-108.71	0.5	0.2	0.3	2.2	0.3	2.9	3.5
34.13	-15.42	-104.89	0.2	0.2	0.2	1.6	0.2	2.8	2.8
34.15	-14.88	-100.18	0.2	0.2	0.2	1.3	0.2	2.9	2.5
34.18	-14.81	-98.41	0.1	0.2	0.2	0.9	0.1	1.7	1
34.2	-14.58	-97.39	0.4	0.6	0.3	2	0.5	3.7	3.7
34.23	-14.38	-95.04	0.2	0.7	0.3	2.2	0.7	4.7	5.4
34.25	-14.23	-96.03	0.1	0.2	0.2	0.9	0.1	1.6	1.3
34.28	-14.22	-93.52	0.2	0.2	0.2	0.9	0.1	1.4	1.5
34.3	-14.17	-94.47	0.1	0.2	0.2	0.6	0.1	1.1	1.4
34.33	-14.29	-93.65	0.2	0.2	0.2	1.7	0.1	1.2	1.4
34.35	-14.34	-98.67	0.4	0.2	0.2	3.3	0.3	1.9	2.5
34.38	-14.53	-98.75	0.5	0.2	0.3	3.9	0.3	2	2.8
34.4	-14.7	-99.91	0.2	0.2	0.3	1.8	0.1	1.3	1.2
34.43	-14.84	-100.81	0.3	0.3	0.4	2.5	0.4	4.2	3.7
34.45	-15.02	-103.06	0.2	0.2	0.2	0.8	0.1	1.2	1
34.48	-16.69	-115.58	0.1	0.2	0.1	0.7	0.1	0.6	0.5
34.51	-13.46	-92.72	0.4	0.2	0.3	1.4	0.2	2	1.3
34.54	-12.85	-86.92	0.2	0.2	0.3	0.8	0.2	1.3	0.5
34.57	-13.03	-88.44	0.1	0.2	0.2	0.7	0.1	1.9	0.9
34.6	-13.65	-92.68	0.1	0.3	0.2	1.1	0.2	2.9	1.7
34.63	-14.34	-99.54	0.1	0.3	0.2	1.1	0.1	3.8	2.1
34.66	-14.72	-102.19	0.1	0.2	0.2	0.6	0.1	1.4	1
34.69	-14.58	-99.02	0.7	0.2	0.2	1.1	0.2	1.7	2.6
34.72	-13.84	-92.65	1.5	0.6	0.4	2.7	0.3	3.3	7.5
34.75	-13.88	-91.27	0.7	1.4	0.7	4.1	0.3	4.7	15.6
34.77	-13.84	-90.94	1.9	1.5	0.7	4.1	0.4	4.1	12.5
34.8	-14.28	-92.48	2.4	2.2	1.5	7.2	0.8	7.4	18.3
34.83	-15.83	-107.54	2.2	0.4	1	17	0.8	2.4	5.3
34.86	-16.74	-116.29	1.1	0.2	0.5	3.9	1	1.6	2.9
34.89	-16.85	-115.52	1.3	0.3	0.4	4.1	1	2.5	3.2
34.92	-16.72	-115.55	2.5	0.4	0.6	5.5	2.3	3.6	4.4
34.95	-16.68	-115.39	4.2	0.2	0.6	7	3.3	1.4	6
34.98	-16.68	-115.51	2.7	0.2	0.4	4.3	2.6	1.9	4.7
35.01	-16.22	-111.26	3.1	0.4	0.4	5.2	2.2	2.5	3.8
35.04	-12.9	-83.04	1.5	0.4	0.5	5.5	0.8	2.5	3.9
35.07	-12.97	-83.68	2.9	0.6	1.2	12.7	2.6	3.3	6.2
35.1	-13.03	-86.04	5.2	1	2.1	25.8	5.5	7.3	9.4
35.13	-13.46	-87.31	2.9	0.5	1.4	18.3	2.7	3.6	6.6
35.15	-13.82	-90.45	0.8	0.4	0.7	8.9	0.7	2.5	5.4
35.18	-13.88	-92.28	0.2	0.2	0.5	3.5	0.1	1.5	1.4
35.21	-14.28	-94.67	0.3	0.2	0.3	2.6	0.2	1.9	1.4
35.24	-13.91	-90.77	0.6	0.4	0.6	6.2	0.7	5.5	5.3
35.27	-13.99	-92.59	0.5	0.4	0.5	5.2	0.3	3.3	3.4
35.3	-14.27	-93.92	0.7	0.4	0.5	8.6	0.6	6.1	7.3
35.33	-14.37	-96.63	0.2	0.3	0.6	3.7	0.2	3.9	3
35.36	-14.61	-97.86	0.5	0.5	0.6	6.3	0.6	4.9	5.2
35.39	-16.52	-118.2	0.5	0.5	0.5	4.6	0.3	4.5	2.9
35.41	-16.82	-117.07	0.5	0.4	0.5	3.2	0.2	1.9	1.9
35.44	-14.99	-103.07	1.8	0.5	0.6	5.9	0.7	4.5	5.4
35.47	-14.99	-103.18	2.5	0.6	0.6	9.5	0.6	4	7.2
35.5	-15.24	-105.04	2	1.1	1.4	11.3	1.3	8.1	7.5
35.53	-16.06	-111.43	0.9	0.7	0.8	7	0.7	5.7	5.8
35.56	-16.78	-118.28	0.1	0.2	0.2	1.4	0.1	1.1	0.6
35.59	-17.18	-119.12	0.5	0.1	0.1	0.5	0.6	0.8	0.4
35.61	-17.07	-119.99	0	0	0.1	0.4	0	0.5	0.1
35.64	-16.91	-118.31	0.1	0.2	0.1	0.5	0	0.9	0.5
35.67	-16.72	-116.74	0.1	0.2	0.1	0.6	0	0.6	0.4
35.7	-16.68	-116.29	0.1	0.2	0.1	1	0.1	1.8	0.7
35.72	-16.31	-113.21	0.2	0.3	0.2	1.8	0.2	3.3	2.6
35.75	-15.74	-107.85	0.4	0.4	0.3	2.3	0.2	2.8	4.6
35.78	-15.42	-106.49	0.4	0.3	0.3	1.9	0.2	2.5	4.6
35.81	-15.29	-107.06	0.3	0.3	0.2	1.2	0.1	1.4	2.2
35.83	-15.24	-106.93	0.2	0.3	0.2	1.1	0.1	0.9	1.5
35.86	-15.44	-104.84	0.9	0.3	0.5	5.7	0.4	2.4	5.5
35.89	-15.01	-102.53	0.1	0.2	0.2	1.7	0	1.2	0.7
35.92	-14.93	-101.13	0.2	0.2	0.2	3	0.2	3	1.4
35.94	-14.75	-99.67	0.5	0.3	0.4	8.2	0.5	6.8	4.6
35.97	-14.4	-96.75	0.4	0.3	0.4	11.2	0.4	5.8	7.8
36	-14.13	-92.54	0.3	0.2	0.3	3.4	0.8	2.3	0.9
36.03	-13.67	-89.19	0.4	0.4	0.4	5.8	0.4	4.2	2.9
36.05	-13.34	-87	0.9	0.4	0.5	5.5	0.7	4.4	3.2
36.08	-13.22	-86.56	0.4	0.4	0.5	4.5	0.3	3.9	5.1
36.11	-13.32	-87.61	0.5	0.4	0.3	2.6	0.3	2.2	3.6
36.14	-13.59	-89.48	0.4	0.3	0.3	2.7	0.4	2.4	2.5
36.17	-13.8	-90.57	0.7	0.3	0.3	2.3	0.3	2.8	2.8
36.2	-14.05	-92.49	0.8	0.3	0.4	3.1	0.5	2.9	4
36.23	-14.23	-93.58	0.3	0.2	0.2	1.9	0.2	1.3	1.8
36.26	-14.46	-96.06	0.5	0.2	0.3	2	0.1	1.8	2.2
36.29	-14.63	-97.48	0.2	0.2	0.3	1.6	0.1	1.1	1.3
36.32	-14.8	-99.55	1.2	0.2	0.5	6.9	0.5	2.1	3.1
36.35	-15.12	-101.38	2.3	0.6	1	12.7	0.8	4.2	6.9
36.38	-15.22	-103.96	1	0.5	0.3	10	0.6	4.1	5.9
36.41	-15.26	-105.69	0.2	1.3	0.4	3.7	0.8	7.4	7.1
36.44	-15.2	-105.87	0.4	0.4	0.2	2	0.4	2.1	1.7
36.47	-15.11	-104.29	0.2	0.3	0.2	1.3	0.1	1.6	0.7
36.5	-14.83	-101.79	0.4	0.2	0.5	1.1	0.3	1	0.5
36.53	-14.75	-102.17	0.3	0.2	0.3	0.7	0.2	1.1	0.6
36.56	-14.72	-100.83	0.4	0.2	0.2	0.7	0.4	1.4	0.6
36.59	-16.87	-121.59	0.2	0.2	0.2	1	0.1	0.9	1
36.62	-17.16	-121.57	0.2	0.2	0.2	1.1	0.1	0.8	1.1
36.65	-17.02	-120.44	0.1	0.2	0.1	0.6	0.2	1	0.4
36.67	-18.29	-130.47	2.6	0.2	0.2	2.8	1.7	1.5	2.1
36.7	-16.17	-112.34	20.1	0.4	1.3	25.1	13.3	2.6	22.5
36.72	-13.66	-91.23	14.6	0.5	1.2	17.9	10.3	2.5	14.2
36.74	-13.33	-87.3	11.9	0.9	1.2	20.4	8.9	5.3	13.5
36.77	-13.01	-85.44	16.5	0.7	1.3	22.6	11	3.5	14.6
36.79	-12.91	-85.47	20	0.7	3.2	39	13.1	7.3	19.7
36.81	-12.99	-87.15	10.5	0.4	1.6	29.1	7.8	5.9	14.9
36.83	-13.29	-90.22	12.1	0.4	1.3	22.9	7.7	4.5	12.3
36.86	-13.39	-90.34	6	0.3	1	15.2	4.3	3.4	7.6
36.88	-13.07	-86.94	1.4	0.4	0.5	6.1	1.3	2.3	3.1
36.9	-13.35	-88.5	0.6	0.3	0.8	6.6	0.7	3.2	4.1
36.93	-13.07	-89.04	0.3	0.3	0.7	6.1	0.5	3	3.4
36.95	-13.11	-88.45	0.9	0.3	0.8	8	1	4.3	3
