# Illimani, Bolivia Holocene Ice Core Black Carbon Data
#----------------------------------------------------------------------- 
#                World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------------------------- 
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/26490 
#       Description: NOAA Landing Page
# Online_Resource: https://www1.ncdc.noaa.gov/pub/data/paleo/icecore/trop/illimani/illimani2019rbc.txt
#       Description: NOAA location of the template
#
# Original_Source_URL:  
#       Description:
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
#
# Dataset DOI: 
#
# Parameter_Keywords: chemistry
#---------------------------------------
# Contribution_Date
#    Date: 2019-03-28
#---------------------------------------
# File_Last_Modified_Date
#    Date: 2019-03-28
#---------------------------------------
# Title
#    Study_Name: Illimani, Bolivia Holocene Ice Core Black Carbon Data
#---------------------------------------
# Investigators
#      Investigators: Osmont, D.; Sigl, M.; Eichler, A.; Jenk, T.M.; Schwikowski, M.
#---------------------------------------
# Description_Notes_and_Keywords
#        Description: Refractory black carbon (rBC) record obtained from the Illimani 1999 ice core spanning 11000 BCE-1999 CE, raw data. Dating uncertainties are +/- 5 years for the time period 1800-1999 CE (+/- 2 year in the vicinity of reference horizons), +/- 20 years for the time period 1250-1800 CE and +/- 110 years at the youngest 14C age (1060-1280 BP).
#---------------------------------------
# Publication
# Authors: Dimitri Osmont, Michael Sigl, Anja Eichler, Theo M. Jenk, and Margit Schwikowski
# Published_Date_or_Year: 2019-03-28
# Published_Title: A Holocene black carbon ice-core record of biomass burning in the Amazon Basin from Illimani, Bolivia
# Journal_Name: Climate of the Past
# Volume: 15
# Edition: 
# Issue: 2
# Pages: 579-592
# Report Number: 
# DOI: 10.5194/cp-15-579-2019
# Online_Resource: https://www.clim-past.net/15/579/2019/
# Full_Citation: 
# Abstract: The Amazon Basin is one of the major contributors to global biomass burning emissions. However, regional paleofire trends remain particularly unknown. Due to their proximity to the Amazon Basin, Andean ice cores are suitable to reconstruct paleofire trends in South America and improve our understanding of the complex linkages between fires, climate and humans. Here we present the first refractory black carbon (rBC) ice-core record from the Andes as a proxy for biomass burning emissions in the Amazon Basin, derived from an ice core drilled at 6300 m.a.s.l. from the Illimani glacier in the Bolivian Andes and spanning the entire Holocene back to the last deglaciation 13 000 years ago. The Illimani rBC record displays a strong seasonality with low values during the wet season and high values during the dry season due to the combination of enhanced biomass burning emissions in the Amazon Basin and less precipitation at the Illimani site. Significant positive (negative) correlations were found with reanalyzed temperature (precipitation) data for regions in eastern Bolivia and western Brazil characterized by substantial fire activity. rBC long-term trends indirectly reflect regional climatic variations through changing biomass burning emissions as they show higher (lower) concentrations during warm-dry (cold-wet) periods, in line with climate variations such as the Younger Dryas, the 8.2 ka event, the Holocene Climatic Optimum, the Medieval Warm Period and the Little Ice Age. The highest rBC concentrations of the entire record occurred during the Holocene Climatic Optimum between 7000 and 3000 BCE, suggesting that this exceptionally warm and dry period caused high levels of biomass burning activity, unprecedented in the context of the past 13 000 years. Recent rBC levels, rising since 1730 CE in the context of increasing temperatures and deforestation, are similar to those of the Medieval Warm Period. No decrease in fire activity was observed in the 20th century, in contradiction to global biomass burning reconstructions based on charcoal data.
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: Swiss National Science Foundation SNF
#    Grant: Sinergia 154450
#---------------------------------------
# Site Information
# Site_Name: Illimani
# Location: South America>Bolivia
# Country: Bolivia
# Northernmost_Latitude: -16.65
# Southernmost_Latitude: -16.65
# Easternmost_Longitude: -67.7833
# Westernmost_Longitude: -67.7833
# Elevation: 6300
#---------------------------------------
# Data_Collection
#   Collection_Name: Illimani1999rBC
#   First_Year: -11050
#   Last_Year: 1999
#   Time_Unit: CE
#   Core_Length: 138.7
#   Notes: 
#---------------------------------------
# Chronology_Information 
# Chronology: 
# The timescale for the Illimani core was derived using annual layer-counting, known reference horizons from nuclear bomb testing in 1964 AD, 
# volcanic eruptions (Pinatubo (1991), El Chichon (1982), Agung (1963), Krakatoa (1883), Tambora (1815), "unknown" (1258)) and six 14C dating points. 
# A two-parameter model was fitted to the time markers to obtain a continuous depth-age relationship.
#---------------------------------------
# Variables
# Data variables follow that are preceded by "##" in columns one and two.
# Variables list, one per line, shortname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
## depth	depth,,,m,,,,,N,Depth at sample end 
## depthweq	depthweq,,,m,,,,,N,Depth at sample end (m weq)
## age_CE	age,,,CE,,,,,N,Ice age at sample end (year Common Era)
## rBC_Illi99	black carbon,bulk ice,,nanogram per gram,,Ice cores,,Single Particle Soot Photometer,N,raw data
#
#------------------------
# Data
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Value: NaN
#
depth	depthweq	age_CE	rBC_Illi99
31.110	19.021	1969.420	0.37
31.220	19.108	1969.255	0.34
31.330	19.196	1969.091	0.87
31.420	19.270	1968.968	0.45
31.510	19.344	1968.845	0.19
31.600	19.418	1968.722	0.70
31.690	19.492	1968.599	1.48
31.780	19.566	1968.476	0.80
31.870	19.640	1968.353	0.84
31.960	19.714	1968.230	2.50
32.067	19.800	1968.067	1.15
32.173	19.885	1967.904	0.23
32.280	19.971	1967.742	0.62
32.387	20.056	1967.579	1.34
32.493	20.142	1967.417	2.62
32.600	20.227	1967.254	0.45
32.692	20.300	1967.049	0.13
32.783	20.373	1966.844	6.92
32.875	20.445	1966.639	0.94
32.967	20.518	1966.435	0.27
33.058	20.590	1966.230	0.24
33.150	20.663	1966.025	0.22
33.191	20.695	1965.926	0.08
33.231	20.728	1965.827	1.08
33.272	20.760	1965.728	1.70
33.313	20.793	1965.629	2.06
33.353	20.825	1965.530	1.13
33.394	20.858	1965.431	1.73
33.434	20.890	1965.332	1.61
33.475	20.923	1965.233	1.41
33.516	20.955	1965.133	2.07
33.556	20.988	1965.034	0.89
33.597	21.020	1964.935	1.28
33.638	21.052	1964.836	0.23
33.678	21.085	1964.737	0.21
33.719	21.117	1964.638	0.48
33.759	21.150	1964.539	0.10
33.800	21.182	1964.440	0.47
33.840	21.214	1964.327	0.51
33.880	21.246	1964.214	0.24
33.920	21.278	1964.101	0.74
33.960	21.310	1963.988	1.76
34.000	21.341	1963.875	0.33
34.040	21.373	1963.762	1.41
34.080	21.405	1963.650	2.91
34.120	21.437	1963.537	6.80
34.160	21.469	1963.424	2.65
34.200	21.500	1963.311	0.12
34.240	21.532	1963.198	0.16
34.280	21.564	1963.085	0.20
34.320	21.596	1962.972	0.39
34.360	21.627	1962.859	0.23
34.401	21.661	1962.800	0.08
34.441	21.695	1962.741	1.22
34.482	21.728	1962.682	0.65
34.523	21.762	1962.623	0.63
34.563	21.795	1962.563	0.93
34.604	21.829	1962.504	0.92
34.644	21.862	1962.445	5.42
34.685	21.896	1962.386	7.11
34.726	21.929	1962.327	1.16
34.766	21.963	1962.268	0.22
34.807	21.996	1962.209	0.38
34.848	22.030	1962.150	1.16
34.888	22.063	1962.090	0.73
34.929	22.097	1962.031	0.96
34.969	22.130	1961.972	0.04
35.010	22.164	1961.913	0.35
35.053	22.199	1961.824	1.02
35.096	22.234	1961.736	1.09
35.139	22.269	1961.647	4.67
35.182	22.304	1961.558	4.80
35.225	22.339	1961.470	0.97
35.268	22.374	1961.381	0.21
35.311	22.409	1961.293	0.02
35.354	22.444	1961.204	0.24
35.397	22.480	1961.115	0.14
35.440	22.515	1961.027	0.14
35.483	22.550	1960.938	0.08
35.526	22.585	1960.849	0.19
35.569	22.620	1960.761	1.44
35.612	22.655	1960.672	1.23
35.655	22.690	1960.583	2.45
35.696	22.723	1960.487	4.44
35.736	22.756	1960.391	1.43
35.777	22.789	1960.294	0.44
35.818	22.822	1960.198	0.17
35.858	22.855	1960.102	0.99
35.899	22.888	1960.006	0.23
35.939	22.921	1959.909	0.04
35.980	22.954	1959.813	0.12
36.021	22.987	1959.717	0.19
36.061	23.020	1959.621	0.79
36.102	23.053	1959.524	0.79
36.143	23.086	1959.428	1.18
36.183	23.119	1959.332	3.35
36.224	23.152	1959.235	0.88
36.264	23.185	1959.139	0.32
36.305	23.218	1959.043	0.23
36.345	23.254	1958.950	0.27
36.385	23.289	1958.858	1.25
36.425	23.324	1958.765	2.39
36.465	23.359	1958.672	0.80
36.505	23.394	1958.580	1.65
36.545	23.429	1958.487	1.52
36.585	23.464	1958.395	3.36
36.625	23.499	1958.302	0.34
36.665	23.534	1958.210	0.19
36.705	23.569	1958.117	0.10
36.745	23.604	1958.024	0.42
36.785	23.639	1957.932	0.40
36.825	23.674	1957.839	0.24
36.865	23.709	1957.747	0.06
36.905	23.745	1957.654	0.16
36.945	23.780	1957.561	0.85
36.985	23.815	1957.469	1.37
37.026	23.849	1957.375	0.72
37.066	23.883	1957.282	1.80
37.107	23.918	1957.189	0.20
37.147	23.952	1957.096	0.17
37.188	23.986	1957.002	0.60
37.229	24.020	1956.909	0.79
37.269	24.055	1956.816	0.24
37.310	24.089	1956.723	1.65
37.350	24.123	1956.629	3.00
37.391	24.158	1956.536	1.50
37.432	24.192	1956.443	3.36
37.472	24.226	1956.350	0.47
37.513	24.260	1956.256	0.18
37.553	24.295	1956.163	0.08
37.594	24.329	1956.070	0.10
37.634	24.363	1955.977	0.35
37.675	24.398	1955.883	0.31
37.715	24.431	1955.780	1.47
37.755	24.465	1955.676	1.21
37.795	24.498	1955.572	0.70
37.835	24.531	1955.469	0.18
37.875	24.565	1955.365	0.40
37.915	24.598	1955.262	0.32
37.955	24.632	1955.158	0.21
37.995	24.665	1955.054	0.20
38.035	24.699	1954.951	0.63
38.075	24.732	1954.847	0.68
38.115	24.766	1954.744	0.64
38.155	24.799	1954.640	0.68
38.195	24.833	1954.536	1.14
38.235	24.866	1954.433	5.91
38.276	24.900	1954.331	3.13
38.317	24.933	1954.230	0.28
38.359	24.967	1954.128	0.36
38.400	25.000	1954.027	0.12
38.441	25.034	1953.926	0.25
38.482	25.067	1953.824	0.31
38.523	25.101	1953.723	0.32
38.564	25.134	1953.621	0.17
38.606	25.168	1953.520	0.20
38.647	25.202	1953.418	0.75
38.688	25.235	1953.317	0.17
38.729	25.269	1953.215	3.31
38.770	25.302	1953.114	0.16
38.812	25.336	1953.013	0.04
38.853	25.369	1952.911	0.09
38.894	25.403	1952.810	0.15
38.935	25.436	1952.708	0.33
38.978	25.474	1952.605	0.40
39.021	25.512	1952.502	3.32
39.064	25.550	1952.398	1.24
39.107	25.588	1952.295	0.20
39.150	25.626	1952.192	0.17
39.194	25.664	1952.088	0.12
39.237	25.702	1951.985	0.17
39.280	25.740	1951.881	0.41
39.323	25.778	1951.778	0.27
39.366	25.815	1951.675	0.25
39.409	25.853	1951.571	0.65
39.452	25.891	1951.468	1.73
39.495	25.929	1951.365	1.74
39.537	25.963	1951.235	0.08
39.579	25.997	1951.106	0.01
39.621	26.032	1950.977	0.85
39.663	26.066	1950.847	0.06
39.705	26.100	1950.718	0.31
39.747	26.134	1950.589	0.42
39.789	26.168	1950.459	0.86
39.831	26.202	1950.330	0.81
39.873	26.236	1950.201	0.04
39.915	26.271	1950.072	0.73
39.957	26.305	1949.942	0.39
39.999	26.339	1949.813	0.46
40.041	26.373	1949.684	1.10
40.083	26.407	1949.554	1.22
40.125	26.441	1949.425	1.29
40.166	26.476	1949.341	0.18
40.206	26.510	1949.258	0.11
40.247	26.544	1949.174	0.17
40.288	26.578	1949.090	0.41
40.329	26.613	1949.007	0.38
40.369	26.647	1948.923	0.17
40.410	26.681	1948.839	0.25
40.451	26.715	1948.756	0.25
40.491	26.749	1948.672	0.42
40.532	26.784	1948.588	0.41
40.573	26.818	1948.505	1.25
40.614	26.852	1948.421	0.43
40.654	26.886	1948.337	2.17
40.695	26.921	1948.254	1.82
40.736	26.954	1948.181	3.03
40.777	26.987	1948.109	0.21
40.818	27.021	1948.036	0.58
40.859	27.054	1947.963	0.13
40.899	27.088	1947.891	1.21
40.940	27.121	1947.818	0.90
40.981	27.154	1947.745	0.55
41.022	27.188	1947.673	0.58
41.063	27.221	1947.600	2.13
41.104	27.255	1947.527	3.96
41.145	27.288	1947.455	0.29
41.186	27.322	1947.382	0.07
41.227	27.355	1947.309	0.14
41.267	27.388	1947.237	0.56
41.308	27.422	1947.164	0.26
41.349	27.455	1947.091	0.35
41.390	27.489	1947.019	0.56
41.430	27.523	1946.955	0.07
41.471	27.558	1946.892	0.17
41.511	27.592	1946.829	0.86
41.551	27.626	1946.766	1.42
41.592	27.661	1946.702	0.05
41.632	27.695	1946.639	0.11
41.672	27.730	1946.576	0.36
41.713	27.764	1946.513	0.37
41.753	27.799	1946.450	0.57
41.793	27.833	1946.386	1.27
41.834	27.868	1946.323	0.11
41.874	27.902	1946.260	0.83
41.914	27.937	1946.197	0.11
41.955	27.971	1946.134	0.11
41.995	28.005	1946.070	0.58
42.036	28.041	1945.978	0.52
42.078	28.077	1945.886	0.34
42.119	28.113	1945.794	0.89
42.160	28.149	1945.702	1.29
42.201	28.185	1945.610	2.12
42.243	28.221	1945.518	3.09
42.284	28.257	1945.426	7.93
42.325	28.293	1945.334	0.32
42.366	28.329	1945.242	0.16
42.408	28.365	1945.150	0.35
42.449	28.401	1945.058	0.29
42.490	28.437	1944.966	0.22
42.531	28.473	1944.874	0.15
42.573	28.509	1944.782	0.71
42.614	28.545	1944.690	0.44
42.655	28.581	1944.598	2.12
42.699	28.618	1944.483	2.09
42.742	28.656	1944.369	0.14
42.785	28.694	1944.255	0.14
42.829	28.732	1944.140	0.57
42.872	28.770	1944.026	0.28
42.916	28.807	1943.912	0.35
42.959	28.845	1943.797	2.11
43.003	28.883	1943.683	3.70
43.046	28.921	1943.568	1.54
43.090	28.958	1943.454	0.28
43.133	28.996	1943.340	0.11
43.177	29.034	1943.225	0.02
43.220	29.072	1943.111	0.30
43.263	29.108	1942.981	0.15
43.307	29.145	1942.851	0.23
43.350	29.181	1942.721	2.45
43.393	29.218	1942.591	0.51
43.437	29.254	1942.461	5.83
43.480	29.291	1942.331	0.42
43.523	29.328	1942.201	0.15
43.567	29.364	1942.071	0.07
43.610	29.401	1941.940	0.76
43.653	29.437	1941.810	0.79
43.697	29.474	1941.680	0.17
43.740	29.510	1941.550	4.20
43.783	29.547	1941.420	11.21
43.827	29.583	1941.290	0.80
43.870	29.620	1941.160	0.62
43.913	29.658	1941.003	0.09
43.956	29.696	1940.847	1.13
43.999	29.735	1940.690	2.24
44.043	29.773	1940.533	0.09
44.086	29.811	1940.377	0.12
44.129	29.849	1940.220	0.07
44.172	29.888	1940.064	0.06
44.215	29.926	1939.907	0.24
44.258	29.964	1939.750	1.31
44.301	30.002	1939.594	3.20
44.344	30.041	1939.437	2.30
44.388	30.079	1939.280	0.10
44.431	30.117	1939.124	0.04
44.474	30.155	1938.967	0.07
44.517	30.194	1938.810	0.24
44.560	30.232	1938.654	0.48
44.623	30.288	1938.478	4.73
44.685	30.343	1938.302	0.25
44.748	30.399	1938.126	0.18
44.810	30.454	1937.951	0.31
44.873	30.510	1937.775	0.21
44.935	30.565	1937.599	0.23
44.998	30.621	1937.423	0.01
45.060	30.677	1937.247	0.09
45.123	30.732	1937.072	0.97
45.185	30.788	1936.896	0.67
45.224	30.822	1936.767	1.89
45.262	30.857	1936.639	0.74
45.301	30.892	1936.510	0.37
45.339	30.927	1936.382	0.04
45.378	30.961	1936.253	0.05
45.416	30.996	1936.125	0.41
45.455	31.031	1935.997	0.97
45.494	31.065	1935.868	0.36
45.532	31.100	1935.740	0.74
45.571	31.135	1935.611	3.15
45.609	31.170	1935.483	0.18
45.648	31.204	1935.354	0.14
45.686	31.239	1935.226	1.47
45.725	31.274	1935.097	0.13
45.765	31.307	1934.987	0.02
45.804	31.340	1934.876	0.16
45.844	31.373	1934.766	0.38
45.884	31.406	1934.655	0.10
45.923	31.440	1934.544	1.30
45.963	31.473	1934.434	5.20
46.003	31.506	1934.323	0.16
46.042	31.539	1934.213	0.01
46.082	31.572	1934.102	0.33
46.122	31.606	1933.992	0.02
46.161	31.639	1933.881	0.36
46.201	31.672	1933.771	0.64
46.241	31.705	1933.660	1.40
46.280	31.738	1933.550	0.06
46.320	31.772	1933.439	0.01
46.360	31.803	1933.316	0.06
46.400	31.835	1933.192	0.01
46.440	31.866	1933.069	0.04
46.480	31.898	1932.945	0.01
46.520	31.929	1932.822	0.08
46.560	31.961	1932.699	0.09
46.600	31.992	1932.575	0.42
46.640	32.024	1932.452	0.89
46.680	32.055	1932.329	0.35
46.720	32.087	1932.205	0.04
46.760	32.118	1932.082	0.12
46.800	32.150	1931.958	0.01
46.840	32.181	1931.835	0.02
46.880	32.213	1931.712	1.53
46.920	32.244	1931.588	0.38
46.960	32.276	1931.465	0.98
47.000	32.307	1931.341	1.14
47.041	32.343	1931.216	0.01
47.081	32.379	1931.090	0.19
47.122	32.416	1930.964	0.02
47.163	32.452	1930.838	0.02
47.203	32.488	1930.712	0.17
47.244	32.524	1930.587	0.60
47.285	32.560	1930.461	0.98
47.325	32.596	1930.335	0.36
47.366	32.632	1930.209	0.38
47.407	32.668	1930.084	0.22
47.447	32.704	1929.958	0.29
47.488	32.741	1929.832	0.11
47.529	32.777	1929.706	0.94
47.569	32.813	1929.580	0.85
47.610	32.849	1929.455	1.02
47.651	32.885	1929.306	0.87
47.693	32.922	1929.157	0.25
47.734	32.958	1929.008	0.05
47.775	32.995	1928.859	0.02
47.817	33.031	1928.710	0.45
47.858	33.068	1928.562	1.32
47.899	33.104	1928.413	2.45
47.941	33.140	1928.264	0.01
47.982	33.177	1928.115	0.24
48.023	33.213	1927.966	0.06
48.065	33.250	1927.818	0.43
48.106	33.286	1927.669	1.93
48.147	33.323	1927.520	1.50
48.189	33.359	1927.371	0.28
48.230	33.395	1927.222	0.14
48.272	33.432	1926.989	0.47
48.314	33.469	1926.755	0.75
48.356	33.505	1926.521	1.20
48.398	33.542	1926.287	3.70
48.439	33.578	1926.054	0.37
48.481	33.615	1925.820	0.08
48.523	33.652	1925.586	0.02
48.565	33.688	1925.352	0.23
48.607	33.725	1925.119	0.19
48.649	33.761	1924.885	0.78
48.691	33.798	1924.651	0.74
48.733	33.834	1924.418	3.35
48.774	33.871	1924.184	1.46
48.816	33.908	1923.950	1.07
48.858	33.944	1923.716	0.50
48.900	33.981	1923.483	0.16
48.942	34.015	1923.335	0.65
48.983	34.050	1923.188	1.18
49.025	34.085	1923.040	1.16
49.067	34.119	1922.892	0.01
49.108	34.154	1922.745	0.12
49.150	34.188	1922.597	0.10
49.192	34.223	1922.450	1.51
49.233	34.258	1922.302	1.88
49.275	34.292	1922.155	2.17
49.317	34.327	1922.007	0.32
49.358	34.361	1921.860	0.90
49.400	34.396	1921.712	0.98
49.442	34.431	1921.564	0.06
49.483	34.465	1921.417	0.47
49.525	34.500	1921.269	0.34
49.567	34.536	1921.145	0.15
49.609	34.572	1921.022	0.11
49.651	34.608	1920.898	0.60
49.693	34.644	1920.774	0.27
49.735	34.680	1920.650	0.63
49.777	34.717	1920.527	0.39
49.819	34.753	1920.403	1.05
49.860	34.789	1920.279	0.07
49.902	34.825	1920.155	0.02
49.944	34.861	1920.031	0.01
49.986	34.897	1919.908	0.22
50.028	34.933	1919.784	0.11
50.070	34.969	1919.660	0.09
50.111	35.005	1919.550	0.33
50.152	35.040	1919.440	0.46
50.193	35.075	1919.331	0.52
50.234	35.110	1919.221	1.23
50.275	35.145	1919.111	0.32
50.316	35.181	1919.001	0.61
50.357	35.216	1918.892	1.09
50.398	35.251	1918.782	0.76
50.438	35.286	1918.672	1.10
50.479	35.321	1918.562	1.12
50.520	35.357	1918.453	1.04
50.561	35.392	1918.343	0.08
50.602	35.427	1918.233	0.01
50.643	35.462	1918.123	0.01
50.684	35.497	1918.014	0.01
50.725	35.532	1917.904	0.52
50.764	35.566	1917.793	0.37
50.804	35.599	1917.681	1.33
50.843	35.633	1917.570	2.95
50.883	35.666	1917.459	0.17
50.922	35.700	1917.347	0.45
50.962	35.733	1917.236	0.05
51.001	35.766	1917.125	1.43
51.040	35.800	1917.013	2.81
51.080	35.833	1916.902	2.97
51.119	35.867	1916.791	0.51
51.159	35.900	1916.679	0.40
51.198	35.933	1916.568	0.07
51.237	35.967	1916.457	0.93
51.277	36.000	1916.345	0.77
51.316	36.034	1916.234	0.75
51.356	36.067	1916.123	0.01
51.395	36.101	1916.011	0.08
51.432	36.132	1915.819	0.12
51.469	36.163	1915.627	3.30
51.505	36.194	1915.435	0.58
51.542	36.226	1915.243	0.57
51.579	36.257	1915.051	0.22
51.615	36.288	1914.859	0.16
51.652	36.320	1914.667	1.01
51.689	36.351	1914.475	1.36
51.726	36.382	1914.283	0.45
51.762	36.414	1914.091	1.11
51.799	36.445	1913.899	0.45
51.836	36.476	1913.708	0.10
51.873	36.508	1913.516	0.33
51.909	36.539	1913.324	0.67
51.962	36.586	1913.111	0.35
52.014	36.633	1912.899	1.39
52.066	36.680	1912.687	0.04
52.119	36.727	1912.475	0.03
52.171	36.775	1912.262	0.18
52.224	36.822	1912.050	0.42
52.276	36.869	1911.838	0.33
52.328	36.916	1911.626	0.28
52.381	36.963	1911.413	0.27
52.433	37.010	1911.201	0.29
52.486	37.057	1910.989	0.06
52.538	37.104	1910.777	0.17
52.590	37.151	1910.564	0.45
52.643	37.198	1910.352	0.41
52.695	37.246	1910.140	0.89
52.738	37.283	1909.971	5.26
52.780	37.321	1909.801	0.16
52.823	37.359	1909.632	0.64
52.865	37.396	1909.463	1.70
52.908	37.434	1909.294	0.29
52.950	37.472	1909.124	0.16
52.993	37.509	1908.955	0.11
53.035	37.547	1908.786	0.60
53.078	37.585	1908.617	1.21
53.120	37.622	1908.447	0.44
53.163	37.660	1908.278	0.09
53.205	37.698	1908.109	0.23
53.248	37.735	1907.940	0.22
53.290	37.773	1907.770	0.83
53.333	37.811	1907.601	0.84
53.375	37.848	1907.432	0.85
53.408	37.877	1907.291	0.15
53.442	37.906	1907.150	0.12
53.475	37.935	1907.009	0.11
53.508	37.964	1906.869	0.57
53.541	37.993	1906.728	1.56
53.575	38.022	1906.587	5.10
53.608	38.051	1906.446	3.13
53.641	38.081	1906.305	4.68
53.674	38.110	1906.165	1.99
53.708	38.139	1906.024	0.31
53.741	38.168	1905.883	1.32
53.774	38.197	1905.742	2.08
53.807	38.226	1905.601	0.92
53.841	38.255	1905.461	1.13
53.874	38.284	1905.320	1.41
53.907	38.313	1905.179	0.62
53.940	38.342	1905.038	2.06
53.974	38.371	1904.898	0.86
54.007	38.400	1904.757	1.09
54.040	38.429	1904.616	0.39
54.074	38.458	1904.475	4.83
54.107	38.487	1904.334	0.71
54.140	38.516	1904.194	0.73
54.180	38.551	1904.033	0.85
54.219	38.586	1903.873	0.43
54.259	38.621	1903.713	0.51
54.298	38.657	1903.553	0.44
54.338	38.692	1903.392	0.51
54.378	38.727	1903.232	1.62
54.417	38.762	1903.072	0.37
54.457	38.798	1902.912	0.74
54.496	38.833	1902.752	0.54
54.536	38.868	1902.591	0.95
54.575	38.903	1902.431	1.94
54.615	38.939	1902.271	1.25
54.700	39.015	1901.931	0.61
54.784	39.091	1901.592	1.15
54.869	39.167	1901.253	1.13
54.953	39.243	1900.913	0.43
55.038	39.319	1900.574	1.03
55.122	39.395	1900.234	0.30
55.207	39.471	1899.895	0.16
55.291	39.547	1899.555	0.17
55.376	39.624	1899.216	0.37
55.460	39.700	1898.876	1.09
55.545	39.776	1898.537	0.29
55.587	39.813	1898.357	0.77
55.629	39.850	1898.177	2.07
55.671	39.886	1897.997	0.16
55.713	39.923	1897.817	0.44
55.754	39.960	1897.637	0.30
55.796	39.997	1897.457	3.26
55.838	40.034	1897.277	0.17
55.880	40.071	1897.097	0.26
55.922	40.108	1896.918	0.14
55.964	40.145	1896.738	0.37
56.006	40.182	1896.558	0.42
56.048	40.218	1896.378	0.50
56.089	40.255	1896.198	2.31
56.131	40.292	1896.018	0.89
56.173	40.329	1895.838	0.12
56.215	40.366	1895.658	0.19
56.259	40.404	1895.493	0.41
56.304	40.442	1895.328	1.94
56.348	40.479	1895.162	0.81
56.393	40.517	1894.997	0.26
56.437	40.555	1894.832	0.23
56.481	40.592	1894.667	0.37
56.526	40.630	1894.502	1.09
56.570	40.668	1894.337	0.31
56.614	40.706	1894.171	0.31
56.659	40.743	1894.006	0.08
56.703	40.781	1893.841	0.09
56.748	40.819	1893.676	1.59
56.792	40.857	1893.511	2.94
56.836	40.894	1893.345	1.22
56.881	40.932	1893.180	0.16
56.925	40.970	1893.015	0.58
56.976	41.015	1892.769	3.48
57.026	41.060	1892.524	0.15
57.077	41.106	1892.278	0.05
57.128	41.151	1892.032	0.18
57.178	41.196	1891.787	0.31
57.229	41.242	1891.541	0.04
57.280	41.287	1891.295	0.88
57.330	41.332	1891.049	0.20
57.381	41.378	1890.804	0.00
57.432	41.423	1890.558	0.09
57.482	41.468	1890.312	0.37
57.533	41.514	1890.067	0.29
57.589	41.564	1889.814	0.10
57.645	41.614	1889.562	0.31
57.700	41.665	1889.309	0.68
57.756	41.715	1889.057	2.14
57.812	41.765	1888.804	0.57
57.868	41.816	1888.552	0.06
57.924	41.866	1888.300	0.12
57.979	41.916	1888.047	0.37
58.035	41.967	1887.795	0.54
58.091	42.017	1887.542	0.12
58.147	42.067	1887.290	0.23
58.203	42.118	1887.037	0.14
58.258	42.168	1886.785	0.17
58.314	42.218	1886.532	0.45
58.370	42.269	1886.280	0.67
58.410	42.302	1886.076	0.03
58.449	42.336	1885.873	0.02
58.489	42.369	1885.669	0.02
58.529	42.403	1885.465	0.24
58.568	42.436	1885.262	0.88
58.608	42.469	1885.058	0.18
58.648	42.503	1884.854	0.02
58.687	42.536	1884.651	0.32
58.727	42.570	1884.447	0.25
58.767	42.603	1884.243	0.82
58.806	42.637	1884.040	0.03
58.846	42.670	1883.836	0.21
58.886	42.704	1883.632	0.69
58.925	42.737	1883.429	1.46
58.965	42.771	1883.225	1.25
59.008	42.809	1882.964	0.03
59.050	42.847	1882.704	0.08
59.093	42.885	1882.443	0.29
59.135	42.924	1882.183	0.55
59.178	42.962	1881.922	0.36
59.220	43.000	1881.661	0.07
59.263	43.038	1881.401	2.71
59.305	43.077	1881.140	0.14
59.348	43.115	1880.880	0.36
59.390	43.153	1880.619	0.54
59.433	43.191	1880.359	0.81
59.475	43.229	1880.098	0.01
59.518	43.268	1879.837	0.03
59.560	43.306	1879.577	0.10
59.603	43.344	1879.316	0.01
59.645	43.382	1879.056	0.33
59.685	43.417	1878.904	0.21
59.725	43.452	1878.753	0.55
59.765	43.487	1878.602	1.01
59.805	43.522	1878.451	0.92
59.845	43.557	1878.300	0.38
59.885	43.592	1878.149	0.15
59.925	43.626	1877.998	0.59
59.965	43.661	1877.847	0.31
60.005	43.696	1877.695	0.41
60.045	43.731	1877.544	1.00
60.085	43.766	1877.393	0.05
60.125	43.801	1877.242	0.03
60.165	43.836	1877.091	0.01
60.205	43.871	1876.940	0.12
60.245	43.905	1876.789	0.04
60.285	43.940	1876.638	0.58
60.322	43.973	1876.496	0.10
60.359	44.007	1876.354	0.25
60.396	44.040	1876.212	0.41
60.433	44.073	1876.070	0.07
60.470	44.106	1875.928	0.15
60.507	44.139	1875.786	0.01
60.544	44.172	1875.644	0.01
60.580	44.205	1875.502	0.48
60.617	44.238	1875.360	0.76
60.654	44.272	1875.218	0.01
60.691	44.305	1875.076	0.01
60.728	44.338	1874.934	0.01
60.765	44.371	1874.792	0.51
60.814	44.414	1874.586	0.01
60.863	44.457	1874.380	0.01
60.911	44.500	1874.174	0.16
