% Antarctica 2K 2017 temperature reconstruction
% weighting method : based on composite plus scaling (CPS)
% Temperature scaling method : based on CPS using NB2014 dataset as a target
% smoothing : 10-year binned averages
% col 1 : time, in year AD
% col 2 : East Antarctic Plateau
% col 3 : Wilkes Land Coast
% col 4 : Weddell Sea Coast
% col 5 : Antarctic Peninsula
% col 6 : West Antarctic Ice Sheet
% col 7 : Victoria Land Coast
% col 8 : Dronning Maud Land Coast
% col 9 : West Antarctica : WAIS+Peninsula
% col 10 : East Antarctica
% col 11 : Whole Antarctica


Time (year AD)	1. East Antarctic Plateau	2. Wilkes Land Coast	3. Weddell Sea Coast	4. Antarctic Peninsula	5. West Antarctic Ice Sheet	6. Victoria Land Coast	7. Dronning Maud Land Coast	West Antarctica	East Antarctica	All Antarctica
490	-0.202775374	0.431515601	NaN	0.158406943	0.859184408	NaN	NaN	0.823586651	0.118004536	0.424564699
500	0.207404335	0.343604648	NaN	-0.120898727	1.134915505	NaN	NaN	1.008053853	0.362836563	0.666880289
510	0.247818862	0.140277197	NaN	0.186234446	1.026253747	NaN	NaN	0.993941184	0.25680763	0.55706051
520	0.104000422	-0.033223316	NaN	0.004840357	0.932476425	NaN	NaN	0.868998194	0.039178983	0.375877667
530	0.09949507	0.179283246	NaN	0.030091239	1.327509039	NaN	NaN	1.195445779	0.170840519	0.601621322
540	0.01434867	0.571918475	NaN	-0.273434665	1.208879812	NaN	NaN	1.035999092	0.363649204	0.703062737
550	0.191150449	0.70228113	NaN	-0.161609332	0.668775358	NaN	NaN	0.616382192	0.559228259	0.630729616
560	-0.077104771	-0.300903976	NaN	-0.498115979	0.858727786	NaN	NaN	0.694331531	-0.257834404	0.15243312
570	0.055030125	0.476078024	NaN	-0.566138762	0.33457647	NaN	NaN	0.190235616	0.327705046	0.333380445
580	0.116304104	0.232199446	NaN	-0.068335667	1.064613714	NaN	NaN	0.883173616	0.217139581	0.500610267
590	0.298737504	0.308832587	NaN	-0.156456091	1.670160036	NaN	NaN	1.47928666	0.397883694	0.882945988
600	-0.157222625	0.325837281	NaN	-0.213657068	1.53651828	NaN	NaN	1.376555148	0.097958023	0.686773697
610	0.193111194	0.060347005	NaN	-0.17758438	1.214610959	NaN	NaN	1.10058946	0.160456745	0.567551218
620	-0.099576445	0.181185349	NaN	-0.728981183	1.107869331	NaN	NaN	0.879332802	0.031998847	0.454564499
