Date,Time (GMT),Predicted (m),Verified (m),Preliminary (m),Forecast Guidance(m)
2017/08/27,05:18,-0.076,1.639,-,-
2017/08/27,05:24,-0.071,1.663,-,-
2017/08/27,05:30,-0.067,1.695,-,-
2017/08/27,05:36,-0.062,1.745,-,-
2017/08/27,05:42,-0.058,1.77,-,-
2017/08/27,05:48,-0.054,1.816,-,-
2017/08/27,05:54,-0.05,1.842,-,-
2017/08/27,06:00,-0.047,1.89,-,-
2017/08/27,06:06,-0.043,1.922,-,-
2017/08/27,06:12,-0.04,1.964,-,-
2017/08/27,06:18,-0.037,1.973,-,-
2017/08/27,06:24,-0.034,1.987,-,-
2017/08/27,06:30,-0.032,2.017,-,-
2017/08/27,06:36,-0.03,2.016,-,-
2017/08/27,06:42,-0.028,2.015,-,-
2017/08/27,06:48,-0.026,2.04,-,-
2017/08/27,06:54,-0.025,2.048,-,-
2017/08/27,07:00,-0.023,2.049,-,-
2017/08/27,07:06,-0.023,2.051,-,-
2017/08/27,07:12,-0.022,2.06,-,-
2017/08/27,07:18,-0.022,2.064,-,-
2017/08/27,07:24,-0.021,2.068,-,-
2017/08/27,07:30,-0.022,2.077,-,-
2017/08/27,07:36,-0.022,2.076,-,-
2017/08/27,07:42,-0.023,2.098,-,-
2017/08/27,07:48,-0.024,2.099,-,-
2017/08/27,07:54,-0.025,2.096,-,-
2017/08/27,08:00,-0.026,2.093,-,-
2017/08/27,08:06,-0.027,2.092,-,-
2017/08/27,08:12,-0.029,2.086,-,-
2017/08/27,08:18,-0.031,2.092,-,-
2017/08/27,08:24,-0.032,2.112,-,-
2017/08/27,08:30,-0.034,2.097,-,-
2017/08/27,08:36,-0.036,2.113,-,-
2017/08/27,08:42,-0.039,2.133,-,-
2017/08/27,08:48,-0.041,2.128,-,-
2017/08/27,08:54,-0.043,2.122,-,-
2017/08/27,09:00,-0.045,2.145,-,-
2017/08/27,09:06,-0.048,2.138,-,-
2017/08/27,09:12,-0.05,2.171,-,-
2017/08/27,09:18,-0.052,2.193,-,-
2017/08/27,09:24,-0.055,2.222,-,-
2017/08/27,09:30,-0.057,2.237,-,-
2017/08/27,09:36,-0.059,2.253,-,-
2017/08/27,09:42,-0.061,2.276,-,-
2017/08/27,09:48,-0.064,2.295,-,-
2017/08/27,09:54,-0.066,2.302,-,-
2017/08/27,10:00,-0.068,2.315,-,-
2017/08/27,10:06,-0.07,2.323,-,-
2017/08/27,10:12,-0.072,2.342,-,-
2017/08/27,10:18,-0.075,2.355,-,-
2017/08/27,10:24,-0.077,2.349,-,-
2017/08/27,10:30,-0.079,2.395,-,-
2017/08/27,10:36,-0.081,2.385,-,-
2017/08/27,10:42,-0.083,2.388,-,-
2017/08/27,10:48,-0.085,2.413,-,-
2017/08/27,10:54,-0.087,2.405,-,-
2017/08/27,11:00,-0.089,2.417,-,-
2017/08/27,11:06,-0.091,2.418,-,-
2017/08/27,11:12,-0.093,2.438,-,-
2017/08/27,11:18,-0.095,2.455,-,-
2017/08/27,11:24,-0.096,2.454,-,-
2017/08/27,11:30,-0.098,2.461,-,-
2017/08/27,11:36,-0.1,2.481,-,-
2017/08/27,11:42,-0.102,2.48,-,-
2017/08/27,11:48,-0.103,2.498,-,-
2017/08/27,11:54,-0.105,2.494,-,-
2017/08/27,12:00,-0.107,2.515,-,-
2017/08/27,12:06,-0.108,2.541,-,-
2017/08/27,12:12,-0.109,2.555,-,-
2017/08/27,12:18,-0.111,2.557,-,-
2017/08/27,12:24,-0.112,2.552,-,-
2017/08/27,12:30,-0.113,2.557,-,-
2017/08/27,12:36,-0.114,2.555,-,-
2017/08/27,12:42,-0.114,2.572,-,-
2017/08/27,12:48,-0.115,2.568,-,-
2017/08/27,12:54,-0.115,2.567,-,-
2017/08/27,13:00,-0.116,2.579,-,-
2017/08/27,13:06,-0.116,2.585,-,-
2017/08/27,13:12,-0.116,2.599,-,-
2017/08/27,13:18,-0.116,2.597,-,-
2017/08/27,13:24,-0.115,2.589,-,-
2017/08/27,13:30,-0.115,2.606,-,-
2017/08/27,13:36,-0.114,2.596,-,-
2017/08/27,13:42,-0.113,2.588,-,-
2017/08/27,13:48,-0.112,2.603,-,-
2017/08/27,13:54,-0.111,2.593,-,-
2017/08/27,14:00,-0.11,2.604,-,-
2017/08/27,14:06,-0.109,2.611,-,-
2017/08/27,14:12,-0.107,2.593,-,-
2017/08/27,14:18,-0.106,2.604,-,-
2017/08/27,14:24,-0.104,2.605,-,-
2017/08/27,14:30,-0.102,2.608,-,-
2017/08/27,14:36,-0.1,2.613,-,-
2017/08/27,14:42,-0.099,2.629,-,-
2017/08/27,14:48,-0.097,2.62,-,-
2017/08/27,14:54,-0.095,2.636,-,-
2017/08/27,15:00,-0.093,2.634,-,-
2017/08/27,15:06,-0.091,2.628,-,-
2017/08/27,15:12,-0.089,2.616,-,-
2017/08/27,15:18,-0.088,2.642,-,-
2017/08/27,15:24,-0.086,2.639,-,-
2017/08/27,15:30,-0.084,2.624,-,-
2017/08/27,15:36,-0.082,2.631,-,-
2017/08/27,15:42,-0.08,2.622,-,-
2017/08/27,15:48,-0.079,2.601,-,-
2017/08/27,15:54,-0.077,2.599,-,-
2017/08/27,16:00,-0.076,2.584,-,-
2017/08/27,16:06,-0.074,2.576,-,-
2017/08/27,16:12,-0.073,2.571,-,-
2017/08/27,16:18,-0.072,2.577,-,-
2017/08/27,16:24,-0.07,2.554,-,-
2017/08/27,16:30,-0.069,2.563,-,-
2017/08/27,16:36,-0.068,2.561,-,-
2017/08/27,16:42,-0.067,2.54,-,-
2017/08/27,16:48,-0.066,2.558,-,-
2017/08/27,16:54,-0.065,2.564,-,-
2017/08/27,17:00,-0.064,2.546,-,-
2017/08/27,17:06,-0.063,2.566,-,-
2017/08/27,17:12,-0.063,2.571,-,-
2017/08/27,17:18,-0.062,2.561,-,-
2017/08/27,17:24,-0.062,2.566,-,-
2017/08/27,17:30,-0.061,2.591,-,-
2017/08/27,17:36,-0.061,2.596,-,-
2017/08/27,17:42,-0.061,2.59,-,-
2017/08/27,17:48,-0.061,2.617,-,-
2017/08/27,17:54,-0.061,2.618,-,-
2017/08/27,18:00,-0.061,2.615,-,-
2017/08/27,18:06,-0.061,2.651,-,-
2017/08/27,18:12,-0.061,2.638,-,-
2017/08/27,18:18,-0.062,2.655,-,-
2017/08/27,18:24,-0.063,2.676,-,-
2017/08/27,18:30,-0.064,2.656,-,-
2017/08/27,18:36,-0.065,2.66,-,-
2017/08/27,18:42,-0.066,2.658,-,-
2017/08/27,18:48,-0.068,2.644,-,-
2017/08/27,18:54,-0.069,2.649,-,-
2017/08/27,19:00,-0.071,2.657,-,-
2017/08/27,19:06,-0.073,2.67,-,-
2017/08/27,19:12,-0.076,2.665,-,-
2017/08/27,19:18,-0.078,2.658,-,-
2017/08/27,19:24,-0.081,2.667,-,-
2017/08/27,19:30,-0.084,2.661,-,-
2017/08/27,19:36,-0.087,2.671,-,-
2017/08/27,19:42,-0.09,2.694,-,-
2017/08/27,19:48,-0.093,2.686,-,-
2017/08/27,19:54,-0.097,2.691,-,-
2017/08/27,20:00,-0.101,2.718,-,-
2017/08/27,20:06,-0.105,2.709,-,-
2017/08/27,20:12,-0.109,2.725,-,-
2017/08/27,20:18,-0.113,2.759,-,-
2017/08/27,20:24,-0.117,2.77,-,-
2017/08/27,20:30,-0.122,2.777,-,-
2017/08/27,20:36,-0.126,2.765,-,-
2017/08/27,20:42,-0.131,2.761,-,-
2017/08/27,20:48,-0.135,2.744,-,-
2017/08/27,20:54,-0.14,2.749,-,-
2017/08/27,21:00,-0.145,2.776,-,-
2017/08/27,21:06,-0.149,2.766,-,-
2017/08/27,21:12,-0.154,2.74,-,-
2017/08/27,21:18,-0.159,2.747,-,-
2017/08/27,21:24,-0.164,2.749,-,-
2017/08/27,21:30,-0.168,2.719,-,-
2017/08/27,21:36,-0.173,2.712,-,-
2017/08/27,21:42,-0.178,2.694,-,-
2017/08/27,21:48,-0.182,2.674,-,-
2017/08/27,21:54,-0.187,2.677,-,-
2017/08/27,22:00,-0.192,2.661,-,-
2017/08/27,22:06,-0.196,2.645,-,-
2017/08/27,22:12,-0.201,2.64,-,-
2017/08/27,22:18,-0.205,2.635,-,-
2017/08/27,22:24,-0.21,2.629,-,-
2017/08/27,22:30,-0.214,2.61,-,-
2017/08/27,22:36,-0.219,2.586,-,-
2017/08/27,22:42,-0.223,2.587,-,-
2017/08/27,22:48,-0.228,2.561,-,-
2017/08/27,22:54,-0.232,2.54,-,-
2017/08/27,23:00,-0.236,2.527,-,-
2017/08/27,23:06,-0.24,2.507,-,-
2017/08/27,23:12,-0.245,2.485,-,-
2017/08/27,23:18,-0.249,2.467,-,-
2017/08/27,23:24,-0.253,2.466,-,-
2017/08/27,23:30,-0.257,2.44,-,-
2017/08/27,23:36,-0.261,2.434,-,-
2017/08/27,23:42,-0.264,2.426,-,-
2017/08/27,23:48,-0.268,2.384,-,-
2017/08/27,23:54,-0.272,2.39,-,-
2017/08/28,00:00,-0.275,2.384,-,-
2017/08/28,00:06,-0.279,2.36,-,-
2017/08/28,00:12,-0.282,2.357,-,-
2017/08/28,00:18,-0.285,2.351,-,-
2017/08/28,00:24,-0.288,2.319,-,-
2017/08/28,00:30,-0.29,2.309,-,-
2017/08/28,00:36,-0.293,2.29,-,-
2017/08/28,00:42,-0.295,2.281,-,-
2017/08/28,00:48,-0.297,2.273,-,-
2017/08/28,00:54,-0.299,2.273,-,-
2017/08/28,01:00,-0.3,2.25,-,-
2017/08/28,01:06,-0.302,2.249,-,-
2017/08/28,01:12,-0.303,2.228,-,-
2017/08/28,01:18,-0.303,2.225,-,-
2017/08/28,01:24,-0.304,2.224,-,-
2017/08/28,01:30,-0.304,2.214,-,-
2017/08/28,01:36,-0.304,2.197,-,-
2017/08/28,01:42,-0.303,2.187,-,-
2017/08/28,01:48,-0.302,2.187,-,-
2017/08/28,01:54,-0.301,2.173,-,-
2017/08/28,02:00,-0.3,2.164,-,-
2017/08/28,02:06,-0.298,2.156,-,-
2017/08/28,02:12,-0.296,2.158,-,-
2017/08/28,02:18,-0.294,2.148,-,-
2017/08/28,02:24,-0.291,2.134,-,-
2017/08/28,02:30,-0.289,2.131,-,-
2017/08/28,02:36,-0.285,2.14,-,-
2017/08/28,02:42,-0.282,2.126,-,-
2017/08/28,02:48,-0.279,2.113,-,-
2017/08/28,02:54,-0.275,2.115,-,-
2017/08/28,03:00,-0.271,2.123,-,-
2017/08/28,03:06,-0.266,2.119,-,-
2017/08/28,03:12,-0.262,2.114,-,-
2017/08/28,03:18,-0.257,2.134,-,-
2017/08/28,03:24,-0.253,2.167,-,-
2017/08/28,03:30,-0.248,2.197,-,-
2017/08/28,03:36,-0.242,2.227,-,-
2017/08/28,03:42,-0.237,2.279,-,-
2017/08/28,03:48,-0.232,2.309,-,-
2017/08/28,03:54,-0.226,2.361,-,-
2017/08/28,04:00,-0.22,2.385,-,-
2017/08/28,04:06,-0.215,2.437,-,-
2017/08/28,04:12,-0.209,2.473,-,-
2017/08/28,04:18,-0.203,2.499,-,-
2017/08/28,04:24,-0.197,2.532,-,-
2017/08/28,04:30,-0.191,2.548,-,-
2017/08/28,04:36,-0.184,2.576,-,-
2017/08/28,04:42,-0.178,2.586,-,-
2017/08/28,04:48,-0.172,2.593,-,-
2017/08/28,04:54,-0.166,2.601,-,-
2017/08/28,05:00,-0.159,2.613,-,-
2017/08/28,05:06,-0.153,2.616,-,-
2017/08/28,05:12,-0.146,2.618,-,-
2017/08/28,05:18,-0.14,2.615,-,-
2017/08/28,05:24,-0.134,2.632,-,-
2017/08/28,05:30,-0.127,2.644,-,-
2017/08/28,05:36,-0.121,2.629,-,-
2017/08/28,05:42,-0.115,2.624,-,-
2017/08/28,05:48,-0.108,2.638,-,-
2017/08/28,05:54,-0.102,2.639,-,-
2017/08/28,06:00,-0.096,2.629,-,-
2017/08/28,06:06,-0.09,2.641,-,-
2017/08/28,06:12,-0.084,2.639,-,-
2017/08/28,06:18,-0.079,2.633,-,-
2017/08/28,06:24,-0.073,2.629,-,-
2017/08/28,06:30,-0.068,2.625,-,-
2017/08/28,06:36,-0.062,2.617,-,-
2017/08/28,06:42,-0.057,2.609,-,-
2017/08/28,06:48,-0.052,2.617,-,-
2017/08/28,06:54,-0.048,2.602,-,-
2017/08/28,07:00,-0.043,2.598,-,-
2017/08/28,07:06,-0.039,2.59,-,-
2017/08/28,07:12,-0.035,2.594,-,-
2017/08/28,07:18,-0.031,2.592,-,-
2017/08/28,07:24,-0.028,2.581,-,-
2017/08/28,07:30,-0.025,2.574,-,-
2017/08/28,07:36,-0.022,2.587,-,-
2017/08/28,07:42,-0.019,2.562,-,-
2017/08/28,07:48,-0.016,2.553,-,-
2017/08/28,07:54,-0.014,2.544,-,-
2017/08/28,08:00,-0.012,2.538,-,-
2017/08/28,08:06,-0.01,2.521,-,-
2017/08/28,08:12,-0.009,2.501,-,-
2017/08/28,08:18,-0.007,2.498,-,-
2017/08/28,08:24,-0.006,2.493,-,-
2017/08/28,08:30,-0.005,2.477,-,-
2017/08/28,08:36,-0.005,2.478,-,-
2017/08/28,08:42,-0.004,2.476,-,-
2017/08/28,08:48,-0.004,2.488,-,-
2017/08/28,08:54,-0.004,2.461,-,-
2017/08/28,09:00,-0.004,2.464,-,-
2017/08/28,09:06,-0.004,2.466,-,-
2017/08/28,09:12,-0.004,2.449,-,-
2017/08/28,09:18,-0.004,2.461,-,-
2017/08/28,09:24,-0.005,2.461,-,-
2017/08/28,09:30,-0.005,2.458,-,-
2017/08/28,09:36,-0.006,2.462,-,-
2017/08/28,09:42,-0.007,2.446,-,-
2017/08/28,09:48,-0.008,2.43,-,-
2017/08/28,09:54,-0.009,2.441,-,-
2017/08/28,10:00,-0.01,2.421,-,-
2017/08/28,10:06,-0.011,2.424,-,-
2017/08/28,10:12,-0.012,2.415,-,-
2017/08/28,10:18,-0.013,2.415,-,-
2017/08/28,10:24,-0.014,2.405,-,-
2017/08/28,10:30,-0.016,2.392,-,-
2017/08/28,10:36,-0.017,2.409,-,-
2017/08/28,10:42,-0.018,2.394,-,-
2017/08/28,10:48,-0.02,2.395,-,-
2017/08/28,10:54,-0.021,2.388,-,-
2017/08/28,11:00,-0.023,2.38,-,-
2017/08/28,11:06,-0.024,2.377,-,-
2017/08/28,11:12,-0.026,2.372,-,-
2017/08/28,11:18,-0.027,2.374,-,-
2017/08/28,11:24,-0.029,2.371,-,-
2017/08/28,11:30,-0.031,2.362,-,-
2017/08/28,11:36,-0.032,2.352,-,-
2017/08/28,11:42,-0.034,2.347,-,-
2017/08/28,11:48,-0.036,2.346,-,-
2017/08/28,11:54,-0.038,2.318,-,-
2017/08/28,12:00,-0.039,2.323,-,-
2017/08/28,12:06,-0.041,2.319,-,-
2017/08/28,12:12,-0.043,2.308,-,-
2017/08/28,12:18,-0.044,2.326,-,-
2017/08/28,12:24,-0.046,2.316,-,-
2017/08/28,12:30,-0.048,2.309,-,-
2017/08/28,12:36,-0.05,2.302,-,-
2017/08/28,12:42,-0.051,2.308,-,-
2017/08/28,12:48,-0.053,2.318,-,-
2017/08/28,12:54,-0.054,2.298,-,-
2017/08/28,13:00,-0.056,2.309,-,-
2017/08/28,13:06,-0.057,2.309,-,-
2017/08/28,13:12,-0.058,2.294,-,-
2017/08/28,13:18,-0.059,2.294,-,-
2017/08/28,13:24,-0.06,2.294,-,-
2017/08/28,13:30,-0.062,2.289,-,-
2017/08/28,13:36,-0.062,2.289,-,-
2017/08/28,13:42,-0.063,2.289,-,-
2017/08/28,13:48,-0.064,2.289,-,-
2017/08/28,13:54,-0.065,2.29,-,-
2017/08/28,14:00,-0.065,2.28,-,-
2017/08/28,14:06,-0.066,2.291,-,-
2017/08/28,14:12,-0.066,2.287,-,-
2017/08/28,14:18,-0.066,2.291,-,-
2017/08/28,14:24,-0.067,2.298,-,-
2017/08/28,14:30,-0.067,2.303,-,-
2017/08/28,14:36,-0.067,2.316,-,-
2017/08/28,14:42,-0.067,2.316,-,-
2017/08/28,14:48,-0.067,2.322,-,-
2017/08/28,14:54,-0.067,2.327,-,-
2017/08/28,15:00,-0.067,2.327,-,-
2017/08/28,15:06,-0.067,2.335,-,-
2017/08/28,15:12,-0.067,2.356,-,-
2017/08/28,15:18,-0.066,2.358,-,-
2017/08/28,15:24,-0.066,2.374,-,-
2017/08/28,15:30,-0.066,2.396,-,-
2017/08/28,15:36,-0.066,2.394,-,-
2017/08/28,15:42,-0.066,2.416,-,-
2017/08/28,15:48,-0.065,2.426,-,-
2017/08/28,15:54,-0.065,2.432,-,-
2017/08/28,16:00,-0.065,2.457,-,-
2017/08/28,16:06,-0.065,2.463,-,-
2017/08/28,16:12,-0.065,2.466,-,-
2017/08/28,16:18,-0.065,2.479,-,-
2017/08/28,16:24,-0.064,2.479,-,-
2017/08/28,16:30,-0.064,2.491,-,-
2017/08/28,16:36,-0.064,2.491,-,-
2017/08/28,16:42,-0.064,2.497,-,-
2017/08/28,16:48,-0.064,2.507,-,-
2017/08/28,16:54,-0.064,2.507,-,-
2017/08/28,17:00,-0.064,2.512,-,-
2017/08/28,17:06,-0.064,2.526,-,-
2017/08/28,17:12,-0.065,2.518,-,-
2017/08/28,17:18,-0.065,2.514,-,-
2017/08/28,17:24,-0.065,2.522,-,-
2017/08/28,17:30,-0.065,2.521,-,-
2017/08/28,17:36,-0.065,2.522,-,-
2017/08/28,17:42,-0.066,2.521,-,-
2017/08/28,17:48,-0.066,2.536,-,-
2017/08/28,17:54,-0.066,2.536,-,-
2017/08/28,18:00,-0.067,2.535,-,-
2017/08/28,18:06,-0.067,2.541,-,-
2017/08/28,18:12,-0.068,2.553,-,-
2017/08/28,18:18,-0.068,2.561,-,-
2017/08/28,18:24,-0.069,2.56,-,-
2017/08/28,18:30,-0.07,2.558,-,-
2017/08/28,18:36,-0.071,2.564,-,-
2017/08/28,18:42,-0.072,2.566,-,-
2017/08/28,18:48,-0.073,2.566,-,-
2017/08/28,18:54,-0.074,2.574,-,-
2017/08/28,19:00,-0.075,2.587,-,-
2017/08/28,19:06,-0.076,2.597,-,-
2017/08/28,19:12,-0.078,2.61,-,-
2017/08/28,19:18,-0.079,2.62,-,-
2017/08/28,19:24,-0.081,2.627,-,-
2017/08/28,19:30,-0.083,2.635,-,-
2017/08/28,19:36,-0.085,2.645,-,-
2017/08/28,19:42,-0.087,2.648,-,-
2017/08/28,19:48,-0.089,2.66,-,-
2017/08/28,19:54,-0.092,2.678,-,-
2017/08/28,20:00,-0.094,2.684,-,-
2017/08/28,20:06,-0.097,2.698,-,-
2017/08/28,20:12,-0.099,2.707,-,-
2017/08/28,20:18,-0.102,2.717,-,-
2017/08/28,20:24,-0.105,2.726,-,-
2017/08/28,20:30,-0.108,2.737,-,-
2017/08/28,20:36,-0.112,2.751,-,-
2017/08/28,20:42,-0.115,2.763,-,-
2017/08/28,20:48,-0.118,2.762,-,-
2017/08/28,20:54,-0.122,2.778,-,-
2017/08/28,21:00,-0.126,2.783,-,-
2017/08/28,21:06,-0.129,2.792,-,-
2017/08/28,21:12,-0.133,2.794,-,-
2017/08/28,21:18,-0.137,2.798,-,-
2017/08/28,21:24,-0.141,2.818,-,-
2017/08/28,21:30,-0.145,2.823,-,-
2017/08/28,21:36,-0.15,2.839,-,-
2017/08/28,21:42,-0.154,2.861,-,-
2017/08/28,21:48,-0.158,2.857,-,-
2017/08/28,21:54,-0.162,2.858,-,-
2017/08/28,22:00,-0.167,2.868,-,-
2017/08/28,22:06,-0.171,2.863,-,-
2017/08/28,22:12,-0.176,2.87,-,-
2017/08/28,22:18,-0.18,2.877,-,-
2017/08/28,22:24,-0.185,2.878,-,-
2017/08/28,22:30,-0.189,2.876,-,-
2017/08/28,22:36,-0.194,2.879,-,-
2017/08/28,22:42,-0.199,2.868,-,-
2017/08/28,22:48,-0.203,2.862,-,-
2017/08/28,22:54,-0.208,2.862,-,-
2017/08/28,23:00,-0.213,2.858,-,-
2017/08/28,23:06,-0.218,2.85,-,-
2017/08/28,23:12,-0.222,2.854,-,-
2017/08/28,23:18,-0.227,2.861,-,-
2017/08/28,23:24,-0.232,2.863,-,-
2017/08/28,23:30,-0.237,2.856,-,-
2017/08/28,23:36,-0.241,2.864,-,-
2017/08/28,23:42,-0.246,2.868,-,-
2017/08/28,23:48,-0.251,2.864,-,-
2017/08/28,23:54,-0.255,2.868,-,-
2017/08/29,00:00,-0.26,2.869,-,-
2017/08/29,00:06,-0.264,2.872,-,-
2017/08/29,00:12,-0.269,2.867,-,-
2017/08/29,00:18,-0.273,2.861,-,-
2017/08/29,00:24,-0.277,2.877,-,-
2017/08/29,00:30,-0.282,2.875,-,-
2017/08/29,00:36,-0.286,2.878,-,-
2017/08/29,00:42,-0.289,2.889,-,-
2017/08/29,00:48,-0.293,2.896,-,-
2017/08/29,00:54,-0.297,2.893,-,-
2017/08/29,01:00,-0.3,2.901,-,-
2017/08/29,01:06,-0.304,2.905,-,-
2017/08/29,01:12,-0.307,2.913,-,-
2017/08/29,01:18,-0.309,2.918,-,-
2017/08/29,01:24,-0.312,2.914,-,-
2017/08/29,01:30,-0.315,2.94,-,-
2017/08/29,01:36,-0.317,2.949,-,-
2017/08/29,01:42,-0.319,2.959,-,-
2017/08/29,01:48,-0.32,2.97,-,-
2017/08/29,01:54,-0.322,2.982,-,-
2017/08/29,02:00,-0.323,3,-,-
2017/08/29,02:06,-0.324,3,-,-
2017/08/29,02:12,-0.325,3.021,-,-
2017/08/29,02:18,-0.325,3.039,-,-
2017/08/29,02:24,-0.325,3.057,-,-
2017/08/29,02:30,-0.325,3.063,-,-
2017/08/29,02:36,-0.325,3.076,-,-
2017/08/29,02:42,-0.324,3.083,-,-
2017/08/29,02:48,-0.323,3.086,-,-
2017/08/29,02:54,-0.321,3.095,-,-
2017/08/29,03:00,-0.32,3.102,-,-
2017/08/29,03:06,-0.318,3.095,-,-
2017/08/29,03:12,-0.316,3.109,-,-
2017/08/29,03:18,-0.313,3.11,-,-
2017/08/29,03:24,-0.31,3.097,-,-
2017/08/29,03:30,-0.307,3.101,-,-
2017/08/29,03:36,-0.304,3.1,-,-
2017/08/29,03:42,-0.301,3.102,-,-
2017/08/29,03:48,-0.297,3.105,-,-
2017/08/29,03:54,-0.293,3.094,-,-
2017/08/29,04:00,-0.289,3.101,-,-
2017/08/29,04:06,-0.284,3.088,-,-
2017/08/29,04:12,-0.279,3.089,-,-
2017/08/29,04:18,-0.274,3.079,-,-
2017/08/29,04:24,-0.269,3.086,-,-
2017/08/29,04:30,-0.264,3.074,-,-
2017/08/29,04:36,-0.258,3.064,-,-
2017/08/29,04:42,-0.252,3.071,-,-
2017/08/29,04:48,-0.247,3.069,-,-
2017/08/29,04:54,-0.24,3.053,-,-
2017/08/29,05:00,-0.234,3.06,-,-
2017/08/29,05:06,-0.228,3.06,-,-
2017/08/29,05:12,-0.221,3.051,-,-
2017/08/29,05:18,-0.215,3.059,-,-
2017/08/29,05:24,-0.208,3.056,-,-
2017/08/29,05:30,-0.201,3.056,-,-
2017/08/29,05:36,-0.194,3.065,-,-
2017/08/29,05:42,-0.187,3.073,-,-
2017/08/29,05:48,-0.18,3.07,-,-
2017/08/29,05:54,-0.173,3.085,-,-
2017/08/29,06:00,-0.166,3.089,-,-
2017/08/29,06:06,-0.159,3.095,-,-
2017/08/29,06:12,-0.152,3.102,-,-
2017/08/29,06:18,-0.144,3.123,-,-
2017/08/29,06:24,-0.137,3.13,-,-
2017/08/29,06:30,-0.13,3.134,-,-
2017/08/29,06:36,-0.123,3.141,-,-
2017/08/29,06:42,-0.116,3.16,-,-
2017/08/29,06:48,-0.109,3.165,-,-
2017/08/29,06:54,-0.102,3.169,-,-
2017/08/29,07:00,-0.096,3.174,-,-
2017/08/29,07:06,-0.089,3.173,-,-
2017/08/29,07:12,-0.083,3.172,-,-
2017/08/29,07:18,-0.076,3.166,-,-
2017/08/29,07:24,-0.07,3.17,-,-
2017/08/29,07:30,-0.064,3.171,-,-
2017/08/29,07:36,-0.058,3.171,-,-
2017/08/29,07:42,-0.052,3.177,-,-
2017/08/29,07:48,-0.047,3.176,-,-
2017/08/29,07:54,-0.042,3.168,-,-
2017/08/29,08:00,-0.036,3.168,-,-
2017/08/29,08:06,-0.031,3.171,-,-
2017/08/29,08:12,-0.027,3.168,-,-
2017/08/29,08:18,-0.022,3.162,-,-
2017/08/29,08:24,-0.018,3.168,-,-
2017/08/29,08:30,-0.014,3.176,-,-
2017/08/29,08:36,-0.01,3.184,-,-
2017/08/29,08:42,-0.006,3.166,-,-
2017/08/29,08:48,-0.003,3.183,-,-
2017/08/29,08:54,0.001,3.174,-,-
2017/08/29,09:00,0.004,3.167,-,-
2017/08/29,09:06,0.006,3.178,-,-
2017/08/29,09:12,0.009,3.186,-,-
2017/08/29,09:18,0.011,3.19,-,-
2017/08/29,09:24,0.014,3.184,-,-
2017/08/29,09:30,0.016,3.184,-,-
2017/08/29,09:36,0.017,3.184,-,-
2017/08/29,09:42,0.019,3.188,-,-
2017/08/29,09:48,0.02,3.183,-,-
2017/08/29,09:54,0.022,3.191,-,-
2017/08/29,10:00,0.023,3.183,-,-
2017/08/29,10:06,0.024,3.183,-,-
2017/08/29,10:12,0.024,3.188,-,-
2017/08/29,10:18,0.025,3.188,-,-
2017/08/29,10:24,0.025,3.189,-,-
2017/08/29,10:30,0.025,3.188,-,-
2017/08/29,10:36,0.025,3.188,-,-
2017/08/29,10:42,0.025,3.18,-,-
2017/08/29,10:48,0.025,3.174,-,-
2017/08/29,10:54,0.025,3.169,-,-
2017/08/29,11:00,0.024,3.166,-,-
2017/08/29,11:06,0.024,3.153,-,-
2017/08/29,11:12,0.023,3.154,-,-
2017/08/29,11:18,0.022,3.151,-,-
2017/08/29,11:24,0.021,3.154,-,-
2017/08/29,11:30,0.02,3.144,-,-
2017/08/29,11:36,0.019,3.136,-,-
2017/08/29,11:42,0.018,3.13,-,-
2017/08/29,11:48,0.017,3.126,-,-
2017/08/29,11:54,0.015,3.121,-,-
2017/08/29,12:00,0.014,3.119,-,-
2017/08/29,12:06,0.012,3.114,-,-
2017/08/29,12:12,0.011,3.105,-,-
2017/08/29,12:18,0.009,3.106,-,-
2017/08/29,12:24,0.008,3.102,-,-
2017/08/29,12:30,0.006,3.105,-,-
2017/08/29,12:36,0.005,3.1,-,-
2017/08/29,12:42,0.003,3.098,-,-
2017/08/29,12:48,0.002,3.09,-,-
2017/08/29,12:54,-,3.088,-,-
2017/08/29,13:00,-0.002,3.087,-,-
2017/08/29,13:06,-0.003,3.084,-,-
2017/08/29,13:12,-0.005,3.083,-,-
2017/08/29,13:18,-0.007,3.087,-,-
2017/08/29,13:24,-0.008,3.081,-,-
2017/08/29,13:30,-0.01,3.081,-,-
2017/08/29,13:36,-0.011,3.079,-,-
2017/08/29,13:42,-0.013,3.077,-,-
2017/08/29,13:48,-0.014,3.075,-,-
2017/08/29,13:54,-0.016,3.07,-,-
2017/08/29,14:00,-0.018,3.068,-,-
2017/08/29,14:06,-0.019,3.06,-,-
2017/08/29,14:12,-0.02,3.064,-,-
2017/08/29,14:18,-0.022,3.049,-,-
2017/08/29,14:24,-0.023,3.052,-,-
2017/08/29,14:30,-0.025,3.053,-,-
2017/08/29,14:36,-0.026,3.054,-,-
2017/08/29,14:42,-0.027,3.047,-,-
2017/08/29,14:48,-0.029,3.038,-,-
2017/08/29,14:54,-0.03,3.031,-,-
2017/08/29,15:00,-0.031,3.025,-,-
2017/08/29,15:06,-0.032,3.023,-,-
2017/08/29,15:12,-0.034,3.021,-,-
2017/08/29,15:18,-0.035,3.015,-,-
2017/08/29,15:24,-0.036,3.004,-,-
2017/08/29,15:30,-0.037,3.012,-,-
