MOUNT KENYA PARTICLE SIZES PART A

REFERENCES:

Thompson, L.G. (1979) Ice core studies from Mt.Kenya, Africa and their relationship to other tropical ice cores studies.  In: Sea
Level, Ice and Climatic Change.  IAHS Publication no. 131, p. 55-62.

DATA DESCRIPTION:

# Please read the lewis_readme.html file for information on column headings.

DATA:

52578	1001	84	6.545	9	53446	70493	71717	27959	4526	1944	703
52578	1001	85	6.635	9	6638	9368	15130	27590	36326	32463	12445
52578	1001	86	6.725	9	37530	44946	13024	1944	549	263	156
52578	1001	87	6.815	7	56498	35852	11939	3129	891	303	133
52578	1001	88	6.885	15	13793	7432	3591	852	204	54	15
52578	1001	89	7.035	15	47434	60918	68287	39599	10513	2720	1003
52578	1001	90	7.185	12	39136	20794	10136	2867	597	205	86
52578	1001	91	7.305	10	29009	14103	8010	2412	592	181	72
52578	1001	92	7.405	10	32580	10314	4715	2433	871	197	53
52578	1001	93	7.505	10	10261	2589	1388	636	281	103	29
52578	1001	94	7.605	14	19222	23980	12126	2461	611	216	77
52578	1001	95	7.745	13	33392	36421	14345	3667	874	219	55
52578	1001	96	7.875	10	32068	30323	12200	36280	6710	1670	550
52578	1001	97	7.975	10	36089	19539	4334	1239	362	148	78
52578	1001	98	8.075	10	30635	8533	2053	656	213	115	75
52578	1001	99	8.175	10	75987	74600	39308	7720	1777	780	339
52578	1001	100	8.275	10	20959	28890	45465	52549	20019	4074	2193
52578	1001	101	8.575	10	36905	25863	6477	1353	377	145	66
52578	1001	102	8.675	11	15646	20821	28276	24021	8149	513	52
52578	1001	103	8.785	11	58305	23086	3861	609	204	55	17
52578	1001	104	8.895	10	23786	28704	13719	4057	704	124	33
52578	1001	105	8.995	11	8591	18041	11602	2310	331	78	23
52578	1001	106	9.105	12	40563	27639	13462	3346	729	150	44
52578	1001	107	9.225	13	34253	16662	6366	965	222	54	28
52578	1001	108	12.805	10	20613	27011	7668	1490	223	86	37
52578	1001	109	12.905	10	12454	26897	10345	1323	211	127	55
52578	1001	110	13.005	10	7933	5595	8598	1572	98	38	19
52578	1001	111	13.105	10	24059	16699	4058	450	81	23	9
52678	1002	1	0	10	19701	4995	1834	790	368	131	40
52678	1002	2	0.1	10	30040	32547	10909	1836	391	167	51
52678	1002	3	0.2	10	34912	15639	7208	2403	613	345	93
52678	1002	4	0.3	10	12451	19612	4919	921	398	235	48
52678	1002	5	0.4	10	19770	13785	3359	938	572	273	206
52678	1002	6	0.5	10	33053	56098	18535	2125	560	330	216
52678	1002	7	0.6	10	11178	16413	27673	45941	44549	13314	817
52678	1002	8	0.7	10	35026	44916	51588	24488	3847	1304	326
52678	1002	9	0.8	10	25747	9314	3592	787	254	112	42
52678	1002	10	0.9	10	48462	64324	72379	39048	7153	1883	912
52678	1002	11	1	10	24916	11398	2899	535	162	56	29
52678	1002	12	1.1	10	3054	4344	7034	12861	19329	22503	16353
52678	1002	13	1.2	10	54026	75007	75640	30109	5122	1918	684
52678	1002	14	1.3	10	17359	24599	40435	50816	22785	5055	1583
52678	1002	15	1.4	10	44521	58542	60225	24719	5005	1244	291
52678	1002	16	1.6	10	27621	25647	7433	1260	279	85	41
52678	1002	17	1.7	10	16584	8811	2918	578	199	92	55
52678	1002	18	1.8	10	64495	76758	55586	12654	3583	1628	948
52678	1002	19	1.9	10	57328	68010	51548	12515	1887	879	505
52678	1002	20	2	10	7317	7833	9524	11432	11975	5564	846
52678	1002	21	2.1	10	18258	24897	37007	39521	18065	3208	1158
52678	1002	22	2.2	10	26304	30961	14399	3108	818	455	242
53178	1002	1	4.074	30	18177	6435	2025	533	191	62	23
53178	1002	2	4.374	32	7598	3644	1503	478	84	26	6
53178	1002	3	4.694	6	23382	13424	4861	5118	852	160	63
53178	1002	4	4.754	27	20037	11051	3012	804	273	92	83
53178	1002	5	5.024	22	55315	18094	4128	1128	293	93	26
53178	1002	6	5.244	26	18254	16399	5125	1419	467	162	93
53178	1002	7	5.504	21	20581	6836	2044	586	127	45	20
53178	1002	8	5.709	38	38013	30791	5898	753	151	33	6
53178	1002	9	6.093	11	44933	23372	7019	1635	315	82	14
53178	1002	10	6.198	22	32951	27088	6967	1179	100	24	14
53178	1002	11	6.413	22	24048	9358	9483	1183	396	116	16
53178	1002	12	6.629	23	7057	8455	2382	630	237	70	29
53178	1002	13	6.857	16	6674	14771	8004	1940	571	242	120
53178	1002	14	7.019	14	4333	1435	860	387	104	29	12
53178	1002	15	7.155	6	17312	10983	2482	431	94	44	18
53178	1002	16	7.211	15	4697	4319	1438	246	65	24	7
53178	1002	17	7.358	13	7305	2915	1041	310	83	31	10
53178	1002	18	7.486	19	17857	12055	2477	346	92	43	18
53178	1002	19	7.671	21	6077	13907	4065	630	272	363	96
53178	1002	20	7.881	12	17501	17116	4340	614	207	94	61
53178	1002	21	8.001	11	9828	5242	2164	633	156	56	20
53178	1002	22	8.115	10	2543	808	505	599	301	59	22
53178	1002	23	8.215	11	4041	5694	2625	931	217	60	21
53178	1002	24	8.32	16	11804	12648	4366	853	147	47	19
53178	1002	25	8.48	20	11146	13833	6240	1075	307	82	33
53178	1002	26	8.68	19	3705	3165	1025	323	92	31	9
53178	1002	27	8.87	13	17274	12056	3524	741	162	89	25
