# Colle Gnifetti 275 Year Ice Core Black Carbon and Chemical Data 
#----------------------------------------------------------------------- 
#                World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------------------------- 
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/26390 
#       Description: NOAA Landing Page
# Online_Resource: https://www1.ncdc.noaa.gov/pub/data/paleo/icecore/trop/gnifetti/gnifetti2018ann.txt
#       Description: NOAA location of the template
#
# Original_Source_URL:  
#       Description:
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
#
# Dataset DOI: 
#
# Parameter_Keywords: chemistry
#--------------------
# Contribution_Date
#	Date: 2019-03-18
#--------------------
# File_Last_Modified_Date
#	Date: 2019-03-18
#--------------------
# Title
#	Study_Name: Colle Gnifetti 275 Year Ice Core Black Carbon and Chemical Data 
#--------------------
# Investigators
#	Investigators: Sigl, M.; Abram, N.J.; Gabrieli, J.; Jenk, T.M.; Osmont, D.; Schwikowski, M.
#--------------------
# Description_Notes_and_Keywords
#	Description: Black carbon and chemistry measurements from 2 ice cores collected on Colle Gnifetti in the Swiss-Italian Alps, for the past 275 years.  
#--------------------
# Publication 
#	Authors: Michael Sigl, Nerilie J. Abram, Jacopo Gabrieli, Theo M. Jenk, Dimitri Osmont, and Margit Schwikowski
#	Published_Date_or_Year: 2018-10-16      
#	Published_Title: 19th century glacier retreat in the Alps preceded the emergence of industrial black carbon deposition on high-alpine glaciers 
#	Journal_Name: The Cryosphere
#	Volume: 12
#	Edition: 
#	Issue: 
#	Pages: 3311-3331
#	Report_Number: 
#	DOI: 10.5194/tc-12-3311-2018
#	Online_Resource: https://www.the-cryosphere.net/12/3311/2018/tc-12-3311-2018-discussion.html
#	Full_Citation: 
#	Abstract: Light absorbing aerosols in the atmosphere and cryosphere play an important role in the climate system. Their presence in ambient air and snow changes the radiative properties of these systems, thus contributing to increased atmospheric warming and snowmelt. High spatio-temporal variability of aerosol concentrations and a shortage of longterm observations contribute to large uncertainties in properly assigning the climate effects of aerosols through time. Starting around AD1860, many glaciers in the European Alps began to retreat from their maximum mid-19th century terminus positions, thereby visualizing the end of the Little Ice Age in Europe. Radiative forcing by increasing deposition of industrial black carbon to snow has been suggested as the main driver of the abrupt glacier retreats in the Alps. The basis for this hypothesis was model simulations using elemental carbon concentrations at low temporal resolution from two ice cores in the Alps.  Here we present sub-annually resolved concentration records of refractory black carbon (rBC; using soot photometry) as well as distinctive tracers for mineral dust, biomass burning and industrial pollution from the Colle Gnifetti ice core in the Alps from AD1741 to 2015. These records allow precise assessment of a potential relation between the timing of observed acceleration of glacier melt in the mid-19th century with an increase of rBC deposition on the glacier caused by the industrialization of Western Europe. Our study reveals that in AD1875, the time when rBC ice-core concentrations started to significantly increase, the majority of Alpine glaciers had already experienced more than 80% of their total 19th century length reduction, casting doubt on a leading role for soot in terminating of the Little Ice Age. Attribution of glacial retreat requires expansion of the spatial network and sampling density of high alpine ice cores to balance potential biasing effects arising from transport, deposition, and snow conservation in individual ice-core records. 
#------------------
# Publication 
#	Authors: Theo M. Jenk, Sönke Szidat, David Bolius, Michael Sigl, Heinz W. Gäggeler, Lukas Wacker, Matthias Ruff, Carlo Barbante, Claude F. Boutron, Margit Schwikowski
#	Published_Date_or_Year: 2009-07-27     
#	Published_Title: A novel radiocarbon dating technique applied to an ice core from the Alps indicating late Pleistocene ages
#	Journal_Name: Journal of Geophysical Research Atmospheres
#	Volume: 114
#	Edition: 
#	Issue: D14
#	Pages: 
#	Report_Number: 
#	DOI: 10.1029/2009JD011860
#	Online_Resource: https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2009JD011860
#	Full_Citation: 
#	Abstract: Ice cores retrieved from high-altitude glaciers are important archives of past climatic and atmospheric conditions in midlatitude and tropical regions. Because of the specific flow behavior of ice, their age-depth relationship is nonlinear, preventing the application of common dating methods such as annual layer counting in the deepest and oldest part. Here we present a new approach and technique, allowing dating of any such ice core at arbitrary depth for the age range between ~500 years B.P. and the late Pleistocene. This new, complementary dating tool has great potential for numerous ice core related paleoclimate studies since it allows improvement and extension of existing and future chronologies. Using small to ultrasmall sample size (100 ug > carbon content > 5 ug) accelerator mass spectrometry, we take advantage of the ice-included, water-insoluble organic carbon fraction of carbonaceous aerosols for radiocarbon (14C) dating. Analysis and dating of the bottom ice of the Colle Gnifetti glacier (Swiss-Italian Alps, 45 55'50"N, 7 52'33"E, 4455 m asl) has been successful in a first application, and the results revealed the core to cover most of the Holocene at the least with indication for late Pleistocene ice present at the very bottom.
#------------------
# Publication 
#	Authors: Jacopo Gabrieli, Carlo Barbante 
#	Published_Date_or_Year: 2014-03-01
#	Published_Title: The Alps in the age of the Anthropocene: the impact of human activities on the cryosphere recorded in the Colle Gnifetti glacier
#	Journal_Name: Rendiconti Lincei
#	Volume: 25
#	Edition: 
#	Issue: 1
#	Pages: 71-83
#	Report_Number: 
#	DOI: 10.1007/s12210-014-0292-2
#	Online_Resource: https://link.springer.com/article/10.1007%2Fs12210-014-0292-2
#	Full_Citation: 
#	Abstract: The evaluation of the impact of anthropogenic activities on mountain areas is an important task, because they represent the last remaining natural and pristine environments in highly industrialized continental regions. The deposition of ubiquitous, persistent and toxic organic pollutants in high-altitude sites can potentially affect the alpine ecosystem, which is often characterized by unique plant and animal communities which are precious in terms of ecological value as well as being fragile and easily spoiled. Records from Alpine ice cores have demonstrated to be among the best tools in paleoenvironmental studies to reconstruct past emissions of heavy metals and persistent organic pollutants. From the comparison of trace species records in the snow and ice with the emission inventories compiled in recent years it is also possible to reconstruct the past trends in the emission of these compounds. This knowledge enables a better environmental management and a more effective planning of the human activities in the light of a new sustainable development and could represent the base of a wide and motivated participation to the creation of the future generations. Here, we summarize the results of the geochemical analysis of the Colle Gnifetti firn/ice core, in the Monte Rosa group (NW European Alps).
#------------------
# Funding_Agency 
#	Funding_Agency_Name: Swiss National Science Foundation
#	Grant: CRSII2_154450/1
#------------------
# Site_Information 
#	Site_Name: Colle Gnifetti 
#	Location: Europe>Southern Europe>Italy
#	Country: Italy
#	Northernmost_Latitude: 45.93056
# 	Southernmost_Latitude: 45.93056
# 	Easternmost_Longitude: 7.87583
# 	Westernmost_Longitude: 7.87583
# 	Elevation: 4455 m
#------------------
# Data_Collection   
#	Collection_Name: Gnifetti2018
#	Earliest_Year: 1741
#	Most_Recent_Year: 2015
#	Time_Unit: CE
#	Core_Length: 
#	Notes: 
#------------------
# Chronology_Information
#	Chronology: 
# 	
#----------------
# Variables 
#
# Data variables follow are preceded by "##" in columns one and two.
# Data line variables format:  one per line, shortname-tab-variable components (what, material, error, units, seasonality, data type,detail, method, C or N for Character or Numeric data, free text) 
#
## age_CE	age, , , years Common Era, , , , ,N, middle Year (CE); the depth-scale between 1741 and 2003 AD is consistent with Jenk et al. JGR 2009.
## Na	sodium, bulk ice, , parts per billion, ,ice cores,,ion chromatopgraphy,N,
## NH4	ammonium, bulk ice, , parts per billion, ,ice cores,,ion chromatopgraphy,N,
## Ca	calcium, bulk ice, , parts per billion, ,ice cores,,ion chromatopgraphy,N,
## NO3	nitrate, bulk ice, , parts per billion, ,ice cores,,ion chromatopgraphy,N,
## SO4	sulfate, bulk ice, , parts per billion, ,ice cores,,ion chromatopgraphy,N,
## rBC	black carbon, bulk ice, , parts per billion, ,ice cores,,SP2 soot photometry,N,
## Pb	lead, bulk ice, , parts per billion, ,ice cores,,inductively coupled plasma-quadrupole mass spectrometer,N, for details: Rend. Fis. Acc. Lincei (2014) 25:71-83; doi:10.1007/s12210-014-0292-2
## Bi	bismuth, bulk ice, , parts per billion, ,ice cores,,inductively coupled plasma-quadrupole mass spectrometer,N, for details: Rend. Fis. Acc. Lincei (2014) 25:71-83; doi:10.1007/s12210-014-0292-2
## SO4non	sulfate, bulk ice, , parts per billion, ,ice cores,,,N, non-dust/non volcano: sulfate concentrations in which "outliers" caused by Saharan dust and volcanic acid deposition had been replaced by the 11-yr running median
## rBCnon	black carbon, bulk ice, , parts per billion, ,ice cores,,,N, non-biomassBurning: rBC concentrations in which "outliers" caused by biomass burning and forest fires (1741-1860) had been replaced by the 11-yr running median
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: -0.999
#
age_CE	Na	NH4	Ca	NO3	SO4	rBC	Pb	Bi	SO4non	rBCnon
1923.5	9.3	55.5	80.9	81.9	171.0	5.63	0.484	0.00424	171.0	5.63
1922.5	26.3	75.4	92.1	149.0	326.7	9.13	0.468	0.00494	326.7	9.13
1921.5	12.1	76.1	28.1	96.9	278.1	7.30	0.891	0.00366	278.1	7.30
1920.5	21.6	52.6	83.2	97.7	289.9	8.09	0.510	0.00506	289.9	8.09
1919.5	35.5	90.6	199.2	175.4	458.6	12.37	0.911	0.00873	458.6	12.37
1918.5	11.4	91.4	59.2	86.9	218.3	5.54	0.618	0.00741	218.3	5.54
1917.5	38.1	141.2	270.4	137.8	329.8	15.03	1.279	0.00867	308.3	15.03
1916.5	48.2	130.8	249.9	154.6	493.9	17.16	1.079	0.00633	289.9	17.16
1915.5	23.1	95.2	140.0	111.4	495.9	9.28	0.618	0.00428	495.9	9.28
1914.5	9.0	26.3	9.8	45.6	83.5	4.23	0.349	0.00181	83.5	4.23
1913.5	38.4	126.0	131.3	231.5	525.4	16.04	1.825	0.01491	525.4	16.04
1912.5	60.9	140.7	232.3	217.8	621.5	14.51	1.458	0.01166	217.2	14.51
1911.5	67.7	93.8	320.0	130.4	401.7	5.40	1.454	0.00716	217.2	5.40
1910.5	37.9	33.8	186.2	56.3	217.2	4.12	0.780	0.00502	217.2	4.12
1909.5	10.6	37.4	38.3	75.1	178.7	4.23	0.452	0.00226	178.7	4.23
1908.5	39.1	84.1	89.4	117.1	298.4	9.66	0.828	0.00939	298.4	9.66
1907.5	22.6	38.9	150.2	66.8	172.9	3.62	0.339	0.00183	172.9	3.62
1906.5	72.9	80.5	321.0	206.6	337.8	11.80	0.902	0.00290	175.8	11.80
1905.5	16.3	34.9	43.7	79.5	92.6	5.45	0.392	0.00225	92.6	5.45
1904.5	18.8	41.8	54.9	92.9	112.3	4.46	0.407	0.00186	112.3	4.46
1903.5	25.5	61.9	96.4	105.2	217.3	7.33	0.415	0.00220	217.3	7.33
1902.5	9.8	41.4	31.7	70.0	129.8	3.91	0.259	0.00180	129.8	3.91
1901.5	61.2	51.7	790.1	70.3	507.5	4.19	0.587	0.00426	125.6	4.19
1900.5	8.6	38.4	47.6	75.4	125.6	3.25	0.347	0.00130	125.6	3.25
1899.5	14.6	53.8	84.5	142.0	213.2	8.14	0.542	0.00166	213.2	8.14
1898.5	7.9	33.8	70.4	64.0	73.8	3.28	0.765	0.00185	73.8	3.28
1897.5	15.0	111.4	126.4	157.2	177.5	6.72	0.415	0.00132	177.5	6.72
1896.5	11.4	43.5	119.3	99.6	89.6	4.57	0.328	0.00238	89.6	4.57
1895.5	5.8	34.6	33.0	62.4	66.8	3.46	0.201	0.00155	66.8	3.46
1894.5	5.0	10.8	16.6	37.4	36.4	1.04	0.068	0.00131	36.4	1.04
1893.5	3.4	11.3	9.9	29.2	47.3	0.78	0.027	0.00083	47.3	0.78
1892.5	7.3	36.8	25.0	68.4	77.4	2.13	0.087	0.00112	77.4	2.13
1891.5	21.3	72.9	69.8	112.0	150.2	5.74	0.826	0.00238	150.2	5.74
1890.5	9.9	64.3	29.6	129.5	102.2	5.98	0.375	0.00175	102.2	5.98
1889.5	4.5	18.0	21.1	28.3	39.2	0.88	0.180	0.00103	39.2	0.88
1888.5	53.2	39.2	156.1	68.7	156.9	2.70	0.277	0.00134	156.9	2.70
1887.5	14.5	115.3	62.3	96.9	135.9	4.06	0.463	0.00263	135.9	4.06
1886.5	24.7	22.5	172.2	37.4	107.6	1.08	0.259	0.00111	107.6	1.08
1885.5	19.5	71.6	65.2	90.6	82.7	4.34	0.305	0.00120	82.7	4.34
1884.5	13.4	81.0	45.7	135.3	114.7	6.99	0.322	0.00265	114.7	6.99
1883.5	16.3	68.8	84.8	94.4	103.9	3.45	0.357	0.00139	103.9	3.45
1882.5	16.4	27.8	89.2	92.0	97.3	5.98	0.188	0.00097	97.3	5.98
1881.5	24.9	46.1	86.2	66.2	114.4	2.32	0.222	0.00157	114.4	2.32
1880.5	38.5	60.5	114.1	105.4	155.5	5.27	0.621	0.00185	155.5	5.27
1879.5	34.9	108.9	149.4	155.3	227.6	7.88	0.827	0.00211	227.6	7.88
1878.5	20.0	32.9	162.1	63.9	107.4	2.40	0.263	0.00152	107.4	2.40
1877.5	21.4	45.8	122.2	80.2	139.8	5.06	0.333	0.00133	139.8	5.06
1876.5	47.3	83.8	229.1	106.7	190.4	7.10	0.542	0.00137	190.4	7.10
1875.5	28.6	57.7	133.3	79.5	107.0	2.03	0.176	0.00092	107.0	2.03
1874.5	22.4	46.6	76.9	76.4	105.7	4.20	0.310	0.00185	105.7	4.20
1873.5	12.5	48.8	51.2	84.5	98.5	3.98	0.329	0.00174	98.5	3.98
1872.5	26.2	50.3	116.4	75.1	101.1	1.53	0.649	0.00158	101.1	1.53
1871.5	46.9	55.1	275.3	91.7	201.2	2.71	0.322	0.00165	101.1	2.71
1870.5	46.5	87.2	239.3	90.1	183.5	3.68	0.415	0.00217	98.5	3.68
1869.5	12.5	45.8	57.3	75.1	70.0	1.92	0.378	0.00142	70.0	1.92
1868.5	19.6	39.6	130.4	58.0	81.5	0.99	0.686	0.00174	81.5	0.99
1867.5	35.0	47.8	119.6	72.8	125.8	2.21	0.193	0.00134	125.8	2.21
1866.5	17.8	49.3	58.1	74.5	72.7	3.76	0.359	0.00123	72.7	3.76
1865.5	10.2	43.7	36.6	69.2	58.0	2.68	0.227	0.00125	58.0	2.68
1864.5	28.2	43.0	157.1	87.7	98.2	1.36	0.254	0.00118	98.2	1.36
1863.5	74.1	39.4	470.5	48.8	227.4	1.21	0.220	0.00176	81.5	1.21
1862.5	34.4	48.0	192.2	87.3	139.0	1.70	0.253	0.00165	139.0	1.70
1861.5	9.8	42.5	65.1	75.2	53.6	1.25	0.121	0.00095	53.6	1.25
1860.5	12.1	20.2	88.2	57.1	56.7	1.31	0.114	0.00097	56.7	1.31
1859.5	36.4	55.4	250.3	88.5	144.3	2.69	0.313	0.00213	71.9	2.69
1858.5	30.0	21.8	97.4	45.4	167.8	0.69	0.099	0.00082	167.8	0.69
1857.5	20.9	16.3	71.9	54.4	49.3	0.64	0.100	0.00103	49.3	0.64
1856.5	36.2	39.2	35.1	83.5	71.9	3.86	0.167	0.00087	71.9	3.86
1855.5	10.0	58.0	39.7	76.5	53.6	3.03	0.248	0.00114	53.6	3.03
1854.5	22.6	66.5	96.0	128.6	130.6	3.83	0.330	0.00176	130.6	3.83
1853.5	22.6	64.7	87.7	154.0	98.6	4.26	0.263	0.00106	98.6	4.26
1852.5	13.2	47.1	47.5	103.8	100.0	2.86	0.222	0.00116	100.0	2.86
1851.5	10.7	31.2	31.8	70.7	50.7	2.05	0.200	0.00101	50.7	2.05
1850.5	47.8	42.1	157.5	106.9	128.4	1.88	0.279	0.00106	128.4	1.88
1849.5	11.6	41.7	33.3	97.0	56.7	2.80	0.226	0.00103	56.7	2.80
1848.5	16.0	24.4	118.0	104.4	62.5	2.55	0.192	0.00099	62.5	2.55
1847.5	13.0	13.1	31.8	38.5	36.4	1.25	0.091	0.00084	36.4	1.25
1846.5	20.3	41.0	71.3	98.3	77.4	6.05	0.143	0.00106	77.4	1.95
1845.5	17.1	29.6	73.6	73.5	59.7	1.92	0.103	0.00099	59.7	1.92
1844.5	13.2	33.6	26.0	72.6	37.0	1.25	0.154	0.00107	37.0	1.25
1843.5	85.9	33.9	258.8	103.7	216.6	2.65	0.133	0.00116	62.5	2.65
1842.5	83.9	45.7	300.6	108.4	199.7	3.17	0.198	0.00124	59.7	3.17
1841.5	37.1	38.8	149.9	86.0	145.0	1.95	0.117	0.00152	145.0	1.95
1840.5	6.3	16.8	50.4	46.2	41.7	0.97	0.102	0.00214	41.7	0.97
1839.5	21.6	23.8	111.3	87.2	78.8	3.12	0.054	0.00144	78.8	3.12
1838.5	13.0	28.0	53.6	70.0	74.8	1.92	0.066	0.00195	74.8	1.92
1837.5	10.8	46.2	27.6	77.0	53.8	1.40	0.116	0.00212	53.8	1.40
1836.5	22.1	38.4	73.1	88.8	86.2	3.04	0.063	0.00210	86.2	3.04
1835.5	16.3	26.8	17.6	86.4	49.2	0.93	0.018	0.00122	49.2	0.93
1834.5	6.0	15.2	25.8	67.9	73.3	0.49	0.045	0.00109	73.3	0.49
1833.5	19.9	44.2	117.0	63.1	105.5	1.55	0.164	0.00155	105.5	1.55
1832.5	71.2	68.4	397.0	72.2	284.0	2.15	0.095	0.00114	73.3	2.15
1831.5	10.7	25.0	41.8	65.0	36.3	1.66	0.401	0.00122	36.3	1.66
1830.5	29.6	87.1	112.3	106.5	94.7	4.15	0.887	0.00126	94.7	4.15
1829.5	15.1	33.6	77.0	68.1	61.0	1.73	0.194	0.00111	61.0	1.73
1828.5	60.0	69.4	192.6	92.0	190.7	4.44	0.188	0.00128	190.7	4.44
1827.5	80.4	53.9	249.4	85.3	234.6	5.98	0.142	0.00119	69.3	1.95
1826.5	12.7	24.3	46.5	80.3	60.8	3.96	0.101	0.00087	60.8	3.96
1825.5	5.5	19.9	35.6	63.2	40.6	1.81	0.111	0.00106	40.6	1.81
1824.5	37.8	52.5	185.3	77.6	142.4	3.24	0.112	0.00086	142.4	3.24
1823.5	15.2	22.1	81.8	51.3	71.6	1.53	0.067	0.00089	71.6	1.53
1822.5	10.0	17.4	50.2	65.0	69.3	1.56	0.044	0.00096	69.3	1.56
1821.5	15.7	35.7	48.7	86.7	61.9	3.61	0.143	0.00102	61.9	3.61
1820.5	20.9	55.6	90.3	89.1	62.1	4.24	0.162	0.00092	62.1	4.24
1819.5	31.0	36.8	97.8	96.5	63.3	2.93	0.146	0.00092	63.3	2.93
1818.5	27.7	44.1	104.6	91.5	100.4	1.30	0.184	0.00097	100.4	1.30
1817.5	13.7	51.0	58.6	100.4	72.2	5.35	0.580	0.00240	72.2	2.44
1816.5	28.6	114.8	97.7	208.9	270.3	8.82	0.358	0.00177	62.7	2.44
1815.5	10.9	24.2	70.3	66.0	64.7	1.10	0.078	0.00097	64.7	1.10
1814.5	9.1	20.1	22.6	72.3	44.0	2.49	0.112	0.00092	44.0	2.49
1813.5	19.4	39.2	82.5	62.4	67.3	1.36	0.253	0.00176	67.3	1.36
1812.5	14.5	27.7	67.8	58.8	55.6	1.32	0.130	0.00162	55.6	1.32
1811.5	15.6	25.5	57.1	72.0	60.9	1.40	0.140	0.00117	60.9	1.40
1810.5	13.7	22.8	57.2	60.4	56.2	2.35	0.134	0.00087	56.2	2.35
1809.5	29.0	46.0	180.4	65.1	140.0	1.61	0.255	0.00344	140.0	1.61
1808.5	57.3	114.5	214.0	125.2	307.9	3.10	0.104	0.00117	74.6	3.10
1807.5	19.8	40.9	86.5	99.5	80.9	3.40	0.267	0.00157	80.9	3.40
1806.5	29.7	42.1	109.3	87.4	116.2	2.44	0.104	0.00122	116.2	2.44
1805.5	17.0	34.3	47.3	77.9	68.4	1.07	0.116	0.00093	68.4	1.07
1804.5	43.5	31.2	167.7	123.8	158.3	2.90	0.165	0.00128	158.3	2.90
1803.5	16.8	47.4	48.0	90.8	86.4	2.57	0.237	0.00120	86.4	2.57
1802.5	14.9	48.6	47.2	90.3	71.0	1.81	0.444	0.00144	71.0	1.81
1801.5	3.8	17.1	12.5	58.2	30.0	0.61	0.273	0.00117	30.0	0.61
1800.5	16.4	27.9	93.6	71.2	81.5	2.14	0.174	0.00150	81.5	2.14
1799.5	32.5	53.7	135.2	135.2	296.3	2.16	0.166	0.00109	83.9	2.16
1798.5	9.8	24.8	33.6	100.9	42.6	3.13	0.211	0.00101	42.6	3.13
1797.5	122.1	51.6	439.2	79.3	264.9	1.58	0.206	0.00118	81.5	1.58
1796.5	34.1	32.1	111.5	65.4	102.7	2.26	0.135	0.00201	102.7	2.26
1795.5	78.3	23.2	523.9	45.1	258.1	1.11	0.106	0.00262	87.6	1.11
1794.5	28.0	51.3	70.7	109.8	134.6	1.87	0.137	0.00207	134.6	1.87
1793.5	18.6	53.4	60.6	84.1	81.6	2.24	0.134	0.00238	81.6	2.24
1792.5	15.6	17.7	139.3	76.3	96.1	1.22	0.031	0.00152	96.1	1.22
1791.5	25.3	31.9	82.5	89.6	78.4	1.20	0.128	0.00164	78.4	1.20
1790.5	22.4	34.9	77.4	91.7	93.7	2.05	0.076	0.00134	93.7	2.05
1789.5	15.6	36.6	42.2	77.8	74.3	0.78	0.122	0.00092	74.3	0.78
1788.5	12.7	29.5	21.1	84.9	39.6	2.29	0.051	0.00094	39.6	2.29
1787.5	30.8	39.7	119.4	90.0	130.3	2.71	0.133	0.00240	130.3	2.71
1786.5	48.2	39.4	140.5	109.9	310.7	2.59	0.128	0.00189	78.4	2.59
1785.5	81.7	18.3	249.9	47.6	250.3	1.31	0.115	0.00213	74.3	1.31
1784.5	16.3	36.6	50.8	113.0	154.2	5.43	0.082	0.00155	74.3	2.00
1783.5	36.7	51.8	55.9	103.2	269.3	1.59	0.054	0.00130	81.5	1.59
1782.5	29.6	21.6	62.4	78.5	91.3	0.95	0.121	0.00146	91.3	0.95
1781.5	6.4	21.4	29.5	67.9	38.6	1.71	0.050	0.00107	38.6	1.71
1780.5	10.6	28.1	36.6	78.4	47.8	1.00	0.136	0.00109	47.8	1.00
1779.5	8.3	30.9	34.2	78.4	81.5	2.15	0.106	0.00129	81.5	2.15
1778.5	28.8	29.3	64.6	101.0	97.1	1.98	0.060	0.00089	97.1	1.98
1777.5	49.2	46.5	104.9	160.0	158.1	2.96	0.093	0.00109	158.1	2.96
1776.5	13.4	39.0	55.8	123.4	92.8	2.00	0.092	0.00100	92.8	2.00
1775.5	19.7	35.4	71.1	71.2	92.5	2.62	0.252	0.00444	92.5	2.62
1774.5	121.2	54.4	707.7	85.3	458.1	2.78	0.021	0.00095	92.5	2.78
1773.5	10.9	17.1	15.9	39.2	54.3	0.60	0.010	0.00094	54.3	0.60
1772.5	16.7	20.4	47.2	81.3	157.2	3.25	0.108	0.00251	66.9	3.25
1771.5	33.0	50.9	112.3	119.6	162.3	3.34	0.080	0.00153	162.3	3.34
1770.5	7.8	35.1	36.2	68.6	49.5	0.84	0.058	0.00090	49.5	0.84
1769.5	14.9	110.7	61.1	75.9	66.9	1.63	0.079	0.00131	66.9	1.63
1768.5	11.1	40.2	37.5	62.1	47.7	1.85	0.036	0.00099	47.7	1.85
1767.5	8.4	19.0	29.4	57.2	29.6	1.17	0.092	0.00125	29.6	1.17
1766.5	28.9	68.4	104.0	96.3	130.5	1.40	0.096	0.00194	130.5	1.40
1765.5	27.3	30.1	82.2	73.1	128.0	0.80	0.134	0.00123	128.0	0.80
1764.5	43.8	61.2	105.9	127.5	142.5	3.98	0.026	0.00102	142.5	3.98
1763.5	8.6	15.5	37.5	54.5	40.4	0.77	0.022	0.00095	40.4	0.77
1762.5	11.9	32.4	17.7	71.4	41.3	2.03	0.063	0.00140	41.3	2.03
1761.5	6.8	33.8	22.6	106.5	34.5	1.45	0.057	0.00090	34.5	1.45
1760.5	7.8	20.9	27.7	71.1	46.6	1.19	0.052	0.00103	46.6	1.19
1759.5	14.1	31.5	44.8	78.7	46.4	2.93	0.122	0.00156	46.4	2.93
1758.5	65.8	51.3	345.2	79.3	365.6	2.07	0.187	0.00380	46.4	2.07
1757.5	12.6	52.5	46.0	85.7	70.9	2.77	0.056	0.00100	70.9	2.77
1756.5	4.1	22.4	20.9	64.5	23.4	1.29	0.026	0.00099	23.4	1.29
1755.5	33.1	23.3	149.0	64.6	122.5	0.82	0.181	0.00216	122.5	0.82
1754.5	36.4	66.3	186.8	122.4	151.4	5.34	0.088	0.00115	58.1	1.84
1753.5	12.9	22.9	40.1	75.5	47.2	1.87	0.055	0.00106	47.2	1.87
1752.5	25.1	32.9	242.5	81.5	112.9	2.21	0.082	0.00144	69.9	2.21
1751.5	9.8	26.1	41.3	63.0	68.9	1.38	0.045	0.00171	68.9	1.38
1750.5	22.4	27.2	65.6	83.9	96.9	2.25	0.036	0.00137	96.9	2.25
1749.5	8.0	18.9	24.3	54.3	37.6	1.12	0.103	0.00237	37.6	1.12
1748.5	31.9	54.4	84.0	92.0	142.9	1.87	0.092	0.00265	142.9	1.87
1747.5	25.7	20.7	216.9	49.8	205.7	0.87	0.043	0.00148	77.7	0.87
1746.5	17.1	37.0	63.5	115.4	123.1	1.84	0.044	0.00139	123.1	1.84
1745.5	17.1	14.8	29.2	42.9	57.4	0.96	0.069	0.00111	57.4	0.96
1744.5	26.3	47.3	89.2	111.0	124.8	4.83	0.033	0.00101	124.8	1.87
1743.5	13.8	21.4	33.6	67.6	55.0	1.18	0.098	0.00119	55.0	1.18
1742.5	17.3	37.2	68.2	112.8	77.7	2.10	0.035	0.00092	77.7	2.10
1741.5	20.7	20.7	67.7	100.2	82.5	2.56	0.041	0.00088	82.5	2.56
