# Quelccaya Ice Cap, Peru 1200 Year Trace Element Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: http://ncdc.noaa.gov/paleo/study/17418
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/icecore/trop/quelccaya/quelccaya2015elem5yrmedflux.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
#--------------------
# Contribution_Date
#	Date: 2015-02-09
#--------------------
# Title
#	Study_Name: Quelccaya Ice Cap, Peru 1200 Year Trace Element Data
#--------------------
# Investigators
# 	Investigators: Uglietti, C; Gabrielli, P; Cooke, C.A.; Vallelonga, P; Thompson, L.G.  
#--------------------
# Description_and_Notes
#	Description: Trace element data from ice cores collected on the North Dome of the Quelccaya Ice Cap, Peru. 
#	5-year median/average concentration, enrichment factor and flux of trace elements for the Quelccaya 
#	North Dome (QND) ice core from 795 to 1990 AD. Concentrations, fluxes and enrichment factors of 
#	Ag, Al, As, Bi, Cd, Co, Cr, Cu, Fe, Mn, Mo, Pb, Rb, Sb, Ti, Tl, U and V are included. 
#
#	Raw concentration data are at annual or decadal resolution for the past 1200 years and are based on freshly 
#	cut ice samples. Included are 5 years average and median concentration, enrichment factor (EFc) and flux 
#	of trace elements for the Quelccaya North Dome core from  795 to 1990 AD; 5 years average/median concentrations 
#	and EFc are calculated as average/median of the individual sample values 5 years average/median fluxes 
#	are calculated as average/median of annual fluxes that are obtained by using reconstructed annual snow 
#	accumulation and average annual trace element concentration. Raw concentration data will be released after 
#	the planned successive publication of the detailed trace element records or within 5 years from the publication 
#	of the 2015 PNAS trace element paper.  Time scale is from Thompson et al. (2013) Science, vol. 340, 6135, 945-950. 
#	The North Dome core was dated by layer counting to 1395 AD, and was also constrained by the 1600 AD
#	Huaynaputina volcanic event. From 1395 AD to 1000 AD dating was accomplished by matching the 
#	isotopic record to that of the Quelccaya Summit Dome core.
#
#--------------------
# Publication 
# 	Authors: Chiara Uglietti, Paolo Gabrielli, Colin A. Cooke, Paul Vallelonga, and Lonnie G. Thompson
#	Published_Date_or_Year: 2015-02-09 
#	Published_Title: Widespread pollution of the South American atmosphere predates the industrial revolution by 240 y
#	Journal_Name: Proceedings of the National Academy of Sciences
#	Volume: 
#	Edition: 
#	Issue: 
#	Pages: 
#	DOI: 10.1073/pnas.1421119112
#	Online_Resource: 
#	Full_Citation: 
#	Abstract: In the Southern Hemisphere, evidence for preindustrial atmospheric pollution is restricted to a few geological archives of low temporal resolution that record trace element deposition originating from past mining and metallurgical operations in South America. Therefore, the timing and the spatial impact of these activities on the past atmosphere remain poorly constrained. Here we present an annually resolved ice core record (A.D. 793-1989) from the high-altitude drilling site of Quelccaya (Peru) that archives preindustrial and industrial variations in trace elements. During the precolonial period (i.e., pre-A.D. 1532), the deposition of trace elements was mainly dominated by the fallout of aeolian dust and of ash from occasional volcanic eruptions, indicating that metallurgic production during the Inca Empire (A.D. 1438-1532) had a negligible impact on the South American atmosphere. In contrast, a widespread anthropogenic signal is evident after around A.D. 1540, which corresponds with the beginning of colonial mining and metallurgy in Peru and Bolivia, ~240 y before the Industrial Revolution. This shift was due to a major technological transition for silver extraction in South America (A.D. 1572), from lead-based smelting to mercury amalgamation, which precipitated a massive increase in mining activities. However, deposition of toxic trace metals during the Colonial era was still several factors lower than 20th century pollution that was unprecedented over the entirety of human history.
#------------------
# Funding_Agency 
#	Funding_Agency_Name: US National Science Foundation 
#	Grant: ATM-0318430, MRI-0820779
#------------------
# Site_Information 
#	Site_Name: Quelccaya North Dome Ice Core
#	Location: South America>Peru
#	Country: Peru
#	Northernmost_Latitude: -13.91379
#	Southernmost_Latitude: -13.91379
#	Easternmost_Longitude: -70.80607
#	Westernmost_Longitude: -70.80607
#	Elevation: 5600 m  
#------------------
# Data_Collection   
#	Collection_Name: Quelccaya2015elem5YrMedFlux
#	Earliest_Year: 795
#	Most_Recent_Year: 1990
#	Time_Unit: AD
#	Core_Length: 128.49 m 
#	Notes: 
#------------------
# Chronology: 
#
# The North Dome core was dated by layer counting to 1395 AD, and was also constrained by the 1600 AD
# Huaynaputina volcanic event. From 1395 AD to 1000 AD dating was accomplished by matching the 
# isotopic record to that of the Quelccaya Summit Dome core.
#
#
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age_AD	age, , , year AD, , , First thermal year (AD) after the five-years period considered, ,N
##Ag.fluxM	Silver median flux, , , pg/cm2/yr, , , , ,N
##Al.fluxM	Aluminum median flux, , , pg/cm2/yr, , , , ,N
##As.fluxM	Arsenic median flux, , , pg/cm2/yr, , , , ,N
##Bi.fluxM	Bismuth median flux, , , pg/cm2/yr, , , , ,N
##Cd.fluxM	Cadmium median flux, , , pg/cm2/yr, , , , ,N
##Co.fluxM	Cobalt median flux, , , pg/cm2/yr, , , , ,N
##Cr.fluxM	Chromium median flux, , , pg/cm2/yr, , , , ,N
##Cu.fluxM	Copper median flux, , , pg/cm2/yr, , , , ,N
##Fe.fluxM	Iron median flux, , , pg/cm2/yr, , , , ,N
##Mn.fluxM	Manganese median flux, , , pg/cm2/yr, , , , ,N
##Mo.fluxM	Aluminum median flux, , , pg/cm2/yr, , , , ,N
##Pb.fluxM	Lead median flux, , , pg/cm2/yr, , , , ,N
##Rb.fluxM	Rubidium median flux, , , pg/cm2/yr, , , , ,N
##Sb.fluxM	Antimony median flux, , , pg/cm2/yr, , , , ,N
##Ti.fluxM	Titanium median flux, , , pg/cm2/yr, , , , ,N
##Tl.fluxM	Thallium median flux, , , pg/cm2/yr, , , , ,N
##U.fluxM	Uranium median flux, , , pg/cm2/yr, , , , ,N
##V.fluxM	Vanadium median flux, , , pg/cm2/yr, , , , ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values:  
# Quelccaya 2003 North Dome core 5-years median flux from 795 AD to 1990 AD 
#
age_AD	Ag.fluxM	Al.fluxM	As.fluxM	Bi.fluxM	Cd.fluxM	Co.fluxM	Cr.fluxM	Cu.fluxM	Fe.fluxM	Mn.fluxM	Mo.fluxM	Pb.fluxM	Rb.fluxM	Sb.fluxM	Ti.fluxM	Tl.fluxM	U.fluxM	V.fluxM
1620	136.30	20943730.44	19918.38	463.60	252.27	9144.59	12807.45	45549.50	16411559.66	640609.05	934.96	25231.85	60467.19	1687.34	1095718.70	458.39	3112.48	40395.80
1615	46.83	3928350.12	3240.02	158.27	84.80	1632.74	3682.28	14534.30	2685991.79	45889.18	288.93	15950.78	13605.22	297.78	219039.96	96.46	438.55	5977.58
1610	242.25	17519353.10	8757.66	227.39	322.51	6138.19	6975.11	58100.85	10705526.59	294509.09	1449.86	21954.21	37841.02	1994.69	1008301.97	284.81	1659.16	23943.85
1605	60.91	4630120.77	4092.39	119.33	28.64	1001.17	1936.38	11048.73	2870764.20	29492.97	513.29	7695.26	10830.07	711.64	245620.90	105.04	510.21	5905.51
1600	311.14	56174440.69	29299.81	631.68	181.88	21241.72	21498.43	142283.32	44109166.47	598069.89	2230.33	47102.40	131518.16	1964.65	4925695.52	976.58	3685.77	102739.98
1595	30.12	2849548.14	2412.18	48.53	16.02	713.19	1023.03	5099.81	1283159.10	24107.41	301.49	4250.52	5101.12	192.11	158256.12	38.30	134.00	4995.32
1590	140.42	13525098.54	15253.00	555.67	120.91	2397.91	16499.92	32271.91	14739246.28	113889.46	1166.66	36435.93	71921.29	1069.11	616359.25	445.91	2894.72	17223.38
1585	115.63	12529378.94	8833.01	325.22	100.32	2456.14	12679.74	17591.48	9747599.28	118426.56	884.79	34030.59	57867.10	876.32	451774.60	365.61	2736.80	18727.25
1580	93.26	5020659.41	5613.40	186.91	41.65	960.80	5483.03	11104.75	4426317.45	53340.81	589.22	18416.95	25494.53	771.72	231786.86	177.43	1451.55	8904.40
1575	131.59	9731728.01	9621.67	200.04	107.23	2561.48	7951.43	26822.30	7389483.82	111000.05	808.33	17565.91	38384.42	1147.67	397233.89	314.77	2180.82	15759.63
1570	141.77	7456956.81	12458.91	260.52	175.29	2146.29	7802.25	18292.03	6274157.91	98193.64	614.37	14529.01	34810.82	1368.40	317476.33	271.61	1937.05	10520.67
1565	98.99	5448498.44	4041.66	184.84	98.91	1521.67	5419.95	11609.14	5147213.71	71221.11	486.29	10994.13	38746.01	679.39	286010.21	286.88	966.11	7159.95
1560	115.89	4428738.72	4289.46	284.90	112.50	1122.58	4441.72	12806.90	3477863.41	49080.60	447.91	8496.99	24124.72	1204.31	178250.53	183.05	984.04	5464.77
1555	83.92	2690521.27	3139.34	137.42	61.07	615.74	3504.40	8940.13	2349111.85	24102.59	282.34	7573.38	13629.14	988.36	114805.37	113.47	775.88	3365.86
1550	162.34	5328940.61	5086.32	184.10	127.25	1282.66	6951.74	13932.04	4274302.60	55792.54	550.90	12625.94	20996.51	1364.20	226370.65	183.70	1340.00	7813.60
1545	60.66	2899980.56	3162.62	155.60	78.21	941.10	15470.59	15285.57	2696067.65	29875.86	378.93	6771.90	12077.72	449.64	127870.57	107.08	651.32	4278.88
1540	133.17	6365351.05	5679.14	331.95	196.50	1660.61	9282.34	23145.41	5673380.74	81982.27	791.48	12430.82	28734.13	806.56	262797.07	246.61	1288.21	9022.99
1535	109.81	5847146.71	6219.01	139.78	107.10	1150.72	6623.08	12997.18	3542350.33	55687.99	408.44	5762.98	18795.62	577.05	164702.51	173.04	1643.41	6082.50
1530	88.19	4822885.97	6171.46	159.11	30.31	1595.21	6506.64	11550.86	5067902.13	87502.02	499.60	7369.64	23064.79	410.41	275033.09	188.15	1123.31	8482.02
1525	150.54	11591818.13	14508.97	413.38	91.31	3198.13	9872.21	22834.01	12210153.38	223485.39	1118.07	20218.78	60783.88	899.58	530607.56	464.30	3426.47	20505.27
1520	60.61	4037202.12	4189.45	158.48	120.40	1406.30	4468.24	11192.75	3848600.61	68284.83	273.38	6776.42	21564.82	332.81	194034.68	164.98	1084.92	6391.92
1515	141.60	7266123.73	7690.66	224.33	108.50	2683.07	7356.53	17498.26	6732457.88	131944.19	461.23	9895.39	29070.64	473.22	442303.90	250.99	2132.32	12560.99
1510	150.23	12161620.65	15194.61	320.13	173.38	5636.61	7958.83	23683.49	10999997.38	322226.14	1017.06	21832.64	49387.15	866.42	485835.03	477.18	3691.52	19952.59
1505	53.99	886019.37	871.90	46.50	78.16	238.06	4444.19	5869.83	663802.58	10728.82	105.50	2356.97	2960.71	147.41	30856.15	29.09	224.50	1247.28
1500	122.03	2537246.54	2599.95	205.52	156.68	676.84	5694.09	14793.21	2166948.54	30132.74	286.29	11941.63	8580.28	248.98	102404.76	94.02	572.33	4127.19
1495	126.27	1854757.97	908.65	134.75	152.42	356.94	5784.67	17581.22	744078.34	7054.68	171.23	3702.03	2886.66	147.17	44066.13	26.72	196.90	1275.72
1490	108.56	4483423.47	3958.38	124.78	127.48	1027.41	5258.19	11383.52	3834276.98	62022.45	304.10	7332.86	10866.15	235.98	223973.04	122.37	770.51	6396.60
1485	145.31	4570818.39	4007.70	61.79	24.15	996.88	2654.66	11590.49	3606456.25	48351.95	272.13	5329.63	15461.16	371.29	190245.64	145.24	774.67	6163.72
1480	120.47	5862369.85	4549.61	85.98	78.29	2010.03	7073.46	14512.47	5641709.85	75889.07	311.06	7723.33	16767.21	343.45	187266.61	163.25	1765.30	8192.63
1475	103.53	3980791.64	3339.79	46.99	56.11	815.18	2915.60	9452.58	3298575.90	39883.36	267.11	7333.11	12335.28	401.57	163500.04	131.85	802.41	5103.11
1470	79.91	4396937.12	3163.22	69.41	49.90	890.66	2622.92	10109.57	3308309.88	40538.98	226.71	5463.37	18392.01	209.10	199050.63	132.98	687.15	4990.53
1465	115.67	3361152.57	2165.50	43.71	40.67	693.95	3318.32	10156.85	2321943.49	53511.84	255.49	6431.77	10535.18	203.11	110431.10	94.45	558.35	3883.17
1460	100.20	4625226.27	3248.76	59.17	37.30	1555.97	3316.37	8695.10	4705552.70	54368.55	262.63	5470.00	17466.81	337.37	256718.15	142.27	800.30	9061.72
1455	171.88	6589851.35	4462.88	67.49	47.52	1383.78	4014.20	13552.33	5084325.05	97569.83	251.87	7109.32	19126.90	190.07	240324.92	157.54	1414.46	7497.39
1450	161.47	6000219.35	3387.05	45.77	34.63	1415.01	3334.73	12058.40	4289039.13	55564.33	223.02	5422.67	14758.08	211.84	183452.42	131.40	776.00	6089.70
1445	118.45	2169835.83	1174.78	26.50	17.78	340.18	1391.70	7205.96	1028836.41	16079.01	112.38	2675.75	5346.10	58.91	60857.92	55.44	206.94	1768.18
1440	187.61	8051231.96	3589.96	101.36	42.89	1074.15	3133.07	14629.02	4435317.45	50239.51	225.70	7518.39	15635.97	189.84	221786.54	150.46	853.46	6155.84
1435	162.38	3000487.38	2304.76	46.64	18.41	744.01	2042.66	9447.65	2965540.58	23004.41	192.57	3728.23	10716.21	174.14	126207.64	88.75	559.15	3423.78
1430	233.05	3834477.44	2875.25	63.37	1154.00	782.09	3561.72	13463.73	3549409.64	32907.66	450.40	5852.90	16546.43	579.77	213834.66	141.80	469.93	3897.19
1425	247.25	8993822.68	4653.08	93.11	174.66	1569.13	4211.59	20735.65	6010150.74	85093.90	364.85	7883.84	22944.47	293.67	290174.98	196.70	1468.36	8021.51
1420	200.17	6941585.83	6142.81	133.70	45.79	1303.92	5327.29	17937.48	4651884.96	54225.05	360.34	8292.32	18275.51	248.71	259361.21	190.15	1056.01	8265.17
1415	100.12	1803433.65	1492.38	54.98	19.84	401.79	1652.73	6204.76	1554311.16	20771.77	133.94	3014.97	8306.85	116.11	83244.60	79.45	377.71	2489.74
1410	114.64	3169832.08	2504.47	76.20	38.05	1220.03	3196.39	10204.79	2843046.44	53248.50	204.27	5530.72	10135.50	244.61	109852.22	98.10	887.50	4742.39
1405	196.71	4821747.86	5114.31	69.02	42.11	1233.46	3290.36	13747.72	3786247.49	61202.84	312.70	6234.89	15291.88	228.08	190574.57	154.22	961.99	6546.76
1400	127.29	5743617.27	5540.51	76.65	63.67	1314.57	3491.93	11994.14	4940110.83	81868.25	536.71	7030.91	20411.96	206.40	241647.48	192.43	1203.65	8265.98
1395	169.74	7282425.21	5757.80	113.01	70.25	1881.62	3837.80	11740.33	6685203.59	134638.64	417.44	9244.96	32275.30	301.92	445536.99	300.02	1853.59	11102.83
1390	102.17	1276092.17	1004.47	24.17	37.29	255.26	1186.69	5286.74	818287.44	12998.53	95.56	1999.45	4268.70	108.09	45823.92	42.58	262.66	1356.31
1385	85.54	4086172.40	3565.00	76.00	27.94	682.83	2099.95	8206.22	3193049.29	20765.47	247.07	5888.85	13333.41	160.10	180145.75	151.65	654.66	4551.30
1380	50.38	624875.37	428.53	20.24	6.45	105.37	376.30	2323.08	437250.20	3418.92	37.37	850.19	1848.82	37.48	21135.83	24.91	76.30	731.33
1375	72.69	1135599.37	797.81	41.33	15.58	125.18	585.28	5253.61	629783.75	4138.69	65.09	1419.81	3640.30	64.09	46020.40	45.80	112.38	995.87
1370	152.62	3460081.89	3059.43	65.01	19.80	667.63	1897.14	8394.17	3015045.39	24258.68	192.63	4675.12	11452.58	132.74	163754.89	125.46	337.24	4551.65
1365	123.68	2789237.52	3073.02	59.42	18.68	670.24	2032.27	10585.20	3064904.21	15289.31	242.79	4808.86	17348.12	148.13	150143.18	142.62	302.21	4715.12
1360	95.53	532816.58	948.58	24.77	11.20	97.47	552.93	4701.31	377370.65	2720.93	67.49	744.74	1734.56	53.49	15103.62	24.86	43.98	532.54
1355	150.34	2035770.90	2015.43	45.39	35.16	504.24	1636.74	8882.04	2038076.10	22844.04	146.70	3048.60	8924.15	130.95	85008.64	78.44	238.54	3306.51
1350	165.06	5222717.66	4514.53	72.36	18.48	981.75	3155.37	9260.02	3648428.39	39701.69	332.27	5730.14	15398.83	154.56	185713.34	135.45	590.44	7105.51
1345	123.58	958994.28	1218.90	25.82	11.94	253.06	946.23	5557.48	997210.19	11915.00	121.89	1731.99	4028.66	106.98	45347.03	42.42	214.25	1729.03
1340	119.24	2142093.51	2333.42	72.29	14.06	619.92	1512.35	5696.05	2120704.93	36512.08	194.88	3152.68	11041.70	109.24	87916.53	83.94	534.64	3621.33
1335	74.37	1048169.64	5152.48	18.18	28.62	220.62	2042.16	4819.07	671020.75	9901.52	74.57	1705.65	3503.22	62.80	30987.15	30.57	174.96	1083.67
1330	94.23	585728.86	696.76	15.06	23.84	226.05	2352.24	4906.59	444831.19	8692.25	81.11	1932.05	1875.66	57.18	15385.96	22.60	83.77	776.54
1325	108.10	2484502.90	2612.62	28.29	56.69	1202.73	1756.90	7376.51	1541481.40	56516.22	121.50	3854.50	6556.63	105.36	74212.91	67.50	389.58	2652.48
1320	56.44	1291781.31	3333.39	19.08	532.26	329.09	1137.36	3802.32	1829924.42	16934.68	115.31	3136.02	6444.19	156.68	58630.69	95.41	236.30	1611.45
1315	66.60	2411690.48	2647.06	33.16	14.33	840.63	1993.76	5719.41	2478024.51	34925.45	184.04	3433.80	8806.68	110.12	88568.26	77.93	457.62	4241.27
1310	61.02	1652686.12	1685.62	25.18	9.99	610.20	1461.24	4354.24	1601409.51	20188.77	101.15	2203.36	6323.98	67.01	69105.42	54.17	340.48	2501.56
1305	70.15	1783313.73	2192.91	27.66	12.80	476.86	1230.86	5092.87	1754444.64	17866.53	113.23	3022.70	7043.75	86.44	69591.29	63.96	437.33	2476.42
1300	71.20	2893460.30	3670.92	37.32	32.12	897.52	2475.67	7241.81	2755621.87	36745.79	165.52	4522.33	10371.85	132.41	114020.54	92.01	724.79	4411.10
1295	52.30	1558508.75	1939.81	21.37	52.97	428.20	999.87	4924.09	1415602.80	17975.52	126.41	2945.77	5244.34	91.69	54700.18	49.85	403.27	2596.80
1290	75.52	2960994.56	3763.87	33.19	42.28	836.07	2101.32	5712.13	2172102.82	41513.18	174.13	4001.24	9335.02	126.84	105539.42	83.20	561.93	3687.54
1285	66.41	1641470.12	1903.60	0.56	36.22	502.95	814.97	4140.17	1139878.36	21062.16	88.05	2200.82	3827.63	56.21	48005.14	42.26	429.11	1960.72
1280	71.78	924792.66	1311.38	8.17	32.68	387.37	506.95	2082.61	642397.86	16266.82	48.39	1583.75	2419.46	37.79	30371.74	30.23	388.28	1258.47
1275	70.10	1399951.46	1324.70	21.60	24.55	377.08	1029.50	4951.70	1186715.28	19991.84	83.37	2014.06	7413.97	82.00	66995.43	65.92	266.61	1562.84
1270	91.91	3723421.00	4134.01	47.34	55.23	1003.71	2203.17	9211.11	2573072.72	52002.21	250.85	4677.85	10834.39	167.62	98850.95	102.56	709.76	4178.16
1265	140.88	2433825.60	1892.75	32.81	70.85	701.31	6507.22	9706.72	2282591.52	45396.18	166.10	3277.09	11871.03	172.06	123765.75	112.30	340.98	2838.10
1260	73.87	2332017.05	1810.97	30.39	34.80	539.60	2130.66	6220.26	1839170.33	29381.74	107.61	3212.55	8979.04	92.44	90390.56	78.94	414.93	2782.52
1255	82.97	4031947.25	4993.64	43.18	52.24	964.38	2774.44	9599.00	3178748.42	44951.53	219.64	5131.09	16165.92	148.20	134448.31	127.34	839.10	4484.44
1250	79.59	2346236.05	2258.01	31.73	35.26	530.76	1942.20	6219.08	2011523.24	24250.37	123.68	3370.62	8862.66	97.64	85668.95	79.59	464.62	2839.32
1245	61.46	2438416.16	1931.10	36.52	24.25	586.77	1230.70	5688.07	1965339.95	30958.43	115.45	3293.58	8529.60	104.56	74056.69	76.89	446.15	2831.33
1240	65.95	1719008.53	1295.22	22.06	20.70	378.77	1235.96	5483.33	1207574.60	20254.75	148.13	2156.56	5064.15	176.70	45199.52	48.72	295.08	1888.14
1235	122.16	4060879.14	2526.60	45.09	47.71	785.40	2565.40	8443.85	3013927.02	40022.96	193.47	5623.64	15458.99	163.06	178654.18	134.75	633.35	4507.41
1230	134.41	6210840.31	5744.20	110.29	37.85	1564.84	3824.55	13302.15	5890658.89	73611.45	417.48	8535.78	23454.27	317.69	248908.31	195.40	1605.75	8024.98
1225	99.92	5112464.89	3725.38	56.62	88.26	1409.62	5329.52	11971.84	4232238.77	74409.53	283.79	6199.36	14640.74	284.77	198852.02	126.55	931.89	6396.15
1220	53.35	1508061.84	1190.46	24.30	21.38	355.39	1073.50	4630.18	1136416.14	15828.48	92.10	3247.62	4804.76	81.93	52563.08	45.20	255.95	1676.92
1215	136.30	3434420.13	1390.80	59.49	199.83	572.35	4936.32	14580.25	1646555.96	26398.08	231.60	14323.82	7066.10	419.30	165287.30	67.64	505.36	2536.02
1210	87.77	5716829.62	3855.22	88.96	35.98	1199.54	2888.94	8994.99	5126931.09	63948.19	314.32	5815.05	24630.16	217.85	296980.07	204.01	1236.71	7582.74
1205	134.01	8257991.68	5874.29	117.01	84.13	2272.79	5611.67	15350.07	7450066.21	133194.34	456.12	12991.34	30014.83	446.51	370644.88	244.93	1778.21	10564.70
1200	82.68	3046457.30	2212.12	43.92	28.38	670.12	3445.61	7784.10	2232006.22	28078.24	217.77	3150.66	9430.99	120.10	96944.22	86.39	551.33	3541.25
1195	114.92	1632693.87	1386.62	29.14	23.76	349.80	2216.21	4836.52	951163.78	18147.94	105.50	1717.58	4810.48	66.73	35940.44	50.24	267.36	1818.69
1190	274.60	3539459.63	3104.71	57.78	44.04	701.71	3875.75	9219.12	2196142.69	30712.00	186.18	4131.91	10192.39	154.72	82895.68	88.60	639.43	3722.32
1185	238.35	4006171.40	3221.28	91.75	38.23	695.63	5435.43	10288.69	2909666.19	27288.57	210.76	4717.58	11365.78	156.24	105135.19	137.63	796.69	4461.44
1180	203.03	2689014.77	2647.35	62.33	34.28	519.59	9944.73	9039.13	1700173.35	20104.96	260.91	4101.93	8245.38	136.24	62787.70	75.80	351.09	3360.18
1175	122.96	2026723.81	1600.76	39.77	17.83	493.21	3262.14	6781.08	1628094.21	24460.34	194.39	3028.74	8419.78	106.05	74434.16	69.48	324.08	3078.11
1170	264.49	2825554.08	1644.31	75.69	75.27	664.01	34345.18	9674.44	2051189.47	28506.29	595.43	3079.83	6683.30	140.34	63535.42	69.92	328.96	2770.08
1165	2511.46	1850649.15	1062.59	37.25	47.28	407.09	1532.17	18649.95	1193779.13	22104.30	107.45	2534.27	7190.22	124.09	53110.78	63.03	242.11	1996.33
1160	307.64	2639311.25	1786.81	53.16	34.77	545.99	1651.03	10768.08	1656541.33	25217.34	124.05	3481.63	7121.13	185.94	62084.67	63.63	406.12	2876.34
1155	697.20	3955462.77	2725.43	93.35	155.92	936.52	2754.46	48186.39	2653813.15	47160.60	218.49	6636.61	11571.99	1225.37	100858.65	96.83	571.51	4285.87
1150	231.08	5240755.45	4525.88	70.32	32.24	1264.32	3961.40	14016.67	4070286.29	42130.67	172.75	4534.97	25621.87	211.89	244226.59	197.38	469.34	10414.67
1145	135.84	2666618.95	1957.34	51.25	34.59	698.13	2333.62	10857.15	2251324.57	31797.04	181.03	4686.94	8619.08	119.11	118925.77	75.15	537.89	3385.24
1140	104.80	2315932.31	1823.05	39.37	65.96	601.12	2381.61	9145.57	2031081.18	30229.01	206.94	4247.75	6834.18	119.69	105545.38	65.96	456.43	3127.43
1135	154.76	3255075.39	2544.17	58.92	166.06	831.21	3224.93	14271.59	2934756.69	45530.58	335.26	6767.18	10879.32	174.44	125691.44	79.19	660.85	4457.77
1130	169.44	3802830.32	2961.21	67.03	164.03	1031.62	3472.86	15161.18	3473725.61	54605.30	370.93	7748.78	13197.86	199.41	149193.85	93.67	788.07	5188.89
1125	123.49	2670719.42	2027.25	61.74	74.01	692.67	4131.68	9511.94	1943913.21	46809.70	192.09	4882.89	8539.48	159.20	93845.13	92.62	574.56	2845.35
1120	86.03	2298370.03	1642.89	35.68	138.14	856.32	1989.28	10017.77	1890515.82	50586.75	150.86	4861.66	4699.89	98.29	76067.18	51.45	614.77	2736.40
1115	298.01	3553045.95	1920.48	74.79	247.52	1019.45	4916.51	21901.72	2639918.80	51767.95	259.09	13043.68	10016.31	202.65	136441.25	79.80	618.88	4197.40
1110	186.47	7986481.87	7334.75	113.83	131.25	2116.11	4838.24	18197.71	6849893.85	111432.06	469.34	13251.53	27454.87	355.29	322049.40	214.76	1977.16	10685.99
1105	259.59	6293868.95	5771.68	109.03	157.07	1678.44	5844.91	17963.44	5666401.24	86943.09	374.82	11850.58	21498.53	282.72	256610.94	171.37	1936.60	8514.09
1100	231.35	5699108.59	4552.21	169.11	301.13	1479.53	6920.99	29775.54	5019379.41	76546.89	584.03	18592.19	19485.78	1031.64	214236.85	162.85	1839.32	7448.16
1095	205.28	3840351.94	2453.10	70.57	165.51	1049.49	4144.09	14329.83	3422265.22	62583.46	275.84	18154.45	14664.69	198.22	147994.05	130.22	814.70	4727.86
1090	87.22	2262218.93	1954.72	36.76	64.14	543.84	2259.24	6512.14	1825539.61	29640.51	138.26	6823.59	8065.62	105.60	81707.35	68.05	429.83	2565.47
1085	110.18	3935396.04	2723.36	60.72	61.32	1145.84	2940.50	10365.45	3522584.67	57106.27	248.71	7639.48	12584.55	187.24	179224.68	104.95	954.23	5016.45
1080	200.73	3785208.51	2863.44	57.19	90.57	998.73	2900.21	11400.68	3278621.83	50441.15	257.34	7072.83	14051.71	175.65	175011.21	110.29	778.15	4914.01
1075	413.54	3558716.11	2367.27	69.22	118.30	1005.05	2706.98	12972.34	3485903.92	55474.57	233.24	6452.08	12719.92	160.15	174943.75	95.31	719.88	4594.38
1070	110.10	3574278.83	2530.20	56.43	102.43	792.69	3215.16	10805.58	3089558.50	42205.16	198.30	5861.23	11034.31	147.71	167146.80	94.11	841.34	4517.50
1065	187.88	11266295.27	8059.08	170.47	245.23	2519.87	8806.11	27348.04	9961773.89	131062.85	521.18	17172.97	34431.53	400.39	484675.88	274.44	2494.90	14530.45
1060	150.97	4643524.63	2549.50	90.80	238.49	1146.89	4869.12	16940.59	2901981.20	48854.50	271.31	14388.56	11279.32	247.52	138287.83	98.83	1412.63	3959.93
1055	260.80	7303446.79	4412.66	112.43	298.70	2082.23	56379.93	18922.17	6403751.80	102387.32	389.87	13924.97	27472.41	294.24	396558.36	228.77	2073.21	8997.45
1050	136.30	3526909.89	3909.63	52.98	37.74	998.99	3016.56	8813.19	3714313.89	49405.69	241.28	3966.80	10099.37	135.91	146319.68	83.70	707.97	5312.70
1045	147.08	4541507.33	2938.53	62.28	33.88	1045.26	3464.66	10458.20	3812908.29	49405.54	193.95	4316.85	13331.06	146.11	195580.56	106.72	790.10	5291.68
1040	289.31	7793206.29	6614.45	95.89	79.35	1917.71	5068.71	14774.65	6866134.71	122323.57	332.29	8209.79	23158.03	186.81	523183.24	175.24	1595.34	9229.82
1035	80.47	3285919.19	2174.12	46.47	30.44	717.01	2384.01	5967.64	3083167.24	42094.59	160.07	4929.69	12202.22	124.98	175159.15	108.31	718.78	5551.53
1030	88.32	1516008.36	967.87	19.50	23.18	347.03	1637.64	4707.58	1114721.06	15849.09	178.12	2807.18	3391.95	46.74	52547.04	32.38	269.02	1815.39
1025	132.04	2989998.42	1853.83	38.05	41.03	678.87	2972.85	7580.21	2553631.69	31262.30	337.94	5519.73	7786.00	81.32	141303.34	71.86	602.55	4093.98
1020	390.60	13616573.04	8498.70	177.66	81.90	3153.78	8462.16	27280.26	12678726.06	150711.12	622.44	16400.16	39209.94	341.46	652910.58	338.94	2579.22	19077.66
