QUELCCAYA 1978 PARTICLE SIZES PART B

REFERENCES:

Thompson, L.G., E. Mosley-Thompson, P. Grootes, and M. Pourchet. 1984. Tropical glaciers: potential for paleoclimatic reconstruction. Journal of Geophysical Research, 89 (D3), 4638-4646.

Thompson, L.G., E. Mosley-Thompson and Benjamin Morales Arnao. 1984. Major El Niño/Southern Oscillation events recorded in stratigraphy of the tropical Quelccaya Ice Cap. Science, 226 (4670), 50-52.

 Thompson, L. G., E. Mosley-Thompson, J. F. Bolzan and B. R. Koci. 1985. A 1500 year record of tropical precipitation recorded in ice cores from the Quelccaya Ice Cap, Peru. Science, 229(4717), 971-973

Thompson, L.G. and E. Mosley-Thompson. 1987. Evidence of abrupt climatic change during the last 1,500 years recorded in ice cores from the tropical Quelccaya ice cap, Peru. Abrupt Climatic Change - Evidence and Implications, NATO/NSF Workshop volume. D. Reidel Publishing Co., 99-110

Shimada, I., C.B. Schaaf, L.G. Thompson and E. Mosley-Thompson. 1991. Cultural impacts of severe droughts in the prehistoric Andes: Application of a 1,500-year ice core precipitation record. World Archaeology: Archaeology and Arid Environment, 22(3), 247-270. 

Brecher, H.H. and Thompson, L.G. 1993. Measurement of the retreat of Qori Kalis in the tropical Andes of Peru by Terrestrial Photogrammertry. Photogrammetric Engineering and Remote Sensing, 59(6), 1017-1022

Thompson, L.G., M.E. Davis and E. Mosley-Thompson. 1994. Glacial records of global climate: A 1500-year tropical ice core record of climate. Human Ecology, 22(1), 83-95.

DATA DESCRIPTION:


# FILE: quel78b.dat
# Please read the file "README: Quelccaya Snow Pit Data"
# for information on column headings

DATA:

10479	100	1	0	10	151	68	37	22	4	1	2	1	84257	34306	12408	4654
10479	100	2	0.1	10	0	2	1	2	0	2	1	7	11641	3723	1229	241
10479	100	3	0.2	10	4	3	1	0	1	2	0	6	2146	805	433	230
10479	100	4	0.3	10	9	5	7	3	3	2	5	3	19353	10429	2288	686
10479	100	5	0.4	10	38	21	7	10	10	5	5	8	3825	1990	1284	805
10479	100	6	0.5	10	88	47	39	30	27	15	9	9	9164	5045	3259	2080
10479	100	7	0.6	10	62	22	7	12	9	3	7	6	8186	3744	2596	1811
10479	100	8	0.7	10	55	24	17	9	5	10	6	14	7767	3644	2334	1461
10479	100	9	0.8	10	15	5	6	5	3	0	3	2	10048	5240	2189	860
10479	100	10	0.9	10	10	5	4	7	4	4	4	5	3724	894	339	224
10479	100	11	1	10	49	20	24	10	4	5	2	10	5528	1520	995	771
10479	100	12	1.1	10	18	8	7	10	10	7	7	20	4415	1783	993	546
10479	100	13	1.2	10	36	21	16	13	8	6	6	11	4017	2106	1377	958
10479	100	14	1.3	10	15	7	1	4	3	5	5	31	3500	1430	754	453
10479	100	15	1.4	10	65	28	12	7	0	6	5	7	79483	41306	12911	2355
10479	100	16	1.5	10	51	36	20	21	16	9	12	13	23063	15911	9320	4076
10479	100	17	1.6	10	17	6	5	0	5	6	1	20	14430	8141	2833	1015
10479	100	18	1.7	10	7	8	1	2	4	2	5	30	43043	18976	4466	677
10479	100	19	1.8	10	32	11	7	3	7	4	1	19	64117	39238	23527	8686
10479	100	20	1.9	10	9	1	0	0	0	0	1	0	21573	11961	6157	2929
10479	100	21	2	10	3	0	0	0	1	0	0	2	3497	1200	487	228
10479	100	22	2.1	10	6	3	1	2	0	1	0	0	76249	49601	19466	7029
10479	100	23	2.2	10	42	8	2	1	1	4	3	3	7649	3150	2206	1709
10479	100	24	2.3	10	29	8	8	1	5	2	3	2	30456	16745	14453	10774
10479	100	25	2.4	10	13	2	0	0	2	1	2	33	25299	13617	4559	1045
10479	100	26	2.5	10	28	14	14	11	10	12	12	7	33750	27124	18583	9602
10479	100	27	2.6	10	23	9	1	2	5	3	7	37	157472	88101	33466	7730
10479	100	28	2.7	10	3	3	2	0	1	1	1	0	23453	9365	3439	1312
10479	100	29	2.8	10	40	41	44	151	3	2	1	4	111358	61031	26431	7412
10479	100	30	2.9	10	1	4	0	0	0	0	1	5	40341	17717	3970	668
10479	200	1	0	10	60	41	25	11	5	6	4	40	98070	50257	24774	8792
10479	200	2	0.1	10	9	4	1	1	0	1	0	3	4767	1669	778	382
10479	200	3	0.2	10	5	5	4	1	1	0	0	4	12483	4278	1157	378
10479	200	4	0.3	10	6	1	1	0	0	0	0	0	111163	60105	13235	217
10479	200	5	0.4	10	9	8	2	4	2	0	0	0	16187	4411	920	232
10479	200	6	0.5	10	4	0	0	0	1	0	1	0	5729	3577	1607	588
10479	200	7	0.6	10	4	2	3	1	0	1	0	1	2345	631	252	146
10479	200	8	0.7	10	6	3	1	1	2	3	0	1	9261	3094	1372	714
10479	200	9	0.8	10	8	3	5	0	1	2	1	6	30157	12440	5442	1051
10479	200	10	0.9	10	7	1	1	1	1	5	1	12	7489	1104	439	220
10479	200	11	1	10	2	1	1	2	3	6	4	22	2100	766	400	220
10479	200	12	1.1	10	15	5	4	1	1	1	5	3	3109	995	530	298
10479	200	13	1.2	10	44	9	4	3	3	1	0	2	134518	73046	24757	7999
10479	200	14	1.3	10	9	2	1	0	0	1	0	0	27538	11826	6001	2814
10479	200	15	1.4	10	4	3	1	0	2	0	2	4	4260	904	336	151
10479	200	16	1.5	10	6	5	3	1	3	1	0	2	19933	11088	3975	993
10479	200	17	1.6	10	5	2	1	0	0	1	1	1	3429	403	195	105
10479	200	18	1.7	10	11	4	2	0	0	1	0	0	17819	11299	8368	3815
