QUELCCAYA 1977 PARTICLE SIZES PART A

REFERENCES:

Thompson, L.G., E. Mosley-Thompson, P. Grootes, and M. Pourchet. 1984. Tropical glaciers: potential for paleoclimatic reconstruction. Journal of Geophysical Research, 89 (D3), 4638-4646.

Thompson, L.G., E. Mosley-Thompson and Benjamin Morales Arnao. 1984. Major El Niño/Southern Oscillation events recorded in stratigraphy of the tropical Quelccaya Ice Cap. Science, 226 (4670), 50-52.

 Thompson, L. G., E. Mosley-Thompson, J. F. Bolzan and B. R. Koci. 1985. A 1500 year record of tropical precipitation recorded in ice cores from the Quelccaya Ice Cap, Peru. Science, 229(4717), 971-973

Thompson, L.G. and E. Mosley-Thompson. 1987. Evidence of abrupt climatic change during the last 1,500 years recorded in ice cores from the tropical Quelccaya ice cap, Peru. Abrupt Climatic Change - Evidence and Implications, NATO/NSF Workshop volume. D. Reidel Publishing Co., 99-110

Shimada, I., C.B. Schaaf, L.G. Thompson and E. Mosley-Thompson. 1991. Cultural impacts of severe droughts in the prehistoric Andes: Application of a 1,500-year ice core precipitation record. World Archaeology: Archaeology and Arid Environment, 22(3), 247-270. 

Brecher, H.H. and Thompson, L.G. 1993. Measurement of the retreat of Qori Kalis in the tropical Andes of Peru by Terrestrial Photogrammertry. Photogrammetric Engineering and Remote Sensing, 59(6), 1017-1022

Thompson, L.G., M.E. Davis and E. Mosley-Thompson. 1994. Glacial records of global climate: A 1500-year tropical ice core record of climate. Human Ecology, 22(1), 83-95.

DATA DESCRIPTION:


# FILE: quel77a.dat
# Please read the file "README: Quelccaya Snow Pit Data"
# for information on column headings

DATA:

91577	11	1	0.04	4	31433	13270	5163	1886	503	220	82
91577	11	2	0.09	5	10759	5749	3522	1177	282	61	24
91577	11	3	0.14	5	3596	1524	634	454	209	61	19
91577	11	4	0.22	8	17341	6396	3599	927	276	138	54
91577	11	5	0.3	8	552	1024	1108	428	174	57	11
91577	11	6	0.38	8	651	141	69	31	16	6	5
91577	11	7	0.44	7	3163	974	758	433	142	33	23
91577	11	8	0.53	8	1017	328	196	119	44	24	12
91577	11	9	0.61	8	932	287	161	118	56	25	11
91577	11	10	0.68	7	1987	504	248	87	38	17	13
91577	11	11	0.76	8	663	303	609	702	128	25	12
91577	11	12	0.84	8	1238	2452	1462	410	105	36	19
91577	11	13	0.92	8	443	140	80	59	20	21	6
91577	11	14	0.99	7	1765	211	73	34	11	10	3
91577	11	15	1.07	8	486	94	78	37	19	11	10
91577	11	16	1.14	7	822	413	197	122	71	35	14
91577	11	17	1.22	8	2194	443	208	107	41	19	9
91577	11	18	1.31	9	6895	2628	658	204	68	29	24
91577	11	19	1.39	8	1095	462	172	43	13	6	5
91577	11	20	1.49	10	5415	1248	503	248	61	23	10
91577	11	21	1.58	9	10972	3229	1038	466	95	28	11
91577	11	22	1.67	9	9481	5124	870	230	98	65	35
91577	11	23	1.74	7	17311	6942	2414	562	65	18	13
91577	11	24	1.81	7	16332	6842	1745	151	47	17	1
91577	11	25	1.88	7	5337	2129	1250	205	76	42	28
91577	11	26	1.97	9	12465	9080	2774	416	106	20	8
91577	11	27	2.03	6	4880	5024	1649	519	66	14	3
91577	11	28	2.08	5	77150	33642	10155	2296	637	187	68
91577	11	29	2.17	9	29764	15633	5161	1162	291	76	22
91577	11	30	2.25	8	14786	7474	4194	1346	373	84	15
91577	12	1	0.04	4	49627	24142	7385	3058	702	173	72
91577	12	2	0.1	6	47232	12849	3207	960	270	50	20
91577	12	3	0.17	7	964	287	96	51	35	14	12
91577	12	4	0.25	8	51739	18128	4194	1663	484	180	58
91577	12	5	0.32	7	1647	358	174	124	76	46	24
91577	12	6	0.37	5	576	87	26	21	17	7	2
91577	12	7	0.45	8	1087	210	364	464	152	50	34
91577	12	8	0.54	9	522	102	50	26	11	8	6
91577	12	9	0.59	5	2258	216	163	217	263	209	59
91577	12	10	0.67	8	771	97	55	19	11	5	5
91577	12	11	0.73	6	751	161	64	41	23	9	10
91577	12	12	0.79	6	8996	2126	659	643	775	183	22
91577	12	13	0.87	8	533	132	72	49	40	21	11
91577	12	14	0.94	7	559	84	40	16	8	10	2
91577	12	15	1	6	9527	618	534	603	337	107	15
91577	12	16	1.08	8	905	230	104	69	49	27	13
91577	12	17	1.15	7	2241	1883	763	147	25	4	6
91577	12	18	1.22	7	4523	1750	697	223	65	19	9
91577	12	19	1.28	6	17314	7930	4255	2171	862	236	35
91577	12	20	1.37	9	5630	2323	989	215	29	13	6
91577	12	21	1.44	7	2424	1728	877	360	92	29	12
91577	12	22	1.5	6	3870	1297	544	5103	1233	57	6
91577	12	23	1.57	7	3469	1987	1431	1950	784	75	10
91577	12	24	1.65	8	3417	1382	441	150	49	24	14
91577	12	25	1.72	7	3067	2942	1198	337	80	26	8
91577	12	26	1.8	8	6529	6415	3437	1379	497	84	17
91577	12	27	1.87	7	11046	8709	4605	2592	880	67	9
91577	12	28	1.97	10	7407	7743	3020	1444	279	18	6
91577	12	29	2.04	7	17001	10529	3453	1101	539	266	89
91577	12	30	2.12	8	42758	39160	26572	8100	966	156	37
91577	12	31	2.18	6	51161	24078	7467	2266	537	162	56
91677	13	1	0.05	5	2959	7991	4382	1338	623	146	39
91677	13	2	0.15	10	58453	48688	21343	4849	1319	356	159
91677	13	3	0.25	10	48656	35721	17259	2317	223	45	19
91677	13	4	0.35	10	6314	7798	4779	1723	629	266	96
91677	13	5	0.45	10	9995	11212	5174	644	58	9	5
91677	13	6	0.55	10	870	491	264	218	93	29	24
91677	13	7	0.65	10	1612	1205	873	967	635	159	24
91677	13	8	0.75	10	1141	949	1057	409	184	47	8
91677	13	9	0.85	10	478	140	98	64	35	24	9
91677	13	10	0.95	10	595	465	412	258	142	101	47
91677	13	11	1.05	10	13016	9806	5191	1712	676	240	83
91677	13	12	1.15	10	42878	27423	9107	1961	180	28	5
91677	13	13	1.25	10	1119	646	763	414	104	32	10
91677	13	14	1.35	10	10926	12550	1532	221	61	29	20
91677	13	15	1.45	10	4658	2456	3439	4805	2013	275	53
91677	13	16	1.55	10	11961	5127	848	261	82	43	15
91677	13	17	1.65	10	13370	8133	1936	280	60	30	23
91677	13	18	1.75	10	65866	24305	5732	2390	1408	297	25
91677	13	19	1.85	10	38403	17444	7679	1395	493	218	40
91677	13	20	1.95	10	14040	12451	2417	629	227	87	33
91677	13	21	2.05	10	13865	5416	2482	821	180	35	5
91677	13	22	2.15	10	16639	13360	3396	701	106	25	7
91677	13	23	2.25	10	49777	16714	4940	773	184	73	41
91677	13	24	2.35	10	53905	24354	9267	2366	627	269	99
