QUELCCAYA 1976 PARTICLE SIZES PART A

REFERENCES:

Thompson, L.G., E. Mosley-Thompson, P. Grootes, and M. Pourchet. 1984. Tropical glaciers: potential for paleoclimatic reconstruction. Journal of Geophysical Research, 89 (D3), 4638-4646.

Thompson, L.G., E. Mosley-Thompson and Benjamin Morales Arnao. 1984. Major El Niño/Southern Oscillation events recorded in stratigraphy of the tropical Quelccaya Ice Cap. Science, 226 (4670), 50-52.

 Thompson, L. G., E. Mosley-Thompson, J. F. Bolzan and B. R. Koci. 1985. A 1500 year record of tropical precipitation recorded in ice cores from the Quelccaya Ice Cap, Peru. Science, 229(4717), 971-973

Thompson, L.G. and E. Mosley-Thompson. 1987. Evidence of abrupt climatic change during the last 1,500 years recorded in ice cores from the tropical Quelccaya ice cap, Peru. Abrupt Climatic Change - Evidence and Implications, NATO/NSF Workshop volume. D. Reidel Publishing Co., 99-110

Shimada, I., C.B. Schaaf, L.G. Thompson and E. Mosley-Thompson. 1991. Cultural impacts of severe droughts in the prehistoric Andes: Application of a 1,500-year ice core precipitation record. World Archaeology: Archaeology and Arid Environment, 22(3), 247-270. 

Brecher, H.H. and Thompson, L.G. 1993. Measurement of the retreat of Qori Kalis in the tropical Andes of Peru by Terrestrial Photogrammertry. Photogrammetric Engineering and Remote Sensing, 59(6), 1017-1022

Thompson, L.G., M.E. Davis and E. Mosley-Thompson. 1994. Glacial records of global climate: A 1500-year tropical ice core record of climate. Human Ecology, 22(1), 83-95.

DATA DESCRIPTION:


# FILE: quel76a.dat
# Please read the file "README: Quelccaya Snow Pit Data"
# for information on column headings

DATA:

102476	1	1	0.05	5	27170	33699	16006	35202	9338	1788	597
102576	1	2	0.1	5	50399	32979	23040	17143	3787	810	281
102576	1	3	0.15	5	210609	181460	99045	15758	5126	1493	357
102576	1	4	0.2	5	24235	28309	20484	14293	6120	1991	457
102576	1	5	0.25	5	65486	62527	30538	12957	10878	3353	1390
102576	1	6	0.3	5	194231	84888	44561	37360	17255	3420	809
102576	1	7	0.35	5	71133	44608	35318	23659	11624	5757	1692
102576	1	8	0.4	5	68914	68777	96095	47430	7610	2055	811
102576	1	9	0.45	5	49973	69580	22258	6499	1639	524	221
102576	1	10	0.5	5	54511	25235	29614	28831	10450	2647	301
102576	1	11	0.55	5	66839	55998	35351	9413	2263	581	200
102576	1	12	0.6	5	40334	95480	29975	11619	3274	1075	296
102576	1	13	0.65	5	89590	13114	8340	10377	12788	4136	914
102576	1	14	0.7	5	39252	32124	13785	9132	3914	836	171
102576	1	15	0.75	5	15840	12567	16461	23291	12386	4489	1508
102576	1	16	0.8	5	15145	9507	8625	5047	2255	1063	506
102576	1	17	0.85	5	60231	23787	12529	6193	2819	1236	579
102576	1	18	0.9	5	25862	5113	2442	988	483	232	117
102576	1	19	0.95	5	48314	7551	1897	1105	633	354	126
102576	1	20	1	5	65692	15525	1683	1557	4292	1416	297
102576	2	21	1.05	5	51262	13244	5832	2168	1137	859	627
102576	2	22	1.1	5	41143	10176	1040	675	391	199	132
102576	2	23	1.15	5	59557	20989	13340	22761	15970	1830	211
102576	2	24	1.2	5	48559	15810	6221	3627	1826	685	454
102576	2	25	1.25	5	98295	59725	42316	30315	7862	1383	656
102576	2	26	1.3	5	52557	35615	32512	13357	3323	681	297
102576	2	27	1.35	5	27988	12928	4477	5898	5155	2119	99
102576	2	28	1.4	5	110457	87232	51120	22666	8853	1340	231
102576	2	29	1.45	5	19602	11622	9861	9027	5927	6678	730
102576	2	30	1.5	5	8232	18472	6303	4595	1914	819	390
102576	2	31	1.55	5	70374	49407	14693	9981	3519	586	194
102576	2	32	1.6	5	45768	23839	3392	2453	4577	4168	2311
102576	2	33	1.65	5	7181	10567	18187	31262	55231	88377	81949
102576	2	34	1.7	5	10218	71591	33040	10190	4598	1482	270
102576	2	35	1.75	5	67080	28702	5852	1659	550	274	135
102576	2	36	1.8	5	80449	31031	11086	4324	2620	1128	351
102576	2	37	1.85	5	49063	20287	2846	1644	816	358	150
102576	2	38	1.9	5	106092	57682	7236	1251	1097	588	353
102576	2	39	1.95	5	97618	57363	45297	32903	9429	1493	501
102576	2	40	2	5	15712	22395	74290	4892	2076	1005	386
102576	3	41	2.05	5	80056	88296	65242	9033	1815	454	115
102576	3	42	2.1	5	35107	43009	34142	18344	8983	2635	1484
102576	3	43	2.15	5	43600	17318	2348	975	536	249	138
102576	3	44	2.2	5	45811	33517	9928	16400	13207	1280	335
102576	3	45	2.25	5	12184	5550	2648	1302	880	483	198
102576	3	46	2.3	5	9306	2898	4139	5049	2282	793	299
102576	3	47	2.35	5	16616	11619	9123	3492	903	279	99
102576	3	48	2.4	5	30879	31887	51668	22139	1282	292	137
102576	3	49	2.45	5	130352	99006	92269	20172	3814	2212	1128
102576	3	50	2.5	5	65709	47775	29691	2891	1066	557	171
102576	3	51	2.55	5	77931	51100	15582	8235	4289	1769	310
102576	3	52	2.6	5	64413	37951	22403	21095	9033	809	91
102576	3	53	2.65	5	22317	21998	37839	11618	3098	967	395
102576	3	54	2.7	5	190204	86646	40584	19737	5000	554	157
102576	3	55	2.75	5	225507	101605	60155	7156	1680	461	171
102576	3	56	2.8	5	225636	147922	80664	16976	3767	1173	240
102576	3	57	2.85	5	72073	40740	50694	12625	3890	598	175
102576	3	58	2.9	5	239363	150570	83855	14966	1526	258	76
102576	3	59	2.95	5	369152	226223	105226	17223	4884	795	196
102576	3	60	3	5	209998	77518	32442	9257	2733	653	125
102576	4	61	3.05	5	278862	159144	58605	12718	2783	730	292
