# Quelccaya Ice Cap, Peru 1200 Year Trace Element Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: http://ncdc.noaa.gov/paleo/study/17418
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/icecore/trop/quelccaya/quelccaya2015elem5yravgflux.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
#--------------------
# Contribution_Date
#	Date: 2015-02-09
#--------------------
# Title
#	Study_Name: Quelccaya Ice Cap, Peru 1200 Year Trace Element Data
#--------------------
# Investigators
# 	Investigators: Uglietti, C; Gabrielli, P; Cooke, C.A.; Vallelonga, P; Thompson, L.G.  
#--------------------
# Description_and_Notes
#	Description: Trace element data from ice cores collected on the North Dome of the Quelccaya Ice Cap, Peru. 
#	5-year median/average concentration, enrichment factor and flux of trace elements for the Quelccaya 
#	North Dome (QND) ice core from 795 to 1990 AD. Concentrations, fluxes and enrichment factors of 
#	Ag, Al, As, Bi, Cd, Co, Cr, Cu, Fe, Mn, Mo, Pb, Rb, Sb, Ti, Tl, U and V are included. 
#
#	Raw concentration data are at annual or decadal resolution for the past 1200 years and are based on freshly 
#	cut ice samples. Included are 5 years average and median concentration, enrichment factor (EFc) and flux 
#	of trace elements for the Quelccaya North Dome core from  795 to 1990 AD; 5 years average/median concentrations 
#	and EFc are calculated as average/median of the individual sample values 5 years average/median fluxes 
#	are calculated as average/median of annual fluxes that are obtained by using reconstructed annual snow 
#	accumulation and average annual trace element concentration. Raw concentration data will be released after 
#	the planned successive publication of the detailed trace element records or within 5 years from the publication 
#	of the 2015 PNAS trace element paper.  Time scale is from Thompson et al. (2013) Science, vol. 340, 6135, 945-950. 
#	The North Dome core was dated by layer counting to 1395 AD, and was also constrained by the 1600 AD
#	Huaynaputina volcanic event. From 1395 AD to 1000 AD dating was accomplished by matching the 
#	isotopic record to that of the Quelccaya Summit Dome core.
#
#--------------------
# Publication 
# 	Authors: Chiara Uglietti, Paolo Gabrielli, Colin A. Cooke, Paul Vallelonga, and Lonnie G. Thompson
#	Published_Date_or_Year: 2015-02-09 
#	Published_Title: Widespread pollution of the South American atmosphere predates the industrial revolution by 240 y
#	Journal_Name: Proceedings of the National Academy of Sciences
#	Volume: 
#	Edition: 
#	Issue: 
#	Pages: 
#	DOI: 10.1073/pnas.1421119112
#	Online_Resource: 
#	Full_Citation: 
#	Abstract: In the Southern Hemisphere, evidence for preindustrial atmospheric pollution is restricted to a few geological archives of low temporal resolution that record trace element deposition originating from past mining and metallurgical operations in South America. Therefore, the timing and the spatial impact of these activities on the past atmosphere remain poorly constrained. Here we present an annually resolved ice core record (A.D. 793-1989) from the high-altitude drilling site of Quelccaya (Peru) that archives preindustrial and industrial variations in trace elements. During the precolonial period (i.e., pre-A.D. 1532), the deposition of trace elements was mainly dominated by the fallout of aeolian dust and of ash from occasional volcanic eruptions, indicating that metallurgic production during the Inca Empire (A.D. 1438-1532) had a negligible impact on the South American atmosphere. In contrast, a widespread anthropogenic signal is evident after around A.D. 1540, which corresponds with the beginning of colonial mining and metallurgy in Peru and Bolivia, ~240 y before the Industrial Revolution. This shift was due to a major technological transition for silver extraction in South America (A.D. 1572), from lead-based smelting to mercury amalgamation, which precipitated a massive increase in mining activities. However, deposition of toxic trace metals during the Colonial era was still several factors lower than 20th century pollution that was unprecedented over the entirety of human history.
#------------------
# Funding_Agency 
#	Funding_Agency_Name: US National Science Foundation 
#	Grant: ATM-0318430, MRI-0820779
#------------------
# Site_Information 
#	Site_Name: Quelccaya North Dome Ice Core
#	Location: South America>Peru
#	Country: Peru
#	Northernmost_Latitude: -13.91379
#	Southernmost_Latitude: -13.91379
#	Easternmost_Longitude: -70.80607
#	Westernmost_Longitude: -70.80607
#	Elevation: 5600 m  
#------------------
# Data_Collection   
#	Collection_Name: Quelccaya2015elem5YrAvgFlux
#	Earliest_Year: 795
#	Most_Recent_Year: 1990
#	Time_Unit: AD
#	Core_Length: 128.49 m 
#	Notes: 
#------------------
# Chronology: 
#
# The North Dome core was dated by layer counting to 1395 AD, and was also constrained by the 1600 AD
# Huaynaputina volcanic event. From 1395 AD to 1000 AD dating was accomplished by matching the 
# isotopic record to that of the Quelccaya Summit Dome core.
#
#
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age_AD	age, , , year AD, , , First thermal year (AD) after the five-years period considered, ,N
##Ag.flux	Silver average flux, , , pg/cm2/yr, , , , ,N
##Al.flux	Aluminum average flux, , , pg/cm2/yr, , , , ,N
##As.flux	Arsenic average flux, , , pg/cm2/yr, , , , ,N
##Bi.flux	Bismuth average flux, , , pg/cm2/yr, , , , ,N
##Cd.flux	Cadmium average flux, , , pg/cm2/yr, , , , ,N
##Co.flux	Cobalt average flux, , , pg/cm2/yr, , , , ,N
##Cr.flux	Chromium average flux, , , pg/cm2/yr, , , , ,N
##Cu.flux	Copper average flux, , , pg/cm2/yr, , , , ,N
##Fe.flux	Iron average flux, , , pg/cm2/yr, , , , ,N
##Mn.flux	Manganese average flux, , , pg/cm2/yr, , , , ,N
##Mo.flux	Aluminum average flux, , , pg/cm2/yr, , , , ,N
##Pb.flux	Lead average flux, , , pg/cm2/yr, , , , ,N
##Rb.flux	Rubidium average flux, , , pg/cm2/yr, , , , ,N
##Sb.flux	Antimony average flux, , , pg/cm2/yr, , , , ,N
##Ti.flux	Titanium average flux, , , pg/cm2/yr, , , , ,N
##Tl.flux	Thalliumv, , , pg/cm2/yr, , , , ,N
##U.flux	Uranium average flux, , , pg/cm2/yr, , , , ,N
##V.flux	Vanadium average flux, , , pg/cm2/yr, , , , ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values:  
# Quelccaya 2003 North Dome core 5-years average flux from 795 AD to 1990 AD 
#
age_AD	Ag.flux	Al.flux	As.flux	Bi.flux	Cd.flux	Co.flux	Cr.flux	Cu.flux	Fe.flux	Mn.flux	Mo.flux	Pb.flux	Rb.flux	Sb.flux	Ti.flux	Tl.flux	U.flux	V.flux
1630	117.41	11581747.11	7288.74	92.81	90.46	1509.43	4322.79	15824.67	3672130.75	68992.93	417.14	8383.52	22179.27	464.35	315323.30	156.81	684.66	7782.86
1625	92.42	11239727.20	10885.02	198.14	116.53	3860.47	11652.89	27024.05	7845634.84	230637.59	640.77	13758.79	29572.51	833.94	554228.88	220.60	1278.27	20900.60
1620	180.46	24663436.92	21040.40	496.53	229.67	8683.52	16363.67	55323.42	18688193.58	521994.26	1261.95	35531.65	79854.01	1671.92	1287143.59	545.21	3111.21	41677.96
1615	88.98	8009548.36	4195.04	213.50	110.58	2658.32	5749.80	22003.39	5493567.87	92904.43	514.14	19729.13	32169.96	536.80	476001.62	202.64	828.74	11662.92
1610	246.76	40663672.02	22335.65	458.22	418.27	12729.76	14919.98	117075.36	28341389.04	486747.30	1815.17	39466.14	79517.29	1941.31	2618213.12	641.43	3317.81	62795.19
1605	82.01	9816725.26	6262.14	147.03	28.94	2706.96	5779.48	21723.45	6448373.67	74730.43	603.40	9938.48	19253.44	677.27	618910.73	166.99	644.57	14971.06
1600	290.56	56468186.45	24361.37	537.61	164.44	19716.28	17168.19	125172.89	39914561.11	519595.34	2347.30	53159.75	95916.63	1505.25	4842789.07	703.07	2820.66	96999.28
1595	75.99	6413341.34	5312.88	215.30	48.40	1433.86	7807.93	22818.75	5095555.09	69401.21	677.84	19650.81	29424.51	481.60	288801.15	211.47	982.47	10822.51
1590	137.54	14718813.05	13325.62	531.24	133.42	2140.04	17789.77	37453.66	11840996.59	98407.87	1046.45	34353.40	70392.96	934.63	604494.76	416.07	2449.34	15543.81
1585	96.97	10237836.88	8505.69	331.41	102.58	2028.21	9591.68	13954.91	7580367.53	106516.59	773.92	25944.15	43376.94	821.38	380276.78	279.59	1957.04	15406.98
1580	131.94	5132735.55	5843.76	224.68	84.78	1098.37	6200.83	13663.58	4455252.93	53357.51	638.66	17892.29	29409.41	790.58	237889.23	212.89	1741.06	9098.87
1575	129.19	7955129.07	8193.33	218.63	149.98	2518.75	11192.58	21714.47	6043339.53	110799.21	740.95	15736.47	35538.26	1005.63	322971.59	316.22	1881.40	12084.13
1570	197.13	8800519.83	10045.50	347.19	197.11	2087.03	7237.89	19230.94	6396275.73	100668.22	698.91	15139.62	38157.35	1344.22	320421.75	322.00	2164.78	10885.98
1565	109.78	5314609.84	4118.30	185.66	107.99	1393.45	5974.58	12462.36	4310332.05	60997.54	485.99	11343.75	31826.42	961.98	253252.16	237.26	1008.61	6739.78
1560	98.16	5893380.98	5302.09	228.85	94.90	1577.05	4846.09	12049.35	5020172.55	77267.91	496.12	10379.38	32047.82	1054.10	276374.68	233.14	1707.09	7977.88
1555	85.82	2388958.98	2758.62	140.49	612.44	550.27	11691.95	10679.28	1910989.92	22693.61	441.75	7186.60	13452.03	991.93	101803.53	107.76	692.70	2826.87
1550	151.79	5323223.92	4674.99	200.70	663.01	1401.55	12757.74	15372.37	4437129.69	59024.82	634.77	12211.13	25227.90	1169.54	272321.83	211.79	1587.61	8186.47
1545	101.77	2912299.27	2747.94	138.28	132.13	835.77	14466.18	14058.89	2734094.91	29764.92	860.29	6762.15	13574.63	498.71	144882.31	118.37	684.26	4275.06
1540	130.67	7875321.19	6249.33	328.75	326.95	2133.08	14093.38	22810.70	6567916.76	111743.32	788.40	13771.46	35780.00	956.22	337713.69	309.60	1559.59	10913.65
1535	96.13	6695523.33	6150.39	186.42	148.95	1677.79	8103.70	17623.08	4511746.23	88605.80	502.43	8492.38	21532.37	568.99	220208.67	199.11	1506.94	8108.11
1530	90.13	4444010.75	4750.46	136.86	61.80	1508.46	5570.59	11072.32	3951579.33	69951.37	375.46	6313.33	17451.19	405.35	207181.32	160.74	1012.82	6644.83
1525	164.63	10917419.16	13130.25	372.38	108.19	3156.27	8885.32	22840.22	10751012.21	199854.36	1000.14	19045.21	49720.74	797.13	499160.87	397.89	2996.82	18365.29
1520	77.35	6151290.26	7020.80	216.44	93.37	2292.14	5849.85	13603.46	5500128.82	139057.82	415.52	9668.56	30089.78	454.81	290387.06	263.63	1684.98	9012.76
1515	139.92	7252870.36	7713.99	210.36	120.46	2316.06	7755.95	15820.13	6291615.31	134243.32	474.56	10559.08	30873.44	474.48	319414.27	272.10	1989.30	11028.83
1510	137.64	13018045.85	12103.56	316.67	146.51	4441.64	9149.90	21140.83	12301329.89	286462.48	785.18	19080.57	69617.89	705.65	677328.95	569.50	4114.48	19686.91
1505	60.92	2574239.96	2693.98	86.50	103.26	666.94	3315.68	7646.99	2167490.77	33255.56	226.84	3505.77	10031.48	171.77	121783.79	91.23	589.72	3738.81
1500	117.32	4780030.35	5054.71	196.69	139.43	1509.32	6103.16	13942.04	4937762.80	63936.83	441.84	9790.55	19976.57	293.15	269021.40	175.67	1088.19	8525.98
1495	150.37	11854266.93	71346.00	302.30	191.79	2863.10	10930.09	24909.38	9880250.78	157923.72	676.16	16323.81	30622.10	538.52	464766.72	298.59	2564.81	15777.76
1490	135.18	12429952.76	9748.86	280.54	158.61	2751.36	8458.23	24165.36	10195548.84	151787.15	620.08	16930.93	34419.55	607.57	587312.47	384.70	2584.69	16395.38
1485	151.92	5146944.67	4022.97	75.20	34.72	1418.88	2930.82	10905.61	4725461.94	80521.61	270.99	6524.02	21467.35	271.27	249583.07	195.82	910.48	7063.24
1480	131.16	8057327.73	5375.52	99.94	77.40	2138.91	6194.97	15752.09	6821006.37	108478.29	401.69	10567.48	23640.98	427.34	336570.00	219.07	1840.25	11226.43
1475	103.76	4177519.66	3173.64	62.74	72.58	1043.63	3116.10	11035.62	3334060.45	47299.82	280.01	11011.70	13384.57	454.18	198877.64	125.97	798.73	5856.56
1470	125.36	5595215.59	3466.96	82.43	117.77	1141.06	5087.02	14189.54	3903244.65	62057.39	306.35	8826.99	15273.94	317.76	248495.32	137.51	759.53	6054.84
1465	113.33	4562322.12	3348.25	63.35	45.48	1037.33	4866.67	10801.79	3592330.20	62899.83	321.05	6539.61	15232.50	233.89	168981.38	134.48	883.79	5648.40
1460	112.95	5653277.91	4108.07	70.66	49.24	1737.71	3849.97	11355.09	4999330.38	80609.49	320.85	7233.67	17771.85	323.85	259615.05	156.81	1514.65	8380.25
1455	157.86	5026769.41	3764.85	61.70	45.20	1169.05	3675.33	11919.57	4222625.31	78681.91	276.38	6413.97	15245.42	216.36	188778.59	129.77	1011.27	6577.13
1450	188.19	5261435.77	3386.89	56.77	40.42	1207.16	3195.92	11894.28	3797993.03	56490.17	254.63	5905.15	13768.07	208.27	165910.84	124.38	881.89	5437.17
1445	171.74	2936330.10	1740.76	36.38	32.88	518.22	2216.01	8953.04	1818597.92	22573.89	151.44	3716.21	7286.85	98.07	89654.95	71.43	378.92	2735.22
1440	169.49	6741596.75	3338.15	84.89	161.18	1091.92	3567.37	13551.29	4523754.70	49020.55	235.20	6490.69	17734.81	180.22	258054.14	155.51	888.32	6271.99
1435	165.44	3157658.01	2414.14	54.71	785.26	845.32	2798.91	10309.98	2984496.41	26820.07	280.07	4621.15	9767.88	272.81	130585.84	86.74	637.95	3684.04
1430	284.70	5733224.15	4074.26	86.99	1623.55	1352.31	5009.32	16472.25	5491938.55	59006.15	630.91	10561.16	21593.27	778.04	298752.40	180.69	939.90	7296.35
1425	246.47	10500240.09	6764.50	113.47	302.53	1982.82	5131.15	23916.21	7295361.34	95901.45	504.34	10287.99	24514.22	349.22	340777.17	212.33	1634.91	11491.44
1420	195.54	13024591.61	11837.94	162.84	84.84	2452.00	9274.20	29365.73	8949502.21	101979.53	597.01	14781.94	31712.05	421.37	431069.34	298.63	2057.81	14291.41
1415	148.78	4289713.85	2988.83	83.61	95.55	913.20	3682.89	12679.67	3316341.65	48043.11	270.23	6488.82	12138.32	195.68	170283.46	116.40	721.71	5182.67
1410	209.86	6292736.78	4694.17	136.79	82.45	1570.22	5098.96	18571.21	5343042.66	79983.13	393.48	10315.34	20074.79	461.04	271217.32	183.28	1258.20	8667.71
1405	163.00	5700275.08	4597.25	73.60	42.02	1466.31	4204.07	13495.77	4848411.93	84194.38	345.09	7314.57	18951.23	239.51	249572.21	194.99	1260.07	7840.71
1400	199.03	9674789.29	8580.59	198.43	95.54	2351.03	5528.77	18051.12	8293964.71	129425.03	711.27	12002.61	35810.13	723.22	391628.71	356.96	1923.98	14321.03
1395	165.87	12140929.43	8604.66	151.29	92.26	3013.92	5785.78	18030.72	9973077.26	156363.31	647.87	13810.88	44969.62	404.16	512525.41	385.04	2243.22	15915.85
1390	116.45	3189733.79	2094.99	42.68	35.74	1124.44	2921.20	7153.77	2479003.21	33020.85	152.60	3184.49	12671.58	106.56	129180.86	117.69	531.86	4018.84
1385	116.94	4554833.42	3973.61	84.03	32.76	1061.42	2459.67	9997.28	3508629.13	37893.11	289.08	6701.07	14810.51	226.25	201148.65	170.66	718.58	5850.42
1380	52.09	765051.21	663.74	21.64	7.16	130.89	449.95	2846.48	608420.60	4634.02	57.17	1154.56	2580.64	57.68	29984.99	35.29	113.52	890.92
1375	77.67	1845659.44	1048.80	44.64	13.37	206.89	733.42	4787.31	1005826.39	7200.37	90.09	1757.96	5584.52	67.99	83659.18	69.44	134.90	1789.68
1370	139.16	4029742.81	3503.27	81.55	21.79	717.18	2049.21	9179.99	3284145.97	28343.54	225.92	5035.27	14015.96	143.66	177245.72	144.00	368.43	5339.10
1365	155.99	2951057.90	2777.63	62.42	25.40	589.60	1903.33	11973.14	2709564.64	22056.84	217.05	6398.65	13950.93	204.38	129440.45	120.40	342.66	4057.03
1360	100.11	808743.61	1910.48	21.76	10.97	90.01	544.34	5024.56	464250.64	2642.23	107.65	1520.14	2922.20	55.20	24235.00	35.71	65.86	580.59
1355	221.13	2626471.88	2497.88	58.38	43.79	669.12	16134.91	14323.73	2708022.63	29816.30	291.09	4312.03	11005.41	170.30	106512.40	100.86	329.38	4037.72
1350	136.08	4142620.45	3978.62	60.32	19.16	754.10	2336.39	9066.09	2974269.50	30904.46	262.94	4363.57	14076.88	146.80	140220.46	122.88	507.92	5238.81
1345	120.60	1359120.03	1815.96	34.97	13.92	366.40	1162.19	5460.17	1415768.71	19993.32	168.80	2095.12	6100.95	111.94	59548.33	53.18	336.99	2499.83
1340	115.53	2124236.80	2148.52	100.15	14.61	562.05	1515.50	6455.09	1893209.77	31153.81	190.38	2805.53	12343.80	106.16	82935.80	98.36	461.86	3207.61
1335	127.03	1748300.94	11398.66	29.63	34.91	360.65	2061.95	7255.98	1121379.97	16060.15	115.18	2663.83	5663.36	96.02	47752.53	48.81	324.37	1868.42
1330	117.55	4321035.02	3283.12	45.93	46.21	1203.99	3008.14	9560.76	3323922.86	61503.73	237.10	6593.41	12802.14	162.13	136415.32	117.04	666.54	5472.77
1325	101.77	3189925.01	2467.34	39.75	58.05	999.55	2194.56	9452.50	2296855.39	55977.61	157.02	4751.23	10578.71	135.31	98606.07	108.18	421.99	3496.25
1320	70.36	1638097.91	3215.00	22.43	533.56	409.55	1344.02	4957.50	1812893.21	20248.66	128.05	3270.70	7414.12	164.95	64781.08	95.99	245.95	1923.69
1315	67.60	2150790.89	2709.61	33.01	13.90	757.18	1753.05	5782.61	2070636.95	36137.95	172.41	3459.87	8051.19	108.84	72676.03	71.21	421.16	3358.65
1310	67.37	1643210.52	1907.10	25.00	17.80	633.12	1698.27	4815.63	1530904.35	19202.41	114.66	2115.46	5695.19	70.19	68811.57	55.82	400.08	2487.75
1305	82.98	2822632.46	3525.79	47.02	21.26	725.98	1948.78	7165.75	2718724.69	29419.09	160.82	3813.52	9804.91	251.30	118579.34	87.35	696.70	3955.58
1300	77.41	2969414.99	3631.31	41.67	33.12	960.46	2875.04	7285.03	2858297.43	35857.76	166.52	4699.78	10521.19	128.52	123470.72	94.73	693.56	5175.56
1295	71.77	1886828.09	1806.04	20.98	46.94	452.76	1315.26	5305.63	1541685.85	20581.58	137.20	2866.82	6742.27	98.95	70020.00	59.98	365.60	2495.68
1290	84.82	3674989.32	4724.38	37.98	42.87	1027.48	2160.14	7123.08	2688360.29	50640.82	190.53	4454.33	10997.80	146.92	121320.67	101.10	592.86	4481.54
1285	65.62	1698446.65	1765.92	7.73	39.11	582.21	807.63	3620.91	1218876.45	29382.10	79.47	2242.22	5173.44	58.82	68543.80	46.06	420.81	2136.99
1280	75.07	1198961.45	1341.49	8.76	36.76	423.13	673.19	2838.45	782352.04	17772.10	55.41	1740.61	3531.38	50.97	35253.46	36.07	374.98	1463.55
1275	79.81	1982197.07	2090.99	28.56	29.34	475.62	1304.07	5804.81	1750352.31	31893.75	133.57	2773.03	7458.16	102.94	68281.83	70.71	370.30	2298.33
1270	93.64	3789375.99	4062.15	47.08	58.52	1033.08	2654.19	8931.14	3091080.67	50825.56	280.88	4888.53	11098.95	171.39	107322.20	101.43	725.00	4583.67
1265	136.20	5021336.58	4081.19	54.91	102.12	1470.69	5469.88	12666.86	3568425.52	79534.50	265.82	6000.52	16158.67	223.45	184327.32	145.46	808.59	5551.29
1260	75.02	2307095.35	2027.42	30.32	34.06	535.04	2111.92	6293.22	1898447.55	27708.34	111.66	3088.43	9157.61	94.01	90537.35	79.52	415.47	2823.49
1255	79.83	3989683.77	3983.40	43.39	53.46	929.54	2399.29	8992.47	3159415.41	46593.38	220.54	4795.54	14681.36	139.44	135551.89	122.05	799.10	4624.15
1250	79.16	2471460.16	2299.40	38.45	35.04	597.87	2071.07	6820.60	2042007.36	27355.93	121.13	3497.70	8465.32	107.47	85158.84	78.56	450.38	3045.26
1245	61.12	2566507.82	1984.06	39.01	25.85	634.01	1366.52	6204.39	2055493.35	32835.02	119.53	3451.34	8759.14	108.51	77799.50	79.59	466.48	2970.77
1240	91.23	2068316.93	1541.07	24.92	26.65	421.60	1652.65	6045.17	1492401.99	21702.44	147.59	3101.03	6711.88	204.81	72911.05	67.17	370.90	2330.77
1235	135.03	7162442.84	4651.06	79.50	85.53	1588.29	4217.42	14280.40	5630114.50	84185.90	357.73	9562.06	23007.35	312.10	307897.23	193.99	1414.53	8562.44
1230	121.67	7721136.46	6600.21	116.02	53.69	1915.42	4384.51	14377.69	7019795.90	92665.66	449.51	8819.88	26588.69	324.37	311693.95	222.20	1894.88	9902.39
1225	117.14	7143428.59	5191.22	77.39	114.91	1976.43	7472.15	16192.95	5799440.24	105214.50	391.16	8471.98	19772.90	387.69	270559.13	168.89	1308.49	8807.87
1220	63.37	1740116.20	1254.66	24.98	29.46	409.14	1432.84	5230.21	1250263.42	19258.57	103.85	2991.19	4978.18	100.23	58798.98	48.08	287.13	1898.24
1215	131.51	3429318.37	1381.67	61.46	194.85	588.77	4838.13	14294.49	1638745.37	27182.89	233.35	14566.42	6988.09	412.45	163533.84	69.53	484.01	2579.96
1210	87.15	4389101.46	3081.90	68.83	38.38	884.37	2364.72	8424.24	3796500.30	50183.35	256.67	4788.78	17505.94	182.82	212461.92	149.89	1035.23	5732.75
1205	126.42	7579303.90	5364.51	106.95	75.65	2033.72	5026.63	14206.31	6892777.72	117201.90	418.87	11636.39	30700.58	403.53	371011.21	247.57	1611.71	9673.13
1200	82.56	3135320.23	2271.31	47.61	30.45	705.89	3717.31	8152.51	2306597.26	29557.72	225.07	3730.87	9224.80	141.68	103489.36	84.54	551.28	3659.61
1195	115.96	1961940.37	1539.12	36.33	24.55	412.62	3104.84	5240.66	1214748.64	18966.83	135.22	2030.88	5987.79	74.41	45769.72	58.57	284.02	2139.86
1190	273.27	3490439.90	2927.51	59.16	45.27	792.22	3678.12	8796.86	2275727.81	31431.53	178.39	3994.94	11485.08	142.69	90639.61	95.17	631.73	3744.85
1185	244.88	4724127.59	3612.01	89.13	43.14	1275.14	5292.11	12545.48	3448102.42	40408.28	254.38	5299.95	18797.88	214.23	149282.71	153.39	825.92	5525.12
1180	242.88	2582079.42	2743.68	65.40	34.24	497.43	10724.79	9268.60	1681559.74	19819.52	304.11	4592.50	8372.15	123.03	68952.61	79.20	369.13	3094.02
1175	130.18	2309476.22	1782.31	42.45	17.01	539.94	3206.18	7186.00	1799439.85	25789.72	203.36	3096.48	9810.55	111.18	84622.30	80.95	373.09	3378.83
1170	247.49	2647533.27	1640.09	80.95	92.39	614.43	43705.95	11700.63	1874269.93	27996.24	778.68	3671.01	6871.63	140.20	68884.25	67.78	315.66	2885.38
1165	2191.88	1980663.58	1161.36	42.75	58.61	448.87	11764.75	18177.15	1341497.51	24155.46	277.07	2850.19	7087.63	144.40	54184.27	63.67	265.12	2148.69
1160	284.99	2741434.06	1828.23	51.83	37.15	546.33	1754.85	11468.10	1679284.58	25165.39	129.66	3092.59	7325.57	188.94	59629.41	66.73	410.32	2890.05
1155	704.57	4035018.41	2619.89	90.07	152.37	931.61	2702.20	43694.70	2599183.51	45376.18	216.24	6409.22	11242.72	1131.19	100222.00	97.12	567.77	4272.20
1150	254.11	4954046.83	4536.74	81.69	37.11	1007.82	8465.01	16292.20	3486063.81	36256.97	200.97	4976.27	19441.24	209.25	224580.65	150.01	552.96	8201.61
1145	135.52	3518079.98	2533.49	67.19	36.87	710.30	2338.45	10915.53	2661501.10	31015.26	185.44	4784.78	11429.28	123.77	129265.03	93.47	542.25	4587.89
1140	95.52	2095559.21	1593.20	36.62	62.36	558.78	2169.09	8538.46	1844136.81	27645.15	180.20	4116.95	6454.67	106.71	95449.49	59.29	425.75	2788.62
1135	155.00	3260071.35	2547.90	59.02	166.35	832.52	3229.86	14294.90	2939316.35	45602.71	335.77	6778.71	10897.39	174.71	125873.66	79.30	661.91	4464.52
1130	169.12	3797339.67	2957.13	66.91	163.56	1030.42	3466.19	15128.55	3468882.13	54531.05	370.28	7734.94	13179.49	199.10	149008.09	93.55	786.96	5181.42
1125	114.54	2795363.01	2394.80	57.25	59.96	863.20	3466.62	8633.87	2426683.46	52147.97	230.39	4689.32	9548.24	181.93	97611.67	94.69	615.68	3529.08
1120	86.90	2658939.05	1918.05	46.21	140.05	897.20	2665.51	10459.04	2110129.83	51750.01	179.94	4936.71	6243.41	120.21	89975.76	68.61	664.34	3072.33
1115	238.51	3025247.85	1760.02	61.17	208.65	892.02	3963.65	18409.92	2279303.42	46523.92	213.11	11106.76	8442.31	168.68	111184.27	69.88	587.83	3515.64
1110	262.60	10858919.36	9972.67	156.42	179.29	2879.40	6682.08	24910.28	9367569.29	151339.46	639.10	18043.71	37304.04	483.54	438464.48	292.43	2726.45	14549.00
1105	252.72	11183271.35	9104.52	178.27	374.99	2817.38	9537.36	29413.64	10732157.30	182218.84	572.36	40580.86	32740.75	543.22	466127.97	279.24	2608.20	15106.93
1100	233.70	6191700.73	4641.29	171.35	313.26	1559.51	7433.16	30445.72	5289187.09	84953.17	696.36	23613.37	19052.73	1247.08	236787.52	160.57	1580.25	7811.30
1095	195.83	3740311.86	2456.22	69.01	152.33	1012.92	3923.17	14037.35	3333067.95	60410.91	267.23	16516.52	14264.63	194.85	143710.73	126.79	795.39	4603.22
1090	95.80	3167841.77	2461.53	45.78	60.60	879.79	2751.91	8699.00	2716426.32	41562.15	192.68	6590.40	10268.68	173.70	130756.41	86.29	576.17	3856.83
1085	118.17	4512358.27	3134.87	65.17	63.67	1369.08	3335.27	11923.23	4085407.40	64258.66	283.22	7469.76	13910.01	229.47	209093.01	116.38	997.93	5829.25
1080	220.96	4234707.47	3032.32	68.72	86.43	1161.06	3218.88	12574.83	3783736.24	60283.36	278.84	8321.62	14922.48	184.93	195811.87	118.69	953.15	5434.25
1075	390.81	3388860.20	2235.13	66.80	123.00	941.72	2717.01	12835.27	3295401.20	52331.11	224.13	6207.86	11922.02	155.72	168659.92	90.87	710.09	4326.75
1070	108.61	4106425.35	2909.82	64.91	111.74	921.68	3575.43	12039.92	3596423.45	49135.97	222.70	6609.99	12766.83	165.05	190566.44	106.98	946.54	5231.85
1065	185.86	11128894.39	7996.65	167.53	235.59	2482.83	8666.18	26764.08	9895564.53	129968.46	516.19	17202.16	34199.83	390.63	483901.46	273.00	2442.26	14455.71
1060	185.98	3837826.71	2233.95	74.01	297.13	930.10	4452.40	16531.65	2598543.99	41585.34	221.60	15564.07	9822.47	245.74	124813.38	88.04	1131.74	3643.49
1055	261.12	7619097.39	4561.63	109.69	290.88	2118.55	50974.84	20985.50	6472965.40	107049.57	381.99	14643.46	27716.84	292.42	394292.45	238.09	2030.53	9303.39
1050	147.88	4330295.43	4146.53	62.47	75.92	1313.79	17226.66	10306.03	4571579.90	65305.36	269.51	5853.23	14036.70	152.53	202728.40	115.49	1074.55	6522.78
1045	149.92	4574504.40	3156.03	61.34	35.94	1050.03	3381.60	10180.51	3812623.67	52456.95	196.75	4376.31	13474.29	139.38	215172.28	106.68	811.16	5254.55
1040	272.30	8993817.42	6941.76	116.46	85.96	2115.80	6066.55	16735.78	8028902.80	129530.98	395.07	10617.53	28777.51	257.30	550201.30	231.23	1855.64	12003.91
1035	110.16	3489916.87	2344.96	49.34	37.32	766.50	2807.81	7984.40	3217809.07	44147.50	194.01	5306.00	12784.24	140.03	181644.58	117.23	758.75	5781.63
1030	116.29	2068016.58	1315.34	26.58	31.17	473.05	2209.04	6252.72	1522540.65	21630.42	241.74	3829.41	4612.12	62.69	71756.93	43.62	366.52	2478.28
1025	211.09	6076202.63	3551.88	73.01	50.11	1364.73	4422.73	14146.55	5505359.06	61473.17	380.12	7723.16	16984.97	139.93	311344.01	155.84	1256.37	8674.54
