# Alto dell'Ortles Glacier Ice Core Age Models
#----------------------------------------------------------------------- 
#                World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------------------------- 
# Template Version 2.0
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/20367 
# Online_Resource: http://www1.ncdc.noaa.gov/pub/data/paleo/icecore/trop/ortles/ortles2016age-core3.txt
#
# Original_Source_URL: 
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
#
# Parameter_Keywords: age control 
#--------------------
# Contribution_Date
#	Date: 2016-11-17
#--------------------
# Title
#	Study_Name: Alto dell'Ortles Glacier Ice Core Age Models
#--------------------
# Investigators
# 	Investigators: Gabrielli, P. 
#--------------------
# Description_and_Notes
#	Description: Age Models and supporting information for the Alto dell'Ortles ice cores in the Tyrolean Alps, Italy. 
#
# 
#--------------------
# Publication 
#	Authors: Paolo Gabrielli, Carlo Barbante, Giuliano Bertagna, Michele Bertó, Daniel Binder, Alberto Carton, Luca Carturan, Federico Cazorzi, Giulio Cozzi, Giancarlo Dalla Fontana, Mary Davis, Fabrizio De Blasi, Roberto Dinale, Gianfranco Dragà, Giuliano Dreossi, Daniela Festi, Massimo Frezzotti, Jacopo Gabrieli, Stephan P. Galos, Patrick Ginot, Petra Heidenwolf, Theo M. Jenk, Natalie Kehrwald, Donald Kenny, Olivier Magand, Volkmar Mair, Vladimir Mikhalenko, Ping Nan Lin, Klaus Oeggl, Gianni Piffer, Mirko Rinaldi, Ulrich Schotterer, Margit Schwikowski, Roberto Seppi, Andrea Spolaor, Barbara Stenni, David Tonidandel, Chiara Uglietti, Victor Zagorodnov, Thomas Zanoner, and Piero Zennaro 
#	Published_Date_or_Year: 2016-11-17
#	Published_Title: Age of the Mt. Ortles ice cores, the Tyrolean Iceman and glaciation of the highest summit of South Tyrol since the Northern Hemisphere Climatic Optimum 
#	Journal_Name: The Cryosphere 
#	Volume: 10
#	Edition: 
#	Issue: 6
#	Pages: 2779-2797
#	Report_Number: 
#	DOI: 10.5194/tc-10-2779-2016
#	Online_Resource: http://www.the-cryosphere.net/10/2779/2016/
#	Full_Citation:  
#	Abstract: In 2011 four ice cores were extracted from the summit of Alto dell'Ortles (3859 m), the highest glacier of South Tyrol in the Italian Alps. This drilling site is located only 37 km southwest from where the Tyrolean Iceman, ~5.3 kyrs old, was discovered emerging from the ablating ice field of Tisenjoch (3210 m, near the Italian-Austrian border) in 1991. The excellent preservation of this mummy suggested that the Tyrolean Iceman was continuously embedded in prehistoric ice and that additional ancient ice was likely preserved elsewhere in South Tyrol. Dating of the ice cores from Alto dell'Ortles based on 210Pb, tritium, beta activity and 14C determinations, combined with an empirical model (COPRA), provides evidence for a chronologically ordered ice stratigraphy from the modern glacier surface down to the bottom ice layers with an age of ~7 kyrs, which confirms the hypothesis. Our results indicate that the drilling site has continuously been glaciated on frozen bedrock since ~7 kyrs BP. Absence of older ice on the highest glacier of South Tyrol is consistent with the removal of basal ice from bedrock during the Northern Hemisphere Climatic Optimum (6-9 kyrs BP), the warmest interval in the European Alps during the Holocene. Borehole inclinometric measurements of the current glacier flow combined with surface ground penetration radar (GPR) measurements indicate that, due to the sustained atmospheric warming since the 1980s, an acceleration of the glacier Alto dell'Ortles flow has just recently begun. Given the stratigraphic-chronological continuity of the Mt. Ortles cores over millennia, it can be argued that this behaviour has been unprecedented at this location since the Northern Hemisphere Climatic Optimum.
#------------------
# Funding_Agency 
#	Funding_Agency_Name: US National Science Foundation
#	Grant: 1060115, 1461422
#------------------
# Funding_Agency 
#	Funding_Agency_Name: Ripartizione Protezione antincendi e civile of the autonomous province of Bolzano
#	Grant: 
#------------------
# Funding_Agency 
#	Funding_Agency_Name: Ripartizione Opere idrauliche e Ripartizione Foreste of the autonomous province of Bolzano and the Stelvio National Park
#	Grant: 
#------------------
# Site_Information 
#	Site_Name: Alto dell'Ortles
#	Location: Europe>Southern Europe>Italy
#	Country: Italy
#	Northernmost_Latitude: 46.5089
#	Southernmost_Latitude: 46.5089
#	Easternmost_Longitude: 10.545
#	Westernmost_Longitude: 10.545
#	Elevation: 3859 m  
#------------------
# Data_Collection   
#	Collection_Name: Ortles2016ageCore3
#	Earliest_Year: 16536
#	Most_Recent_Year: 0
#	Time_Unit: Cal. Year BP
#	Core_Length: m
#	Notes: 
#------------------
# Chronology_Information
#	Chronology: 
# 	
# 	
# Tie Points:
# Ortles core #1	Ortles core #2
# Depth (m)	Depth (m)
# 0.40	0.80
# 2.74	3.13
# 6.73	7.24
# 11.89	12.61
# 14.55	15.37
# 25.70	25.17
# 30.77	31.45
# 37.90	38.70
# 46.94	47.53
# 51.02	51.92
# 53.42	54.24
# 55.23	55.98
# 58.36	59.12
# 64.26	64.32
# 67.78	67.42
# 72.03	71.70
# 73.53	73.53
# 	
# Ortles core #3	Ortles Core #2
# Depth (m)	Depth (m)
# 0.80	0.80
# 3.13	3.13
# 7.08	7.26
# 9.72	10.71
# 11.68	12.60
# 14.15	15.40
# 17.80	19.21
# 25.84	25.16
# 35.63	35.95
# 42.20	41.14
# 52.79	53.87
# 57.80	58.80
# 63.59	64.32
# 74.83	74.87
#
#----------------
# Variables 
#
# Data variables follow are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
## depth_m	depth, , , m, , , , ,N
## depth_mwe	depth water equivalent, , , m, , , , ,N
## depth_mcore2	depth in reference core #2, , , m, , , , ,N
## age_calBP2012	age, , , calendar years before 2012AD, , , , ,N
## age_calBP2012-5	age 5% Quantile, , , calendar years before 2012AD, , , , ,N
## age_calBP2012+95	age 95% Quantile, , , calendar years before 2012AD, , , , ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values:  
# Figure 11 Ortles Core 3
#
depth_m	depth_mwe	depth_mcore2	age_calBP2012	age_calBP2012-5	age_calBP2012+95
13.33	7.94	14.47	15.61	13.36	17.85
13.43	8.01	14.58	15.75	13.48	18.05
13.53	8.08	14.70	15.88	13.60	18.20
13.63	8.15	14.81	16.01	13.71	18.35
13.74	8.22	14.94	16.17	13.81	18.55
13.81	8.27	15.01	16.25	13.86	18.65
13.89	8.32	15.11	16.38	13.97	18.84
13.99	8.40	15.22	16.51	14.08	19.00
14.09	8.48	15.33	16.64	14.20	19.17
14.19	8.56	15.44	16.78	14.32	19.32
14.29	8.64	15.55	16.91	14.42	19.46
14.39	8.72	15.65	17.03	14.53	19.61
14.49	8.80	15.75	17.15	14.62	19.74
14.59	8.87	15.86	17.27	14.73	19.87
14.69	8.94	15.96	17.40	14.85	20.03
14.80	9.02	16.08	17.54	14.98	20.17
14.90	9.09	16.18	17.65	15.08	20.28
15.00	9.16	16.29	17.78	15.20	20.42
15.11	9.24	16.40	17.91	15.34	20.56
15.21	9.31	16.51	18.03	15.46	20.69
15.29	9.37	16.59	18.12	15.54	20.79
15.40	9.44	16.70	18.25	15.67	20.91
15.50	9.51	16.81	18.38	15.81	21.05
15.60	9.57	16.91	18.50	15.93	21.18
15.71	9.64	17.03	18.64	16.08	21.33
15.81	9.71	17.13	18.76	16.20	21.44
15.91	9.77	17.24	18.88	16.33	21.57
16.00	9.83	17.33	18.99	16.43	21.67
16.10	9.90	17.44	19.11	16.54	21.78
16.20	9.97	17.54	19.25	16.69	21.89
16.30	10.04	17.64	19.36	16.80	22.01
16.40	10.10	17.75	19.52	16.94	22.18
16.50	10.17	17.85	19.63	17.09	22.28
16.61	10.25	17.97	19.79	17.27	22.44
16.71	10.31	18.07	19.91	17.38	22.56
16.81	10.39	18.18	20.05	17.53	22.70
16.91	10.47	18.28	20.18	17.66	22.81
17.02	10.56	18.40	20.35	17.84	22.96
17.12	10.63	18.50	20.47	17.93	23.07
17.22	10.71	18.60	20.60	18.07	23.19
17.32	10.79	18.71	20.75	18.24	23.34
17.43	10.87	18.82	20.89	18.39	23.46
17.53	10.95	18.93	21.03	18.56	23.62
17.63	11.03	19.03	21.17	18.68	23.76
17.74	11.11	19.15	21.33	18.86	23.92
17.85	11.20	19.25	21.44	18.97	24.04
17.95	11.27	19.32	21.54	19.04	24.15
18.03	11.33	19.38	21.62	19.10	24.22
18.12	11.40	19.45	21.72	19.17	24.34
18.22	11.47	19.52	21.82	19.26	24.44
18.32	11.54	19.59	21.91	19.32	24.53
18.43	11.62	19.68	22.03	19.41	24.68
18.54	11.70	19.76	22.14	19.48	24.80
18.64	11.77	19.83	22.24	19.58	24.91
18.74	11.84	19.91	22.36	19.69	25.03
18.82	11.89	19.96	22.42	19.75	25.10
18.92	11.97	20.04	22.54	19.86	25.25
19.02	12.04	20.11	22.63	19.91	25.36
19.12	12.12	20.19	22.73	20.01	25.48
19.22	12.19	20.26	22.83	20.07	25.58
19.33	12.27	20.34	22.95	20.17	25.72
19.41	12.33	20.40	23.01	20.23	25.80
19.49	12.39	20.46	23.10	20.32	25.90
19.59	12.47	20.53	23.20	20.41	26.01
19.69	12.55	20.61	23.29	20.48	26.12
19.79	12.63	20.68	23.40	20.57	26.23
19.90	12.71	20.76	23.50	20.62	26.35
20.00	12.79	20.84	23.61	20.70	26.51
20.10	12.86	20.91	23.70	20.76	26.62
20.19	12.93	20.98	23.79	20.82	26.74
20.29	13.01	21.05	23.88	20.88	26.85
20.40	13.09	21.13	23.99	20.94	27.01
20.50	13.17	21.21	24.09	20.99	27.13
20.60	13.25	21.28	24.18	21.07	27.26
20.70	13.32	21.36	24.28	21.13	27.38
20.80	13.40	21.43	24.37	21.19	27.48
20.89	13.47	21.50	24.46	21.25	27.60
21.00	13.55	21.58	24.57	21.32	27.74
21.10	13.63	21.65	24.66	21.37	27.87
21.21	13.71	21.73	24.76	21.42	28.00
21.31	13.78	21.81	24.87	21.50	28.13
21.41	13.86	21.88	24.96	21.57	28.24
21.51	13.93	21.96	25.07	21.64	28.36
21.59	13.99	22.01	25.13	21.70	28.44
21.70	14.07	22.10	25.25	21.79	28.57
21.80	14.15	22.17	25.35	21.85	28.68
21.90	14.23	22.24	25.45	21.94	28.78
21.99	14.30	22.31	25.54	22.01	28.89
22.10	14.38	22.39	25.66	22.10	29.03
22.20	14.46	22.47	25.77	22.19	29.17
22.29	14.53	22.53	25.85	22.25	29.27
22.40	14.62	22.61	25.97	22.34	29.41
22.50	14.70	22.69	26.07	22.42	29.52
22.60	14.78	22.76	26.19	22.52	29.66
22.70	14.85	22.84	26.29	22.62	29.79
22.80	14.93	22.91	26.40	22.70	29.94
22.91	15.02	22.99	26.50	22.81	30.06
22.99	15.08	23.05	26.60	22.90	30.19
23.05	15.13	23.10	26.68	22.98	30.27
23.11	15.18	23.14	26.74	23.03	30.32
23.18	15.24	23.19	26.81	23.10	30.39
23.24	15.29	23.24	26.89	23.16	30.47
23.30	15.34	23.28	26.94	23.20	30.53
23.36	15.39	23.32	27.00	23.24	30.60
23.43	15.45	23.38	27.09	23.30	30.71
23.49	15.50	23.42	27.17	23.37	30.78
23.55	15.55	23.47	27.24	23.43	30.85
23.61	15.60	23.51	27.30	23.49	30.91
23.69	15.66	23.57	27.38	23.58	31.01
23.75	15.71	23.61	27.44	23.64	31.08
23.82	15.77	23.67	27.53	23.73	31.18
23.88	15.82	23.71	27.60	23.80	31.25
23.94	15.87	23.75	27.67	23.88	31.33
24.00	15.93	23.80	27.75	23.96	31.41
24.06	15.98	23.84	27.81	24.03	31.47
24.12	16.03	23.89	27.88	24.10	31.54
24.18	16.08	23.93	27.95	24.16	31.59
24.24	16.13	23.98	28.02	24.22	31.65
24.30	16.18	24.02	28.09	24.29	31.71
24.39	16.25	24.09	28.20	24.41	31.80
24.46	16.31	24.14	28.28	24.50	31.88
24.52	16.36	24.18	28.34	24.56	31.93
24.60	16.43	24.24	28.44	24.65	32.03
24.66	16.48	24.29	28.52	24.72	32.10
24.72	16.53	24.33	28.59	24.79	32.17
24.78	16.58	24.38	28.67	24.87	32.24
24.84	16.63	24.42	28.73	24.92	32.30
24.90	16.68	24.46	28.79	24.98	32.36
24.97	16.74	24.52	28.89	25.08	32.48
25.03	16.79	24.56	28.95	25.15	32.55
25.10	16.84	24.61	29.03	25.22	32.63
25.16	16.90	24.66	29.12	25.31	32.74
25.22	16.95	24.70	29.18	25.38	32.78
25.29	17.01	24.75	29.25	25.46	32.83
25.35	17.06	24.80	29.35	25.59	32.93
25.42	17.12	24.85	29.42	25.67	32.98
25.48	17.17	24.89	29.48	25.74	33.02
25.54	17.22	24.94	29.56	25.85	33.10
25.60	17.27	24.98	29.64	25.94	33.18
25.66	17.32	25.03	29.72	26.02	33.27
25.72	17.38	25.07	29.77	26.10	33.34
25.80	17.44	25.13	29.86	26.23	33.45
25.86	17.50	25.18	29.94	26.32	33.51
25.92	17.55	25.25	30.06	26.46	33.61
25.98	17.60	25.31	30.15	26.57	33.70
26.04	17.65	25.38	30.25	26.68	33.79
26.12	17.72	25.47	30.40	26.82	33.93
26.20	17.79	25.56	30.54	26.97	34.08
26.26	17.84	25.62	30.63	27.08	34.15
26.32	17.89	25.69	30.74	27.21	34.24
26.38	17.94	25.76	30.86	27.36	34.37
26.44	17.99	25.82	30.95	27.45	34.49
26.50	18.04	25.89	31.05	27.54	34.59
26.56	18.10	25.95	31.14	27.65	34.69
26.63	18.16	26.03	31.27	27.77	34.83
26.70	18.22	26.11	31.39	27.89	34.95
26.77	18.28	26.18	31.51	28.01	35.07
26.83	18.33	26.25	31.61	28.13	35.17
26.89	18.38	26.32	31.71	28.23	35.26
26.95	18.43	26.38	31.79	28.31	35.35
27.02	18.49	26.46	31.93	28.43	35.50
27.08	18.54	26.53	32.03	28.52	35.62
27.15	18.60	26.60	32.14	28.65	35.75
27.21	18.65	26.67	32.25	28.75	35.85
27.27	18.71	26.74	32.36	28.85	35.96
27.33	18.76	26.80	32.45	28.93	36.09
27.40	18.82	26.88	32.56	29.01	36.23
27.46	18.88	26.95	32.67	29.08	36.36
27.52	18.93	27.01	32.76	29.15	36.46
27.58	18.98	27.08	32.87	29.21	36.59
27.65	19.04	27.15	32.97	29.30	36.72
27.73	19.12	27.24	33.12	29.42	36.90
27.80	19.18	27.32	33.22	29.49	37.03
27.86	19.23	27.39	33.33	29.58	37.18
27.92	19.28	27.45	33.42	29.64	37.26
27.98	19.34	27.52	33.54	29.70	37.37
28.04	19.39	27.58	33.61	29.76	37.46
28.10	19.44	27.65	33.72	29.83	37.58
28.16	19.50	27.72	33.83	29.91	37.72
28.22	19.55	27.78	33.92	29.98	37.87
