# Alto dell'Ortles Glacier Ice Core Age Models
#----------------------------------------------------------------------- 
#                World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------------------------- 
# Template Version 2.0
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/20367 
# Online_Resource: http://www1.ncdc.noaa.gov/pub/data/paleo/icecore/trop/ortles/ortles2016flow.txt
#
# Original_Source_URL: 
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
#
# Parameter_Keywords: age control 
#--------------------
# Contribution_Date
#	Date: 2016-11-17
#--------------------
# Title
#	Study_Name: Alto dell'Ortles Glacier Ice Core Age Models
#--------------------
# Investigators
# 	Investigators: Gabrielli, P. 
#--------------------
# Description_and_Notes
#	Description: Age Models and supporting information for the Alto dell'Ortles ice cores in the Tyrolean Alps, Italy. 
#
# 
#--------------------
# Publication 
#	Authors: Paolo Gabrielli, Carlo Barbante, Giuliano Bertagna, Michele Bertó, Daniel Binder, Alberto Carton, Luca Carturan, Federico Cazorzi, Giulio Cozzi, Giancarlo Dalla Fontana, Mary Davis, Fabrizio De Blasi, Roberto Dinale, Gianfranco Dragà, Giuliano Dreossi, Daniela Festi, Massimo Frezzotti, Jacopo Gabrieli, Stephan P. Galos, Patrick Ginot, Petra Heidenwolf, Theo M. Jenk, Natalie Kehrwald, Donald Kenny, Olivier Magand, Volkmar Mair, Vladimir Mikhalenko, Ping Nan Lin, Klaus Oeggl, Gianni Piffer, Mirko Rinaldi, Ulrich Schotterer, Margit Schwikowski, Roberto Seppi, Andrea Spolaor, Barbara Stenni, David Tonidandel, Chiara Uglietti, Victor Zagorodnov, Thomas Zanoner, and Piero Zennaro 
#	Published_Date_or_Year: 2016-11-17
#	Published_Title: Age of the Mt. Ortles ice cores, the Tyrolean Iceman and glaciation of the highest summit of South Tyrol since the Northern Hemisphere Climatic Optimum 
#	Journal_Name: The Cryosphere 
#	Volume: 10
#	Edition: 
#	Issue: 6
#	Pages: 2779-2797
#	Report_Number: 
#	DOI: 10.5194/tc-10-2779-2016
#	Online_Resource: http://www.the-cryosphere.net/10/2779/2016/
#	Full_Citation:  
#	Abstract: In 2011 four ice cores were extracted from the summit of Alto dell'Ortles (3859 m), the highest glacier of South Tyrol in the Italian Alps. This drilling site is located only 37 km southwest from where the Tyrolean Iceman, ~5.3 kyrs old, was discovered emerging from the ablating ice field of Tisenjoch (3210 m, near the Italian-Austrian border) in 1991. The excellent preservation of this mummy suggested that the Tyrolean Iceman was continuously embedded in prehistoric ice and that additional ancient ice was likely preserved elsewhere in South Tyrol. Dating of the ice cores from Alto dell'Ortles based on 210Pb, tritium, beta activity and 14C determinations, combined with an empirical model (COPRA), provides evidence for a chronologically ordered ice stratigraphy from the modern glacier surface down to the bottom ice layers with an age of ~7 kyrs, which confirms the hypothesis. Our results indicate that the drilling site has continuously been glaciated on frozen bedrock since ~7 kyrs BP. Absence of older ice on the highest glacier of South Tyrol is consistent with the removal of basal ice from bedrock during the Northern Hemisphere Climatic Optimum (6-9 kyrs BP), the warmest interval in the European Alps during the Holocene. Borehole inclinometric measurements of the current glacier flow combined with surface ground penetration radar (GPR) measurements indicate that, due to the sustained atmospheric warming since the 1980s, an acceleration of the glacier Alto dell'Ortles flow has just recently begun. Given the stratigraphic-chronological continuity of the Mt. Ortles cores over millennia, it can be argued that this behaviour has been unprecedented at this location since the Northern Hemisphere Climatic Optimum.
#------------------
# Funding_Agency 
#	Funding_Agency_Name: US National Science Foundation
#	Grant: 1060115, 1461422
#------------------
# Funding_Agency 
#	Funding_Agency_Name: Ripartizione Protezione antincendi e civile of the autonomous province of Bolzano
#	Grant: 
#------------------
# Funding_Agency 
#	Funding_Agency_Name: Ripartizione Opere idrauliche e Ripartizione Foreste of the autonomous province of Bolzano and the Stelvio National Park
#	Grant: 
#------------------
# Site_Information 
#	Site_Name: Alto dell'Ortles
#	Location: Europe>Southern Europe>Italy
#	Country: Italy
#	Northernmost_Latitude: 46.5089
#	Southernmost_Latitude: 46.5089
#	Easternmost_Longitude: 10.545
#	Westernmost_Longitude: 10.545
#	Elevation: 3859 m  
#------------------
# Data_Collection   
#	Collection_Name: Ortles2016Flow
#	Earliest_Year: 8000
#	Most_Recent_Year: 1
#	Time_Unit: Cal. Year BP
#	Core_Length: m
#	Notes: 
#------------------
# Chronology_Information
#	Chronology: 
# 	
# 	
# Tie Points:
# Ortles core #1	Ortles core #2
# Depth (m)	Depth (m)
# 0.40	0.80
# 2.74	3.13
# 6.73	7.24
# 11.89	12.61
# 14.55	15.37
# 25.70	25.17
# 30.77	31.45
# 37.90	38.70
# 46.94	47.53
# 51.02	51.92
# 53.42	54.24
# 55.23	55.98
# 58.36	59.12
# 64.26	64.32
# 67.78	67.42
# 72.03	71.70
# 73.53	73.53
# 	
# Ortles core #3	Ortles Core #2
# Depth (m)	Depth (m)
# 0.80	0.80
# 3.13	3.13
# 7.08	7.26
# 9.72	10.71
# 11.68	12.60
# 14.15	15.40
# 17.80	19.21
# 25.84	25.16
# 35.63	35.95
# 42.20	41.14
# 52.79	53.87
# 57.80	58.80
# 63.59	64.32
# 74.83	74.87
#
#----------------
# Variables 
#
# Data variables follow are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
## age_calBP2012	age, , , calendar years before 2012AD, , , , ,N
## hdisp	horizontal displacement, , , m, , , , ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values:  
# Figure 12 Ortles Flow Model Results
#
age_calBP2012	hdisp
4370	476.12
4380	476.39
4390	476.66
4400	476.93
4410	477.21
4420	477.47
4430	477.74
4440	478.01
4450	478.28
4460	478.54
4470	478.81
4480	479.07
4490	479.33
4500	479.59
4510	479.85
4520	480.11
4530	480.37
4540	480.62
4550	480.88
4560	481.13
4570	481.39
4580	481.64
4590	481.89
4600	482.14
4610	482.39
4620	482.64
4630	482.89
4640	483.14
4650	483.38
4660	483.63
4670	483.87
4680	484.11
4690	484.35
4700	484.59
4710	484.83
4720	485.07
4730	485.31
4740	485.55
4750	485.78
4760	486.02
4770	486.25
4780	486.49
4790	486.72
4800	486.95
4810	487.18
4820	487.41
4830	487.64
4840	487.87
4850	488.09
4860	488.32
4870	488.54
4880	488.77
4890	488.99
4900	489.21
4910	489.44
4920	489.66
4930	489.88
4940	490.09
4950	490.31
4960	490.53
4970	490.74
4980	490.96
4990	491.17
5000	491.39
5010	491.60
5020	491.81
5030	492.02
5040	492.23
5050	492.44
5060	492.65
5070	492.86
5080	493.07
5090	493.27
5100	493.48
5110	493.68
5120	493.89
5130	494.09
5140	494.29
5150	494.49
5160	494.69
5170	494.89
5180	495.09
5190	495.29
5200	495.48
5210	495.68
5220	495.88
5230	496.07
5240	496.27
5250	496.46
5260	496.65
5270	496.84
5280	497.03
5290	497.22
5300	497.41
5310	497.60
5320	497.79
5330	497.98
5340	498.16
5350	498.35
5360	498.53
5370	498.72
5380	498.90
5390	499.08
5400	499.27
5410	499.45
5420	499.63
5430	499.81
5440	499.99
5450	500.17
5460	500.34
5470	500.52
5480	500.70
5490	500.87
5500	501.05
5510	501.22
5520	501.39
5530	501.57
5540	501.74
5550	501.91
5560	502.08
5570	502.25
5580	502.42
5590	502.59
5600	502.76
5610	502.93
5620	503.09
5630	503.26
5640	503.42
5650	503.59
5660	503.75
5670	503.92
5680	504.08
5690	504.24
5700	504.40
5710	504.56
5720	504.72
5730	504.88
5740	505.04
5750	505.20
5760	505.36
5770	505.51
5780	505.67
5790	505.83
5800	505.98
5810	506.13
5820	506.29
5830	506.44
5840	506.59
5850	506.75
5860	506.90
5870	507.05
5880	507.20
5890	507.35
5900	507.50
5910	507.65
5920	507.79
5930	507.94
5940	508.09
5950	508.23
5960	508.38
5970	508.52
5980	508.67
5990	508.81
6000	508.96
6010	509.10
6020	509.24
6030	509.38
6040	509.52
6050	509.66
6060	509.80
6070	509.94
6080	510.08
6090	510.22
6100	510.36
6110	510.49
6120	510.63
6130	510.76
6140	510.90
6150	511.04
6160	511.17
6170	511.30
6180	511.44
6190	511.57
6200	511.70
6210	511.83
6220	511.96
6230	512.09
6240	512.22
6250	512.35
6260	512.48
6270	512.61
6280	512.74
6290	512.87
6300	512.99
6310	513.12
6320	513.25
6330	513.37
6340	513.50
6350	513.62
6360	513.75
6370	513.87
6380	513.99
6390	514.11
6400	514.24
6410	514.36
6420	514.48
6430	514.60
6440	514.72
6450	514.84
6460	514.96
6470	515.08
6480	515.19
6490	515.31
6500	515.43
6510	515.55
6520	515.66
6530	515.78
6540	515.89
6550	516.01
6560	516.12
6570	516.24
6580	516.35
6590	516.46
6600	516.58
6610	516.69
6620	516.80
6630	516.91
6640	517.02
6650	517.13
6660	517.24
6670	517.35
6680	517.46
6690	517.57
6700	517.68
6710	517.79
6720	517.89
6730	518.00
6740	518.11
6750	518.21
6760	518.32
6770	518.42
6780	518.53
6790	518.63
6800	518.74
6810	518.84
6820	518.94
6830	519.05
6840	519.15
6850	519.25
6860	519.35
6870	519.45
6880	519.55
6890	519.65
6900	519.75
6910	519.85
6920	519.95
6930	520.05
6940	520.15
6950	520.25
6960	520.34
6970	520.44
6980	520.54
6990	520.63
7000	520.73
7010	520.83
7020	520.92
7030	521.02
7040	521.11
7050	521.20
7060	521.30
7070	521.39
7080	521.48
7090	521.58
7100	521.67
7110	521.76
7120	521.85
7130	521.94
7140	522.03
7150	522.12
7160	522.21
7170	522.30
7180	522.39
7190	522.48
7200	522.57
7210	522.66
7220	522.75
7230	522.83
7240	522.92
7250	523.01
7260	523.10
7270	523.18
7280	523.27
7290	523.35
7300	523.44
7310	523.52
7320	523.61
7330	523.69
7340	523.78
7350	523.86
7360	523.94
7370	524.02
7380	524.11
7390	524.19
7400	524.27
7410	524.35
7420	524.43
7430	524.51
7440	524.59
7450	524.67
7460	524.75
7470	524.83
7480	524.91
7490	524.99
7500	525.07
7510	525.15
7520	525.23
7530	525.30
7540	525.38
7550	525.46
7560	525.54
7570	525.61
7580	525.69
7590	525.76
7600	525.84
7610	525.91
7620	525.99
7630	526.06
7640	526.14
7650	526.21
7660	526.29
7670	526.36
7680	526.43
7690	526.51
7700	526.58
7710	526.65
7720	526.72
7730	526.79
7740	526.86
7750	526.94
7760	527.01
7770	527.08
7780	527.15
7790	527.22
7800	527.29
7810	527.36
7820	527.43
7830	527.49
7840	527.56
7850	527.63
7860	527.70
7870	527.77
7880	527.83
7890	527.90
7900	527.97
7910	528.04
7920	528.10
7930	528.17
7940	528.23
7950	528.30
7960	528.37
7970	528.43
7980	528.49
7990	528.56
8000	528.62
