# Alto dell'Ortles Glacier Ice Core Age Models
#----------------------------------------------------------------------- 
#                World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------------------------- 
# Template Version 2.0
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/20367 
# Online_Resource: http://www1.ncdc.noaa.gov/pub/data/paleo/icecore/trop/ortles/ortles2016age.txt
#
# Original_Source_URL: 
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
#
# Parameter_Keywords: age control 
#--------------------
# Contribution_Date
#	Date: 2016-11-17
#--------------------
# Title
#	Study_Name: Alto dell'Ortles Glacier Ice Core Age Models
#--------------------
# Investigators
# 	Investigators: Gabrielli, P. 
#--------------------
# Description_and_Notes
#	Description: Age Models and supporting information for the Alto dell'Ortles ice cores in the Tyrolean Alps, Italy. 
# 
#--------------------
# Publication 
#	Authors: Paolo Gabrielli, Carlo Barbante, Giuliano Bertagna, Michele Bertó, Daniel Binder, Alberto Carton, Luca Carturan, Federico Cazorzi, Giulio Cozzi, Giancarlo Dalla Fontana, Mary Davis, Fabrizio De Blasi, Roberto Dinale, Gianfranco Dragà, Giuliano Dreossi, Daniela Festi, Massimo Frezzotti, Jacopo Gabrieli, Stephan P. Galos, Patrick Ginot, Petra Heidenwolf, Theo M. Jenk, Natalie Kehrwald, Donald Kenny, Olivier Magand, Volkmar Mair, Vladimir Mikhalenko, Ping Nan Lin, Klaus Oeggl, Gianni Piffer, Mirko Rinaldi, Ulrich Schotterer, Margit Schwikowski, Roberto Seppi, Andrea Spolaor, Barbara Stenni, David Tonidandel, Chiara Uglietti, Victor Zagorodnov, Thomas Zanoner, and Piero Zennaro 
#	Published_Date_or_Year: 2016-11-17
#	Published_Title: Age of the Mt. Ortles ice cores, the Tyrolean Iceman and glaciation of the highest summit of South Tyrol since the Northern Hemisphere Climatic Optimum 
#	Journal_Name: The Cryosphere 
#	Volume: 10
#	Edition: 
#	Issue: 6
#	Pages: 2779-2797
#	Report_Number: 
#	DOI: 10.5194/tc-10-2779-2016
#	Online_Resource: http://www.the-cryosphere.net/10/2779/2016/
#	Full_Citation:  
#	Abstract: In 2011 four ice cores were extracted from the summit of Alto dell'Ortles (3859 m), the highest glacier of South Tyrol in the Italian Alps. This drilling site is located only 37 km southwest from where the Tyrolean Iceman, ~5.3 kyrs old, was discovered emerging from the ablating ice field of Tisenjoch (3210 m, near the Italian-Austrian border) in 1991. The excellent preservation of this mummy suggested that the Tyrolean Iceman was continuously embedded in prehistoric ice and that additional ancient ice was likely preserved elsewhere in South Tyrol. Dating of the ice cores from Alto dell'Ortles based on 210Pb, tritium, beta activity and 14C determinations, combined with an empirical model (COPRA), provides evidence for a chronologically ordered ice stratigraphy from the modern glacier surface down to the bottom ice layers with an age of ~7 kyrs, which confirms the hypothesis. Our results indicate that the drilling site has continuously been glaciated on frozen bedrock since ~7 kyrs BP. Absence of older ice on the highest glacier of South Tyrol is consistent with the removal of basal ice from bedrock during the Northern Hemisphere Climatic Optimum (6-9 kyrs BP), the warmest interval in the European Alps during the Holocene. Borehole inclinometric measurements of the current glacier flow combined with surface ground penetration radar (GPR) measurements indicate that, due to the sustained atmospheric warming since the 1980s, an acceleration of the glacier Alto dell'Ortles flow has just recently begun. Given the stratigraphic-chronological continuity of the Mt. Ortles cores over millennia, it can be argued that this behaviour has been unprecedented at this location since the Northern Hemisphere Climatic Optimum.
#------------------
# Funding_Agency 
#	Funding_Agency_Name: US National Science Foundation
#	Grant: 1060115, 1461422
#------------------
# Funding_Agency 
#	Funding_Agency_Name: Ripartizione Protezione antincendi e civile of the autonomous province of Bolzano
#	Grant: 
#------------------
# Funding_Agency 
#	Funding_Agency_Name: Ripartizione Opere idrauliche e Ripartizione Foreste of the autonomous province of Bolzano and the Stelvio National Park
#	Grant: 
#------------------
# Site_Information 
#	Site_Name: Alto dell'Ortles
#	Location: Europe>Southern Europe>Italy
#	Country: Italy
#	Northernmost_Latitude: 46.5089
#	Southernmost_Latitude: 46.5089
#	Easternmost_Longitude: 10.545
#	Westernmost_Longitude: 10.545
#	Elevation: 3859 m  
#------------------
# Data_Collection   
#	Collection_Name: Ortles2016ageCore1
#	Earliest_Year: 3157
#	Most_Recent_Year: 0
#	Time_Unit: Cal. Year BP
#	Core_Length: m
#	Notes: 
#------------------
# Chronology_Information
#	Chronology: 
# 	 	
# Tie Points:
# Ortles core #1	Ortles core #2
# Depth (m)	Depth (m)
# 0.40	0.80
# 2.74	3.13
# 6.73	7.24
# 11.89	12.61
# 14.55	15.37
# 25.70	25.17
# 30.77	31.45
# 37.90	38.70
# 46.94	47.53
# 51.02	51.92
# 53.42	54.24
# 55.23	55.98
# 58.36	59.12
# 64.26	64.32
# 67.78	67.42
# 72.03	71.70
# 73.53	73.53
# 	
# Ortles core #3	Ortles Core #2
# Depth (m)	Depth (m)
# 0.80	0.80
# 3.13	3.13
# 7.08	7.26
# 9.72	10.71
# 11.68	12.60
# 14.15	15.40
# 17.80	19.21
# 25.84	25.16
# 35.63	35.95
# 42.20	41.14
# 52.79	53.87
# 57.80	58.80
# 63.59	64.32
# 74.83	74.87
#
#----------------
# Variables 
#
# Data variables follow are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
## depth_m	depth, , , m, , , , ,N
## depth_mwe	depth water equivalent, , , m, , , , ,N
## depth_mcore2	depth in reference core #2, , , m, , , , ,N
## age_calBP2012	age, , , calendar years before 2012AD, , , , ,N
## age_calBP2012-5	age 5% Quantile, , , calendar years before 2012AD, , , , ,N
## age_calBP2012+95	age 95% Quantile, , , calendar years before 2012AD, , , , ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values:  
# Figure 11 Ortles Core 1
#
depth_m	depth_mwe	depth_mcore2	age_calBP2012	age_calBP2012-5	age_calBP2012+95
10.81	5.89	11.49	12.08	10.55	13.60
10.88	5.94	11.56	12.16	10.61	13.68
10.95	5.99	11.63	12.23	10.67	13.76
11.03	6.05	11.72	12.32	10.75	13.85
11.10	6.10	11.79	12.40	10.82	13.93
11.17	6.15	11.86	12.48	10.90	14.02
11.24	6.20	11.93	12.55	10.96	14.11
11.31	6.25	12.01	12.66	11.06	14.24
11.38	6.31	12.08	12.74	11.11	14.33
11.45	6.36	12.15	12.82	11.17	14.43
11.52	6.42	12.22	12.90	11.23	14.53
11.59	6.47	12.30	12.99	11.30	14.64
11.66	6.52	12.37	13.08	11.37	14.74
11.73	6.58	12.44	13.15	11.42	14.83
11.80	6.63	12.52	13.26	11.52	14.96
11.87	6.69	12.59	13.34	11.59	15.06
11.94	6.74	12.66	13.42	11.65	15.16
12.01	6.79	12.73	13.50	11.73	15.27
12.09	6.84	12.82	13.63	11.83	15.41
12.16	6.89	12.89	13.72	11.90	15.51
12.23	6.94	12.96	13.80	11.96	15.60
12.31	6.99	13.05	13.90	12.05	15.72
12.38	7.04	13.12	13.98	12.12	15.82
12.45	7.09	13.19	14.07	12.19	15.92
12.52	7.14	13.26	14.15	12.25	16.03
12.60	7.19	13.35	14.26	12.34	16.16
12.67	7.24	13.42	14.35	12.43	16.27
12.74	7.29	13.49	14.44	12.49	16.38
12.81	7.33	13.56	14.52	12.56	16.49
12.88	7.38	13.64	14.61	12.63	16.59
12.96	7.43	13.72	14.71	12.68	16.69
13.03	7.48	13.79	14.79	12.74	16.80
13.10	7.53	13.87	14.89	12.79	16.92
13.17	7.58	13.94	14.97	12.86	17.03
13.24	7.62	14.01	15.06	12.95	17.15
13.31	7.67	14.08	15.13	13.00	17.22
13.39	7.72	14.17	15.25	13.09	17.38
13.46	7.78	14.24	15.34	13.15	17.49
13.53	7.83	14.31	15.41	13.21	17.60
13.60	7.89	14.38	15.50	13.27	17.71
13.67	7.94	14.46	15.60	13.35	17.84
13.74	7.99	14.53	15.69	13.43	17.97
13.81	8.05	14.60	15.77	13.50	18.07
13.88	8.10	14.67	15.85	13.58	18.17
13.95	8.16	14.75	15.94	13.64	18.25
14.02	8.21	14.82	16.03	13.72	18.37
14.09	8.26	14.89	16.12	13.77	18.49
14.14	8.30	14.94	16.17	13.81	18.55
14.20	8.34	15.01	16.25	13.86	18.65
14.26	8.38	15.07	16.32	13.92	18.76
14.32	8.42	15.13	16.41	13.99	18.88
14.38	8.46	15.19	16.48	14.05	18.96
14.44	8.50	15.26	16.55	14.11	19.06
14.49	8.53	15.31	16.62	14.18	19.13
14.55	8.57	15.37	16.70	14.24	19.23
14.61	8.61	15.42	16.76	14.30	19.29
14.67	8.65	15.48	16.83	14.36	19.37
14.73	8.69	15.53	16.88	14.41	19.44
14.79	8.73	15.58	16.94	14.45	19.51
14.85	8.78	15.63	17.00	14.50	19.58
14.91	8.82	15.69	17.08	14.57	19.67
14.97	8.86	15.74	17.14	14.62	19.73
15.03	8.91	15.79	17.19	14.65	19.79
15.09	8.95	15.84	17.25	14.71	19.85
15.16	9.00	15.91	17.34	14.79	19.95
15.22	9.04	15.96	17.40	14.85	20.03
15.28	9.08	16.01	17.46	14.90	20.09
15.34	9.13	16.06	17.52	14.96	20.15
15.40	9.17	16.12	17.58	15.01	20.21
15.46	9.21	16.17	17.64	15.07	20.27
15.53	9.26	16.23	17.72	15.14	20.35
15.58	9.29	16.28	17.77	15.19	20.41
15.64	9.33	16.33	17.82	15.25	20.47
15.70	9.37	16.38	17.89	15.32	20.53
15.76	9.41	16.43	17.95	15.38	20.60
15.88	9.49	16.54	18.06	15.49	20.73
15.94	9.52	16.59	18.12	15.54	20.79
16.00	9.56	16.64	18.19	15.60	20.85
16.06	9.60	16.70	18.25	15.67	20.91
16.12	9.64	16.75	18.31	15.73	20.97
16.18	9.68	16.80	18.37	15.80	21.04
16.24	9.71	16.86	18.44	15.88	21.12
16.29	9.75	16.90	18.49	15.92	21.17
16.35	9.79	16.95	18.53	15.97	21.21
16.41	9.82	17.00	18.60	16.04	21.29
16.47	9.86	17.06	18.68	16.12	21.36
16.53	9.90	17.11	18.74	16.18	21.42
16.59	9.94	17.16	18.79	16.24	21.47
16.65	9.98	17.22	18.86	16.31	21.54
16.71	10.02	17.27	18.91	16.36	21.60
16.76	10.05	17.31	18.96	16.41	21.65
16.82	10.09	17.37	19.03	16.47	21.71
16.88	10.13	17.42	19.08	16.51	21.75
16.94	10.17	17.47	19.15	16.58	21.81
17.00	10.21	17.52	19.23	16.66	21.87
17.06	10.26	17.58	19.30	16.75	21.95
17.12	10.30	17.63	19.35	16.79	22.00
17.18	10.35	17.68	19.41	16.85	22.07
17.25	10.40	17.74	19.50	16.93	22.17
17.31	10.44	17.80	19.57	17.01	22.22
17.37	10.48	17.85	19.63	17.09	22.28
17.43	10.53	17.90	19.69	17.16	22.34
17.49	10.57	17.95	19.76	17.24	22.41
17.55	10.62	18.01	19.84	17.32	22.49
17.61	10.66	18.06	19.89	17.37	22.54
17.65	10.69	18.09	19.93	17.40	22.58
17.71	10.73	18.15	20.01	17.49	22.66
17.77	10.78	18.20	20.08	17.56	22.73
17.83	10.82	18.25	20.14	17.61	22.77
17.89	10.87	18.31	20.22	17.71	22.85
17.95	10.91	18.36	20.30	17.79	22.92
18.01	10.95	18.41	20.36	17.84	22.97
18.06	10.99	18.46	20.42	17.88	23.02
18.12	11.03	18.51	20.48	17.94	23.08
18.18	11.08	18.56	20.54	18.01	23.14
18.24	11.12	18.61	20.61	18.08	23.20
18.30	11.17	18.67	20.70	18.18	23.27
18.36	11.21	18.72	20.76	18.26	23.34
18.41	11.25	18.76	20.81	18.31	23.39
18.46	11.28	18.81	20.88	18.38	23.45
18.51	11.32	18.85	20.94	18.44	23.50
18.57	11.36	18.90	21.00	18.51	23.57
18.62	11.39	18.95	21.06	18.59	23.65
18.67	11.43	18.99	21.12	18.64	23.70
18.72	11.46	19.04	21.18	18.70	23.77
18.77	11.50	19.08	21.23	18.75	23.83
18.82	11.53	19.12	21.29	18.81	23.89
18.88	11.57	19.18	21.37	18.90	23.96
18.93	11.61	19.22	21.41	18.94	24.00
18.98	11.64	19.26	21.46	18.98	24.06
