"Year";"PAGES2013method_NB_infilled_posr_Whole-Antarctica Recon";"2SE";"PAGES2013method_NB_infilled_posr_Whole-Antarctica Recon decadal";"2SE_decadal";"REs_fullcal";"REs_verif1";"REs_verfi2";"Mean_RE"
23;0.354888482590218;1.79104343521513;0.703297454265866;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
24;0.554130923259115;1.79104343521513;0.708453950747819;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
25;0.745385990150028;1.79104343521513;0.686141626440042;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
26;0.911219378413481;1.79104343521513;0.69511130784051;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
27;0.966567276699241;1.79104343521513;0.773858691140972;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
28;0.989145225495129;1.79104343521513;0.857665095943483;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
29;0.87749386276834;1.79104343521513;0.915181874337036;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
30;0.689636194716843;1.79104343521513;0.94962382796426;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
31;0.696212518366586;1.79104343521513;0.951841684653719;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
32;0.953907058950735;1.79104343521513;0.93983391410841;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
33;1.19295253061533;1.79104343521513;0.912101404830442;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
34;1.12929870719465;1.79104343521513;0.88153912561822;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
35;1.08980552642227;1.79104343521513;0.839063173330828;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
36;0.933397945308073;1.79104343521513;0.75838273541782;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
37;0.846489571246151;1.79104343521513;0.660462561516773;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
38;0.711820132715445;1.79104343521513;0.556425023450565;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
39;0.571871070646119;1.79104343521513;0.464692733576529;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
40;0.26487667184292;1.79104343521513;0.390306970016393;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
41;-0.110591860763486;1.79104343521513;0.362829311465223;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
42;-0.0252946800597373;1.79104343521513;0.377285895978724;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
43;0.152577149953242;1.79104343521513;0.41838266976546;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
44;0.211975808454288;1.79104343521513;0.466243323246881;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
45;0.345947890820916;1.79104343521513;0.54132866523593;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
46;0.658621359796376;1.79104343521513;0.679014032967013;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
47;0.991055416381154;1.79104343521513;0.826143820638666;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
48;1.12278787058281;1.79104343521513;0.956987523448497;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
49;1.05047760546033;1.79104343521513;1.07085827853958;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
50;1.01573009173341;1.79104343521513;1.1428637513926;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
51;1.26626181654734;1.79104343521513;1.15104410621552;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
52;1.4460031966568;1.79104343521513;1.11067621149475;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
53;1.46101417805155;1.79104343521513;1.05357002255928;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
54;1.35068335936517;1.79104343521513;1.00988020529786;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
55;1.06600261935109;1.79104343521513;0.967289238249572;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
56;0.740424908025537;1.79104343521513;0.887700645666364;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
57;0.587376469173489;1.79104343521513;0.85001997275264;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
58;0.551725981228095;1.79104343521513;0.81431359398789;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
59;0.613579432846154;1.79104343521513;0.774641263396593;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
60;0.589820421250498;1.79104343521513;0.757971765056161;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
61;0.470375890715261;1.79104343521513;0.775343942700043;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
62;1.06919646751955;1.79104343521513;0.801227647020962;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
63;1.10395039040405;1.79104343521513;0.814537192605459;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
64;0.953960053452193;1.79104343521513;0.822705896806435;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
65;0.899307635946775;1.79104343521513;0.813786012804032;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
66;0.91414668446436;1.79104343521513;0.805771733402268;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
67;0.846213512382676;1.79104343521513;0.772166607636205;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
68;0.684821437073059;1.79104343521513;0.748311465186501;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
69;0.695266474855922;1.79104343521513;0.729990524392891;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
70;0.500621581226463;1.79104343521513;0.696094796435618;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
71;0.390233096697622;1.79104343521513;0.640088045833712;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
72;0.733145209858928;1.79104343521513;0.611514290709675;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
73;0.865398965907008;1.79104343521513;0.616489190293271;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
74;0.770750645516099;1.79104343521513;0.648382001173029;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
75;0.560350356374043;1.79104343521513;0.72959170146029;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
76;0.354079178445297;1.79104343521513;0.809208824218358;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
77;0.56047596114231;1.79104343521513;0.836632392288728;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
78;0.734570432909013;1.79104343521513;0.827002826444397;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
79;1.01419458365351;1.79104343521513;0.813573894512218;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
80;1.31271858409907;1.79104343521513;0.838327398100961;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
81;1.18640432427831;1.79104343521513;0.916543974848303;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
82;1.00738089056262;1.79104343521513;0.970420338507313;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
83;0.769103307463703;1.79104343521513;0.986448417312611;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
84;0.63646132619431;1.79104343521513;0.943832190834029;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
85;0.807885392261466;1.79104343521513;0.827614053073315;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
86;1.13624494591872;1.79104343521513;0.707642602187191;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
87;1.09923959773241;1.79104343521513;0.640735461222534;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
88;0.894851220961989;1.79104343521513;0.626905557869569;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
89;0.588032318867687;1.79104343521513;0.638174890439191;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
90;0.150537206491936;1.79104343521513;0.646801769126501;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
91;-0.0133101845829395;1.79104343521513;0.619116813312341;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
92;0.338309480916051;1.79104343521513;0.586756518468493;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
93;0.630804273934061;1.79104343521513;0.554165481436887;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
94;0.749154651890522;1.79104343521513;0.534652715848442;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
95;0.894154179134574;1.79104343521513;0.547623574606555;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
96;0.859395387777115;1.79104343521513;0.568521623644904;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
97;0.775636649293938;1.79104343521513;0.570855072703281;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
98;0.568940850645926;1.79104343521513;0.559713521433292;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
99;0.392904662983235;1.79104343521513;0.550825731988577;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
100;0.280245794073065;1.79104343521513;0.545823754664593;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
101;0.195670305800556;1.79104343521513;0.537626916860536;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
102;0.361643971499822;1.79104343521513;0.501968013788915;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
103;0.51938876123417;1.79104343521513;0.469367838523746;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
104;0.660276757443366;1.79104343521513;0.463999800855137;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
105;0.84413440589474;1.79104343521513;0.479370142087119;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
106;0.777427009736539;1.79104343521513;0.502886265612969;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
107;0.41904761857773;1.79104343521513;0.522095108411717;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
108;0.242939097994237;1.79104343521513;0.510488757959716;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
109;0.339224286297144;1.79104343521513;0.464260959948565;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
110;0.433949206392888;1.79104343521513;0.37897114710823;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
111;0.430831541059052;1.79104343521513;0.291024563118142;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
112;0.55373239948731;1.79104343521513;0.256492686154656;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
113;0.403325256714156;1.79104343521513;0.270922761617721;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
114;0.197998777331853;1.79104343521513;0.297160871886264;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
115;-0.00876372250860454;1.79104343521513;0.296263965882827;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
116;-0.102038830164348;1.79104343521513;0.293556887798877;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
117;0.0737288489428713;1.79104343521513;0.310128389932109;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
118;0.38723985262489;1.79104343521513;0.35678764275392;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
119;0.601605388982573;1.79104343521513;0.42079510237858;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
120;0.424980146358519;1.79104343521513;0.490047100577442;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
121;0.403760760219554;1.79104343521513;0.558968122924628;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
122;0.719447420819627;1.79104343521513;0.602433030357206;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
123;0.869917784932266;1.79104343521513;0.616399140002822;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
124;0.838073373578452;1.79104343521513;0.606138429499933;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
125;0.68375625948002;1.79104343521513;0.624433390300454;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
126;0.587171393307512;1.79104343521513;0.66261755121023;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
127;0.508377923268648;1.79104343521513;0.672476459641829;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
128;0.526900949081053;1.79104343521513;0.68288053332155;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
129;0.498998283953682;1.79104343521513;0.704919870251139;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
130;0.607929754363724;1.79104343521513;0.734465821276876;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
131;0.785602369317316;1.79104343521513;0.745023358404808;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
132;0.81803650513562;1.79104343521513;0.747930805968806;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
133;0.97395852172947;1.79104343521513;0.74831443540428;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
134;1.05846674287435;1.79104343521513;0.755383658948972;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
135;0.97921576973739;1.79104343521513;0.749942926289183;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
136;0.692746764586828;1.79104343521513;0.737985023210892;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
137;0.537452398908627;1.79104343521513;0.720458137801504;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
138;0.530737243435793;1.79104343521513;0.663236159140071;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
139;0.569690519400604;1.79104343521513;0.571214167070191;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
140;0.553522427765837;1.79104343521513;0.509503076468248;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
141;0.6660233385344;1.79104343521513;0.497657517600416;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
142;0.642767651041746;1.79104343521513;0.518038982854331;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
143;0.401738735115133;1.79104343521513;0.54730067128527;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
144;0.138246822175547;1.79104343521513;0.59458738076351;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
145;0.362104863717963;1.79104343521513;0.674552699325455;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
146;0.574291175908509;1.79104343521513;0.745226206317086;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
147;0.74126705144778;1.79104343521513;0.793545744771496;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
148;0.823354127745185;1.79104343521513;0.851264538433383;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
149;1.042557614183;1.79104343521513;0.937606049199159;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
150;1.35317561338529;1.79104343521513;0.997679611190535;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
151;1.3727584084507;1.79104343521513;1.01681729343047;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
152;1.12596303558585;1.79104343521513;1.01809162287693;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
153;0.978926671734007;1.79104343521513;0.978623371681464;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
154;1.00166192983331;1.79104343521513;0.897779894445906;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
155;0.962840483631721;1.79104343521513;0.774797091066031;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
156;0.765667998307843;1.79104343521513;0.654171807161878;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
157;0.754010345912421;1.79104343521513;0.584129317791113;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
158;0.428671615790497;1.79104343521513;0.536336836673012;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
159;0.234122841827416;1.79104343521513;0.502811006129894;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
160;0.123347579586539;1.79104343521513;0.483670289381593;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
161;0.166505569409182;1.79104343521513;0.44912908427241;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
162;0.425538141878192;1.79104343521513;0.410902583703367;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
163;0.501001860552999;1.79104343521513;0.40278126255723;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
164;0.666403624402129;1.79104343521513;0.396870570530083;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
165;0.771433316148715;1.79104343521513;0.388933158206254;0.407778609815808;-0.238048277861654;0.0838092579393538;-0.17409207718122;-0.045141409620933
166;0.420255947216013;1.4595402583083;0.36972364160461;0.352698338801459;-0.277017629746362;-0.646566349633402;0.230057366260303;-0.20825449168655
167;0.371745340221991;1.4595402583083;0.325108135368267;0.352698338801459;-0.277017629746362;-0.646566349633402;0.230057366260303;-0.20825449168655
168;0.347458404329128;1.4595402583083;0.249808398181839;0.352698338801459;-0.277017629746362;-0.646566349633402;0.230057366260303;-0.20825449168655
169;0.175015921555943;1.4595402583083;0.16742640042107;0.352698338801459;-0.277017629746362;-0.646566349633402;0.230057366260303;-0.20825449168655
170;0.0439734563482442;1.4595402583083;0.118941217831214;0.352698338801459;-0.277017629746362;-0.646566349633402;0.230057366260303;-0.20825449168655
171;-0.0255895966072529;1.4595402583083;0.0834543079150185;0.352698338801459;-0.277017629746362;-0.646566349633402;0.230057366260303;-0.20825449168655
172;-0.0206169204852402;1.4595402583083;0.0484262344195316;0.352698338801459;-0.277017629746362;-0.646566349633402;0.230057366260303;-0.20825449168655
173;-0.25199551131128;1.2925287048762;0.027281952842291;0.26139797202121;-0.00246041532706309;-0.0946178390350176;0.382587453879539;0.143984807422261
174;-0.157416353205564;1.2925287048762;0.0247362354249668;0.26139797202121;-0.00246041532706309;-0.0946178390350176;0.382587453879539;0.143984807422261
175;0.286581490250158;1.2925287048762;0.106018958255546;0.26139797202121;-0.00246041532706309;-0.0946178390350176;0.382587453879539;0.143984807422261
176;0.0653868480540581;1.2925287048762;0.169082970530709;0.26139797202121;-0.00246041532706309;-0.0946178390350176;0.382587453879539;0.143984807422261
177;0.021464605267122;1.2925287048762;0.258153201229102;0.26139797202121;-0.00246041532706309;-0.0946178390350176;0.382587453879539;0.143984807422261
178;0.136015588556722;1.2925287048762;0.342116652650364;0.26139797202121;-0.00246041532706309;-0.0946178390350176;0.382587453879539;0.143984807422261
179;0.149558747382701;1.2925287048762;0.36137154470656;0.26139797202121;-0.00246041532706309;-0.0946178390350176;0.382587453879539;0.143984807422261
180;0.856800684654037;1.2925287048762;0.326063740873495;0.26139797202121;-0.00246041532706309;-0.0946178390350176;0.382587453879539;0.143984807422261
181;0.60505052614438;1.2925287048762;0.302287148176742;0.26139797202121;-0.00246041532706309;-0.0946178390350176;0.382587453879539;0.143984807422261
182;0.870085386498685;1.2925287048762;0.337136020307443;0.26139797202121;-0.00246041532706309;-0.0946178390350176;0.382587453879539;0.143984807422261
183;0.587639002901345;1.2925287048762;0.321762279477803;0.26139797202121;-0.00246041532706309;-0.0946178390350176;0.382587453879539;0.143984807422261
184;0.0351325673563917;1.2925287048762;0.308022721751537;0.26139797202121;-0.00246041532706309;-0.0946178390350176;0.382587453879539;0.143984807422261
185;-0.0664965480804951;1.2925287048762;0.219364657081554;0.26139797202121;-0.00246041532706309;-0.0946178390350176;0.382587453879539;0.143984807422261
186;-0.172379078913469;1.2925287048762;0.183191527832097;0.26139797202121;-0.00246041532706309;-0.0946178390350176;0.382587453879539;0.143984807422261
187;0.369953326574132;1.2925287048762;0.11091746015883;0.26139797202121;-0.00246041532706309;-0.0946178390350176;0.382587453879539;0.143984807422261
188;-0.0177218197396756;1.2925287048762;0.0958477235043676;0.26139797202121;-0.00246041532706309;-0.0946178390350176;0.382587453879539;0.143984807422261
189;0.0121631701200393;1.2925287048762;0.113394060961122;0.26139797202121;-0.00246041532706309;-0.0946178390350176;0.382587453879539;0.143984807422261
190;-0.0297799620457969;1.2925287048762;0.148525068652973;0.26139797202121;-0.00246041532706309;-0.0946178390350176;0.382587453879539;0.143984807422261
191;0.243319233649816;1.2925287048762;0.227392264191104;0.26139797202121;-0.00246041532706309;-0.0946178390350176;0.382587453879539;0.143984807422261
192;0.147344709766016;1.2925287048762;0.270576374657809;0.26139797202121;-0.00246041532706309;-0.0946178390350176;0.382587453879539;0.143984807422261
193;0.436941636356717;1.2925287048762;0.335171615824315;0.26139797202121;-0.00246041532706309;-0.0946178390350176;0.382587453879539;0.143984807422261
194;0.210595941923934;1.2925287048762;0.384066665230299;0.26139797202121;-0.00246041532706309;-0.0946178390350176;0.382587453879539;0.143984807422261
195;0.284813528838018;1.2925287048762;0.474249630801239;0.26139797202121;-0.00246041532706309;-0.0946178390350176;0.382587453879539;0.143984807422261
