"Year";"PAGES2013method_NB_infilled_posr_West-Antarctica Recon";"2SE";"PAGES2013method_NB_infilled_posr_West-Antarctica Recon decadal";"2SE_decadal";"REs_fullcal";"REs_verif1";"REs_verfi2";"Mean_RE"
389;1.0756503037709;1.55781118698986;0.892944863119926;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
390;0.819862764436012;1.55781118698986;1.0132719588728;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
391;0.425385069461215;1.55781118698986;1.07315421077827;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
392;0.599005225553199;1.55781118698986;1.15573182421543;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
393;1.14040356129221;1.55781118698986;1.23531643200237;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
394;1.51794585432016;1.55781118698986;1.2642262535203;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
395;1.73617655835585;1.55781118698986;1.24866665126939;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
396;1.6294352721265;1.55781118698986;1.21044067479106;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
397;1.74717015744416;1.55781118698986;1.15696014814097;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
398;1.66212955326346;1.55781118698986;1.0740387245078;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
399;1.36474851895023;1.55781118698986;1.00117270649883;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
400;0.664266741926902;1.55781118698986;0.912301961144611;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
401;0.0431253046778918;1.55781118698986;0.831400994874029;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
402;0.06419995905238;1.55781118698986;0.732419040055949;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
403;0.311189324960442;1.55781118698986;0.668572677713011;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
404;0.789285674230505;1.55781118698986;0.586031132337826;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
405;0.847469104813646;1.55781118698986;0.553839893363394;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
406;0.820425609420673;1.55781118698986;0.61763824050313;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
407;0.757350609263361;1.55781118698986;0.69061988059059;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
408;1.02366592983408;1.55781118698986;0.757529756285473;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
409;0.539333065198385;1.55781118698986;0.786840105541908;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
410;0.342354352182584;1.55781118698986;0.813471806754708;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
411;0.681108776075243;1.55781118698986;0.838149842556382;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
412;0.794016359926987;1.55781118698986;0.844400388330555;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
413;0.980288081909271;1.55781118698986;0.803224109620845;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
414;1.08238916679486;1.55781118698986;0.834723403673423;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
415;1.11378611694164;1.55781118698986;0.903195253893966;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
416;1.06720596743741;1.55781118698986;0.955852093504153;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
417;0.819856067005093;1.55781118698986;0.958655019397556;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
418;0.611903142736972;1.55781118698986;0.915996602926932;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
419;0.85432600572417;1.55781118698986;0.853224992241014;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
420;1.02707285438801;1.55781118698986;0.812085090145646;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
421;1.20767717217711;1.55781118698986;0.776699450793212;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
422;0.822045618861013;1.55781118698986;0.756186905151647;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
423;0.553703917203033;1.55781118698986;0.748386722792824;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
424;0.454673059935674;1.55781118698986;0.719792973378641;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
425;0.702387095987972;1.55781118698986;0.637803719533802;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
426;0.713349573913067;1.55781118698986;0.529579880361985;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
427;0.614730610589445;1.55781118698986;0.475585879342923;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
428;0.53390131914874;1.55781118698986;0.473999511887545;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
429;0.568388511582339;1.55781118698986;0.557334232825983;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
430;0.207180315939619;1.55781118698986;0.667792513627577;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
431;0.12543878045895;1.55781118698986;0.764628493801954;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
432;0.282105608670387;1.55781118698986;0.865838048218519;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
433;0.537840242649261;1.55781118698986;0.904633493205723;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
434;1.28802026932005;1.55781118698986;0.925541936115743;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
435;1.80696990400391;1.55781118698986;0.994078519865883;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
436;1.68170937565684;1.55781118698986;1.0578248517749;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
437;1.62682615475509;1.55781118698986;1.09306180654352;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
438;0.921855769020779;1.55781118698986;1.07916528317408;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
439;0.777472940682549;1.55781118698986;1.00023784853649;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
440;0.892546153441014;1.55781118698986;0.888215234819707;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
441;0.76290209954909;1.55781118698986;0.799678877895329;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
442;0.634475156356592;1.55781118698986;0.727047382112334;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
443;0.398875008954864;1.55781118698986;0.754815532838234;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
444;0.498745922944196;1.55781118698986;0.824255929833764;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
445;0.68674376683605;1.55781118698986;0.898543887120337;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
446;0.796345806413067;1.55781118698986;0.994507193638324;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
447;0.900511196925134;1.55781118698986;1.11390497282932;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
448;1.19953727627978;1.55781118698986;1.2350041088772;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
449;1.47187691063785;1.55781118698986;1.29882795707491;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
450;1.63542572630675;1.55781118698986;1.32526482250191;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
451;1.72253516472895;1.55781118698986;1.35331406796606;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
452;1.82845294826655;1.55781118698986;1.39251484197975;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
453;1.60986636943368;1.55781118698986;1.45285733036851;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
454;1.13698440492131;1.55781118698986;1.47399112213591;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
455;0.951112421105972;1.55781118698986;1.39649366634011;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
456;1.07683826105459;1.55781118698986;1.27403876230559;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
457;1.29251893706202;1.55781118698986;1.12990534348558;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
458;1.80296216016741;1.55781118698986;0.995805063230831;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
459;1.68321482831182;1.55781118698986;0.916404576810583;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
460;0.860451168348797;1.55781118698986;0.87397352265992;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
461;0.497986124383706;1.55781118698986;0.837850579039504;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
462;0.387118760066516;1.55781118698986;0.759367334927495;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
463;0.268863566886162;1.55781118698986;0.655924182562247;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
464;0.342979540718827;1.55781118698986;0.606259726142332;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
465;0.526801879599347;1.55781118698986;0.67490678664611;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
466;0.715608824850433;1.55781118698986;0.796130490450896;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
467;0.50768649594193;1.55781118698986;0.844535433659425;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
468;0.768530636514933;1.55781118698986;0.834376833841966;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
469;1.18657026411267;1.55781118698986;0.896996575771242;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
470;1.54692177338658;1.55781118698986;0.95218223644714;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
471;1.71022316243156;1.55781118698986;0.979835690379074;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
472;0.871168192151804;1.55781118698986;1.00813396737274;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
473;0.167277568711571;1.55781118698986;1.02672010988159;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
474;0.96917696001159;1.55781118698986;1.03178385565806;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
475;1.07865848635832;1.55781118698986;1.04035652760483;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
476;0.992143364169771;1.55781118698986;1.03951348239411;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
477;0.790669265878597;1.55781118698986;1.07539440303325;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
478;0.954392061603401;1.55781118698986;1.14377777845981;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
479;1.23720772187737;1.55781118698986;1.10155659082997;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
480;1.63264849285435;1.55781118698986;1.02436265475202;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
481;1.70179271032433;1.55781118698986;0.990256425280901;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
482;1.22997739854324;1.55781118698986;1.01585113695338;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
483;0.851111322977166;1.55781118698986;1.05156913591779;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
484;0.546965083713154;1.55781118698986;1.03028249624427;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
485;0.306719125578843;1.55781118698986;0.974298459092173;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
486;0.651081069458555;1.55781118698986;0.889714957598272;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
487;1.04661638260334;1.55781118698986;0.85581745945235;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
488;1.31157205124759;1.55781118698986;0.872795119517427;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
489;1.0243413251421;1.55781118698986;0.89777654377375;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
490;1.07280812133341;1.55781118698986;0.913677719730114;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
491;0.855957695385315;1.55781118698986;0.912711707309726;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
492;0.89100241708402;1.55781118698986;0.883932064063458;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
493;1.02088792362794;1.55781118698986;0.861568087997529;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
494;0.796779326276386;1.55781118698986;0.823586650652688;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
495;0.465730885142479;1.55781118698986;0.800441758376846;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
496;0.64142094525468;1.55781118698986;0.778650445669591;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
497;0.758819950140663;1.55781118698986;0.732782057581132;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
498;1.0879322905883;1.55781118698986;0.691749207909361;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
499;0.644526951693688;1.55781118698986;0.670610710931308;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
500;0.841359198574996;1.55781118698986;0.697489553000061;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
501;0.638044568312759;1.55781118698986;0.728809914331023;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
502;0.432318536199435;1.55781118698986;0.805143843857238;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
503;0.610559426910222;1.55781118698986;0.868677754108298;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
504;0.58539435649586;1.55781118698986;1.00805385307392;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
505;0.734519305830011;1.55781118698986;1.10085199877643;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
506;0.954624558564296;1.55781118698986;1.18892195562789;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
507;1.52215924540281;1.55781118698986;1.26837509820192;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
508;1.7232713930989;1.55781118698986;1.32016883196543;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
509;2.03828794134994;1.55781118698986;1.40850977287797;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
510;1.76934065560009;1.55781118698986;1.46251670976698;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
511;1.51874413682731;1.55781118698986;1.40984163990548;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
512;1.22684996193979;1.55781118698986;1.26735173565882;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
513;1.12849676454533;1.55781118698986;1.14325410395306;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
514;1.4688037656212;1.55781118698986;0.99394118359543;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
515;1.27458867472014;1.55781118698986;0.907065620488939;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
516;0.427873859949303;1.55781118698986;0.827360416874965;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
517;0.0972602029361751;1.55781118698986;0.776097753363188;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
518;0.48229507604136;1.55781118698986;0.715765966136957;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
519;0.54515873777361;1.55781118698986;0.659390235648858;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
520;0.900585024535175;1.55781118698986;0.682321830495199;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
521;0.721692100687581;1.55781118698986;0.783368092416507;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
522;0.714223326822014;1.55781118698986;0.857394684820856;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
523;0.525178892283014;1.55781118698986;0.870252323903904;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
524;0.905046460740208;1.55781118698986;0.868998194012468;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
525;1.50390462318356;1.55781118698986;0.854216716979704;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
526;1.43833647916238;1.55781118698986;0.892108346820938;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
527;0.837526126979662;1.55781118698986;0.97081015540955;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
528;0.610871466871847;1.55781118698986;1.07334774425497;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
529;0.532617438859248;1.55781118698986;1.10394350781089;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
530;0.752770254207534;1.55781118698986;1.1066521910461;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
531;1.10060839909992;1.55781118698986;1.05988804949197;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
532;1.50124141270813;1.55781118698986;1.03914294592671;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
533;1.55055478073717;1.55781118698986;1.09372347579531;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
534;1.2110040962995;1.55781118698986;1.19544577947512;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
535;1.5309914555356;1.55781118698986;1.23850034344707;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
536;0.970695063621127;1.55781118698986;1.23544036616217;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
537;0.630075091327056;1.55781118698986;1.16775476260032;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
538;1.15667676555786;1.55781118698986;1.10695084300168;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
539;1.5498404756573;1.55781118698986;1.08334676109504;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
540;1.18331589392702;1.55781118698986;1.03965689030697;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
541;1.07000862625095;1.55781118698986;1.06720937893728;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
542;0.824385377089625;1.55781118698986;1.11662307392585;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
543;0.942515584750796;1.55781118698986;1.08211591714985;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
544;0.97496327723308;1.55781118698986;1.0359990915774;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
545;1.09409274765493;1.55781118698986;0.973493205729253;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
546;1.24621994992418;1.55781118698986;0.924768874645973;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
547;1.12421204121272;1.55781118698986;0.899967976895835;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
548;0.811605197797868;1.55781118698986;0.872591219820305;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
549;1.08867221993287;1.55781118698986;0.809731518573489;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
550;0.558257035445505;1.55781118698986;0.713531359409149;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
551;0.582765315418145;1.55781118698986;0.619592175426717;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
552;0.576376399588243;1.55781118698986;0.541405930153717;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
553;0.668748013995496;1.55781118698986;0.561846787358192;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
554;0.346366264764924;1.55781118698986;0.616382191853457;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
555;0.132091156011532;1.55781118698986;0.655918406696442;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
556;0.306828110099854;1.55781118698986;0.626979683963603;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
557;0.342349588482724;1.55781118698986;0.612955986185831;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
558;1.01601376984262;1.55781118698986;0.615079880994314;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
559;1.63402626488553;1.55781118698986;0.687908778703879;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
560;0.953619183875349;1.55781118698986;0.785710833237143;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
561;0.293378088089759;1.55781118698986;0.856378390437624;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
562;0.436139421810522;1.55781118698986;0.88951453338406;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
563;0.689986962080325;1.55781118698986;0.851721819741206;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
564;1.07465524186058;1.55781118698986;0.69433153102399;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
565;1.11011170134417;1.55781118698986;0.591775596580449;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
566;1.01350368210466;1.55781118698986;0.550335674226496;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
567;0.673711017947088;1.55781118698986;0.48326150462566;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
568;0.638086633414084;1.55781118698986;0.364700330661131;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
569;0.0601233777133633;1.55781118698986;0.292275807335642;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
570;-0.0719401605600622;1.55781118698986;0.272265278798196;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
571;-0.121021135449766;1.55781118698986;0.228876826630871;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
572;-0.234602274197842;1.55781118698986;0.209610204484951;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
573;-0.495624777564962;1.55781118698986;0.179868822617166;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
574;0.350410008605693;1.55781118698986;0.190235616020292;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
575;0.910006415969713;1.55781118698986;0.254122404436491;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
576;0.579619160431404;1.55781118698986;0.359990577685425;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
577;0.48104479648788;1.55781118698986;0.491760160544943;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
578;0.340672814736238;1.55781118698986;0.637547105826893;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
579;0.16379131174462;1.55781118698986;0.727018224805412;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
580;0.566927723601928;1.55781118698986;0.768866895637358;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
581;0.937660597039578;1.55781118698986;0.818166576831157;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
582;1.08309355439734;1.55781118698986;0.838755708724693;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
583;0.96224467525454;1.55781118698986;0.840127742641554;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
584;1.24512119839088;1.55781118698986;0.883173615601364;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
585;1.32849312428918;1.55781118698986;0.925368270697817;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
586;1.0726159723694;1.55781118698986;0.91572716217624;0.525737008392243;-0.185879267677213;-0.693564845506187;0.0819646418325255;-0.305800101836831
