Ferrigno;0.39
Siple Station;0.52
WDC05A;0.53
WDC06A;0.42
US-ITASE-1999-1;0.28
US-ITASE-2000-1;0.48
US-ITASE-2000-4;0.43
US-ITASE-2000-5;0.45
US-ITASE-2001-2;0
US-ITASE-2001-3;0.17
US-ITASE-2001-5;0.31
US-ITASE-2002-1;0.25
US-ITASE-2002-2;0.28
RICE (Rosevelt Island);0.16
