Gomez;0.39
James Ross Island;0.13
Bruce Plateau;0.36
Ferrigno;0.43
Siple Station;0.54
WDC05A;0.53
WDC06A;0.42
US-ITASE-1999-1;0.22
US-ITASE-2000-1;0.5
US-ITASE-2000-4;0.39
US-ITASE-2000-5;0.42
US-ITASE-2001-2;0.05
US-ITASE-2001-3;0.16
US-ITASE-2001-5;0.31
US-ITASE-2002-1;0.24
US-ITASE-2002-2;0.28
RICE (Rosevelt Island);0.12
