"Year";"PAGES2013method_NB_infilled_posr_Victoria-Land-Ross-Sea Recon";"2SE";"PAGES2013method_NB_infilled_posr_Victoria-Land-Ross-Sea Recon decadal";"2SE_decadal";"REs_fullcal";"REs_verif1";"REs_verfi2";"Mean_RE"
1753;-0.46797606059185;2.20315672794724;-0.846316498041706;0.698454394367167;-0.205832895387881;-0.247153054649722;-0.584553468880328;-0.415853261765025
1754;-0.582118860399966;2.20315672794724;-0.928679019481873;0.698454394367167;-0.205832895387881;-0.247153054649722;-0.584553468880328;-0.415853261765025
1755;-1.93552202288695;2.20315672794724;-0.997449236829846;0.698454394367167;-0.205832895387881;-0.247153054649722;-0.584553468880328;-0.415853261765025
1756;-1.32238745992585;2.20315672794724;-0.918512786590684;0.698454394367167;-0.205832895387881;-0.247153054649722;-0.584553468880328;-0.415853261765025
1757;-1.53922329613095;2.20315672794724;-0.93604336477976;0.698454394367167;-0.205832895387881;-0.247153054649722;-0.584553468880328;-0.415853261765025
1758;-1.04852329506367;2.20315672794724;-1.01454519946648;0.698454394367167;-0.205832895387881;-0.247153054649722;-0.584553468880328;-0.415853261765025
1759;-1.03858110503424;2.20315672794724;-1.05776435512995;0.698454394367167;-0.205832895387881;-0.247153054649722;-0.584553468880328;-0.415853261765025
1760;-0.749621084981679;2.20315672794724;-0.956106643747721;0.698454394367167;-0.205832895387881;-0.247153054649722;-0.584553468880328;-0.415853261765025
1761;-0.142456193765595;2.20315672794724;-0.857271261399475;0.698454394367167;-0.205832895387881;-0.247153054649722;-0.584553468880328;-0.415853261765025
1762;-0.534024269016854;2.20315672794724;-0.793647809515405;0.698454394367167;-0.205832895387881;-0.247153054649722;-0.584553468880328;-0.415853261765025
1763;-1.25299440745902;2.20315672794724;-0.736235316907175;0.698454394367167;-0.205832895387881;-0.247153054649722;-0.584553468880328;-0.415853261765025
1764;-1.01431041703467;2.20315672794724;-0.669272183777543;0.698454394367167;-0.205832895387881;-0.247153054649722;-0.584553468880328;-0.415853261765025
1765;-0.918944909064691;2.20315672794724;-0.660042833418117;0.698454394367167;-0.205832895387881;-0.247153054649722;-0.584553468880328;-0.415853261765025
1766;-0.334033636443376;2.20315672794724;-0.756921114321921;0.698454394367167;-0.205832895387881;-0.247153054649722;-0.584553468880328;-0.415853261765025
1767;-0.902988777290256;2.20315672794724;-0.887447667664706;0.698454394367167;-0.205832895387881;-0.247153054649722;-0.584553468880328;-0.415853261765025
1768;-0.474398368981371;2.20315672794724;-0.980945100193938;0.698454394367167;-0.205832895387881;-0.247153054649722;-0.584553468880328;-0.415853261765025
1769;-0.368949773737923;2.20315672794724;-1.06775404913696;0.698454394367167;-0.205832895387881;-0.247153054649722;-0.584553468880328;-0.415853261765025
1770;-0.657327581387417;2.10113547393943;-1.0836238872738;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1771;-1.11123900280364;2.10113547393943;-1.09138654422166;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1772;-1.8392898024447;2.10113547393943;-0.999439020286039;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1773;-2.18796873275134;2.10113547393943;-0.972684330193815;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1774;-1.88239990646486;2.10113547393943;-0.98319366858719;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1775;-1.07764329043308;2.10113547393943;-0.975588386504804;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1776;-0.411660205922026;2.10113547393943;-0.930851618997655;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1777;0.01648646206597;2.10113547393943;-0.808494516310932;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1778;-0.206851468059128;2.10113547393943;-0.676971393234191;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1779;-0.474043157671673;2.10113547393943;-0.614174753924582;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1780;-0.581274760563559;2.10113547393943;-0.672938784832977;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1781;-0.663871327732147;2.10113547393943;-0.77571297701483;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1782;-0.615718775577469;2.10113547393943;-0.960269467350204;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1783;-0.87273750198393;2.10113547393943;-1.13386442577808;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1784;-1.25443351336878;2.10113547393943;-1.18290536909555;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1785;-1.66528359951703;2.10113547393943;-1.18706725233366;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1786;-1.43940212774055;2.10113547393943;-1.19666637249652;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1787;-1.82907844128777;2.10113547393943;-1.18393558905833;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1788;-1.94280105233792;2.10113547393943;-1.1520655478468;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1789;-0.964452590846337;2.10113547393943;-1.09391321943481;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1790;-0.622893592944633;2.10113547393943;-0.994356284992221;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1791;-0.759862529360761;2.10113547393943;-0.937786194219026;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1792;-0.488410941195547;2.10113547393943;-0.827817061725947;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1793;-0.554037089868666;2.10113547393943;-0.614811763629128;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1794;-0.672910229248853;2.10113547393943;-0.504012935659144;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1795;-0.669714255091174;2.10113547393943;-0.456578729479928;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1796;-0.873701220008597;2.10113547393943;-0.425037187695136;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1797;-0.729387116356975;2.10113547393943;-0.483436791581963;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1798;0.18725192863026;2.10113547393943;-0.520428563824375;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1799;0.143535688853507;2.10113547393943;-0.570945635035916;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1800;-0.148551531152479;2.10113547393943;-0.623878987942484;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1801;-0.444447111512839;2.10113547393943;-0.659286806425377;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1802;-1.07240698006382;2.10113547393943;-0.66684562293215;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1803;-0.923954812292778;2.10113547393943;-0.687604378323001;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1804;-1.17808094136427;2.10113547393943;-0.691091294121185;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1805;-1.19904778415685;2.10113547393943;-0.649677084890259;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1806;-1.22777940483752;2.10113547393943;-0.572624879703511;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
